Orthogroup	Desulfocapsa_13_biocide	Desulfocapsa_06_corrosive
OG0003546	Utg857994_33	Utg323074_39
OG0003547	Utg859982_57	Utg323152_491
OG0003549	Utg857682_31	Utg323266_86
OG0003554	Utg859098_17	Utg323152_451
OG0003561	Utg857152_95	Utg323300_372
OG0003567	Utg857046_271	Utg323180_21
OG0003568	Utg857300_25	Utg323300_131
OG0003571	Utg858494_61	Utg323448_111
OG0003572	Utg858494_60	Utg323448_112
OG0003573	Utg866558_14	Utg323632_303
OG0003574	Utg857076_23	Utg323262_109
OG0003575	Utg858432_71	Utg323392_71
OG0003580	Utg857152_128	Utg323300_403
OG0003581	Utg859236_58	Utg324548_9
OG0003582	Utg866558_46	Utg323632_273
OG0003583	Utg859236_41	Utg324548_28
OG0003584	Utg859236_32	Utg324548_37
OG0003585	Utg859236_25	Utg323990_213
OG0003587	Utg860006_31	Utg323990_172
OG0003588	Utg860006_35	Utg323990_168
OG0003589	Utg860006_36	Utg323990_167
OG0003590	Utg860814_220	Utg323180_629
OG0003592	Utg857994_164	Utg323074_150
OG0003593	Utg859388_17	Utg323392_220
OG0003594	Utg859388_23	Utg323392_214
OG0003595	Utg859388_47	Utg323392_175
OG0003596	Utg864866_110	Utg323140_45
OG0003597	Utg859236_104	Utg323262_142
OG0003598	Utg860814_160	Utg323180_579
OG0003599	Utg857994_35	Utg323074_41
OG0003607	Utg859098_201	Utg323152_211
OG0003608	Utg859098_205	Utg323152_208
OG0003609	Utg859098_206	Utg323152_207
OG0003610	Utg859432_75	Utg323140_210
OG0003611	Utg857682_86	Utg325220_98
OG0003613	Utg859098_401	Utg323262_47
OG0003615	Utg859098_245	Utg323152_169
OG0003616	Utg859098_322	Utg323152_77
OG0003617	Utg859098_334	Utg323152_66
OG0003618	Utg859098_343	Utg323152_57
OG0003619	Utg859098_148	Utg323152_267
OG0003620	Utg859098_139	Utg323152_276
OG0003621	Utg859098_141	Utg323152_274
OG0003622	Utg859098_124	Utg323152_292
OG0003623	Utg860006_71	Utg323990_131
OG0003625	Utg857994_50	Utg323074_65
OG0003626	Utg857994_135	Utg323074_116
OG0003629	Utg858432_108	Utg323632_216
OG0003630	Utg858432_28	Utg323632_89
OG0003638	Utg861744_36	Utg323160_63
OG0003639	Utg858494_88	Utg323448_102
OG0003645	Utg864866_106	Utg323140_48
OG0003647	Utg859098_251	Utg323152_164
OG0003648	Utg860006_99	Utg323990_105
OG0003649	Utg859982_56	Utg323152_492
OG0003654	Utg858494_30	Utg323152_539, Utg323074_22
OG0003655	Utg861448_62	Utg323074_33
OG0003656	Utg857994_42	Utg323074_48
OG0003658	Utg857994_63	Utg323152_362, Utg323074_78
OG0003660	Utg857994_181, Utg857994_177	Utg323074_166
OG0003661	Utg857994_191, Utg857994_233	Utg323074_176
OG0003662	Utg857994_208	Utg323074_192
OG0003663	Utg858432_164	Utg323074_224, Utg323990_4
OG0003666	Utg864866_42	Utg323140_122
OG0003668	Utg859750_9	Utg323180_359, Utg323140_171
OG0003669	Utg858494_69	Utg323152_103
OG0003672	Utg859982_190	Utg323152_403
OG0003673	Utg859982_189	Utg323152_404
OG0003674	Utg859982_188	Utg323152_405
OG0003675	Utg859982_45	Utg323152_501
OG0003676	Utg863716_127	Utg323152_600
OG0003678	Utg858432_98	Utg323632_144, Utg323160_51
OG0003680	Utg861448_60	Utg323180_57
OG0003686	Utg857152_226, Utg857152_225	Utg323180_165
OG0003687	Utg863716_25, Utg863716_20	Utg323180_192
OG0003688	Utg863716_69	Utg323180_224, Utg323180_223
OG0003689	Utg857046_140	Utg323180_304
OG0003690	Utg859076_37	Utg323180_309
OG0003692	Utg857046_50	Utg323316_162, Utg323180_361
OG0003693	Utg859098_417	Utg323180_386
OG0003695	Utg860814_10, Utg860814_5	Utg323180_431
OG0003696	Utg860814_24	Utg323180_445
OG0003697	Utg860814_32	Utg323180_451
OG0003698	Utg860814_126	Utg323180_540
OG0003699	Utg860814_154	Utg323180_573, Utg323266_85
OG0003702	Utg860814_223	Utg323180_631
OG0003703	Utg860814_320	Utg323180_702
OG0003704	Utg860814_321	Utg323180_703
OG0003705	Utg859236_75	Utg323448_122, Utg323262_2
OG0003706	Utg859236_76	Utg323262_3, Utg323448_123
OG0003707	Utg859750_5	Utg323262_10, Utg323262_11
OG0003709	Utg857076_47	Utg323262_87, Utg323262_86
OG0003710	Utg857076_15	Utg323262_117
OG0003711	Utg857076_14	Utg323262_118
OG0003712	Utg859236_93	Utg323262_153
OG0003713	Utg859236_91	Utg323262_155
OG0003714	Utg859236_90	Utg323262_156
OG0003715	Utg859236_89	Utg323262_157
OG0003719	Utg861448_25	Utg323262_197
OG0003720	Utg857046_222	Utg323262_208, Utg323316_325
OG0003721	Utg857682_23	Utg323266_74
OG0003722	Utg857682_44	Utg323266_98
OG0003728	Utg857300_10	Utg323300_153
OG0003730	Utg858432_68	Utg323300_174, Utg323632_119
OG0003733	Utg857152_130	Utg323300_406
OG0003734	Utg857046_282	Utg323300_433
OG0003747	Utg859076_20	Utg323316_90
OG0003748	Utg857046_43	Utg323316_155
OG0003749	Utg857046_45	Utg323316_157
OG0003750	Utg857046_51	Utg323316_163
OG0003751	Utg857046_59, Utg857046_60	Utg323316_168
OG0003752	Utg857046_115	Utg323316_211
OG0003753	Utg857046_116	Utg323316_212
OG0003754	Utg857994_93, Utg857046_121	Utg323316_216
OG0003756	Utg857046_176	Utg323316_265
OG0003757	Utg857046_177	Utg323316_266
OG0003759	Utg857046_193	Utg323316_287
OG0003760	Utg859388_155, Utg859388_154	Utg323392_81
OG0003761	Utg859388_102	Utg323392_117
OG0003762	Utg859388_34	Utg323392_192
OG0003763	Utg859982_99	Utg323392_232
OG0003764	Utg861448_43	Utg323392_255
OG0003765	Utg857152_153	Utg323448_110
OG0003766	Utg857046_278, Utg857046_279	Utg323632_57
OG0003767	Utg858432_24	Utg323632_85
OG0003770	Utg859388_53	Utg323632_204
OG0003771	Utg858432_147	Utg323632_259
OG0003772	Utg858432_148	Utg323632_260
OG0003773	Utg866558_11, Utg866558_13	Utg323632_305
OG0003775	Utg859098_16	Utg323632_327
OG0003780	Utg860006_1	Utg323990_33
OG0003785	Utg859982_25	Utg324810_3
OG0003790	Utg857682_72	Utg325220_120
OG0004634	Utg857994_54	Utg323074_69
OG0004635	Utg857994_59	Utg323074_73
OG0004636	Utg857994_61	Utg323074_76
OG0004638	Utg857994_116	Utg323074_94
OG0004639	Utg857994_123	Utg323074_105
OG0004640	Utg857994_170	Utg323074_157
OG0004642	Utg857994_183	Utg323074_167
OG0004643	Utg857994_184	Utg323074_168
OG0004644	Utg857994_185	Utg323074_169
OG0004645	Utg857994_187	Utg323074_171
OG0004646	Utg857994_189	Utg323074_173
OG0004647	Utg857994_203	Utg323074_188
OG0004651	Utg864866_88	Utg323140_65
OG0004653	Utg864866_59	Utg323140_96
OG0004656	Utg859432_54	Utg323140_193
OG0004657	Utg859982_100	Utg323140_198
OG0004660	Utg859750_1	Utg323152_24
OG0004664	Utg859098_311	Utg323152_88
OG0004665	Utg859098_304	Utg323152_95
OG0004666	Utg857046_144	Utg323152_98
OG0004667	Utg859098_290	Utg323152_111
OG0004668	Utg859098_283	Utg323152_129
OG0004669	Utg859098_282	Utg323152_130
OG0004670	Utg859098_274	Utg323152_141
OG0004672	Utg859098_143	Utg323152_272
OG0004680	Utg859982_144	Utg323152_443
OG0004681	Utg859982_128	Utg323152_457
OG0004682	Utg859982_85	Utg323152_474
OG0004683	Utg859982_54	Utg323152_494
OG0004684	Utg859982_34	Utg323152_513
OG0004685	Utg859982_32	Utg323152_517
OG0004686	Utg859982_31	Utg323152_518
OG0004687	Utg859982_27	Utg323152_523
OG0004690	Utg857152_242	Utg323152_602
OG0004695	Utg861744_56	Utg323160_27
OG0004698	Utg859750_54	Utg323180_16
OG0004703	Utg857152_165	Utg323180_76
OG0004704	Utg857152_187	Utg323180_113
OG0004705	Utg857152_188	Utg323180_114
OG0004706	Utg857152_228	Utg323180_166
OG0004707	Utg863716_5	Utg323180_182
OG0004708	Utg863716_37	Utg323180_201
OG0004710	Utg863716_58	Utg323180_234
OG0004711	Utg863716_61	Utg323180_239
OG0004712	Utg863716_102	Utg323180_279
OG0004713	Utg857046_142	Utg323180_305
OG0004714	Utg863716_125	Utg323180_307
OG0004715	Utg859076_38	Utg323180_308
OG0004719	Utg857682_107	Utg323180_370
OG0004720	Utg857046_269	Utg323180_383
OG0004721	Utg859098_418	Utg323180_385
OG0004723	Utg860814_2	Utg323180_427
OG0004724	Utg860814_3	Utg323180_428
OG0004725	Utg860814_4	Utg323180_429
OG0004728	Utg860814_146	Utg323180_561
OG0004729	Utg860814_147	Utg323180_562
OG0004730	Utg860814_148	Utg323180_563
OG0004731	Utg857046_93	Utg323180_569
OG0004732	Utg860814_157	Utg323180_576
OG0004733	Utg860814_158	Utg323180_577
OG0004734	Utg860814_159	Utg323180_578
OG0004735	Utg860814_162	Utg323180_581
OG0004736	Utg860814_186	Utg323180_601
OG0004738	Utg860814_246	Utg323180_657
OG0004739	Utg860814_251	Utg323180_660
OG0004740	Utg860814_253	Utg323180_662
OG0004741	Utg860814_271	Utg323180_678
OG0004742	Utg860814_322	Utg323180_704
OG0004743	Utg860814_323	Utg323180_705
OG0004744	Utg860814_330	Utg323180_711
OG0004757	Utg859236_86	Utg323262_160
OG0004759	Utg859982_95	Utg323262_203
OG0004760	Utg865370_17	Utg323266_23
OG0004761	Utg865370_21	Utg323266_27
OG0004762	Utg865370_32	Utg323266_39
OG0004763	Utg857682_9	Utg323266_46
OG0004764	Utg857682_10	Utg323266_49
OG0004765	Utg857682_12	Utg323266_51
OG0004768	Utg857682_47	Utg323266_100
OG0004772	Utg857682_2	Utg323300_35
OG0004773	Utg857682_4	Utg323300_37
OG0004774	Utg857682_5	Utg323300_38
OG0004777	Utg857300_24	Utg323300_132
OG0004778	Utg857300_23	Utg323300_133
OG0004779	Utg857300_15	Utg323300_141
OG0004780	Utg859750_2	Utg323300_152
OG0004781	Utg857992_23	Utg323300_156
OG0004785	Utg857152_132	Utg323300_408
OG0004786	Utg857152_134	Utg323300_410
OG0004787	Utg857152_149	Utg323300_432
OG0004788	Utg857046_52	Utg323300_436
OG0004789	Utg860006_91	Utg323300_445
OG0004799	Utg857046_49	Utg323316_161
OG0004800	Utg857046_57	Utg323316_165
OG0004801	Utg857046_58	Utg323316_166
OG0004802	Utg857046_64	Utg323316_171
OG0004803	Utg857046_71	Utg323316_177
OG0004804	Utg857046_85	Utg323316_185
OG0004805	Utg857046_107	Utg323316_203
OG0004806	Utg857046_108	Utg323316_204
OG0004807	Utg857046_110	Utg323316_206
OG0004808	Utg857046_114	Utg323316_210
OG0004809	Utg857046_122	Utg323316_217
OG0004810	Utg857046_159	Utg323316_235
OG0004812	Utg857046_220	Utg323316_323
OG0004813	Utg857046_221	Utg323316_324
OG0004814	Utg857046_256	Utg323316_343
OG0004817	Utg859388_49	Utg323392_173
OG0004818	Utg860814_143	Utg323392_202
OG0004819	Utg857152_155	Utg323392_204
OG0004822	Utg857994_76	Utg323392_243
OG0004825	Utg858432_23	Utg323632_84
OG0004833	Utg859098_293	Utg323632_205
OG0004835	Utg859098_297	Utg323990_56
OG0004836	Utg860006_117	Utg323990_96
OG0004837	Utg860006_95	Utg323990_108
OG0004839	Utg859236_52	Utg324548_18
OG0004840	Utg859236_49	Utg324548_20
OG0004841	Utg858494_82	Utg324810_5
OG0004842	Utg858494_81	Utg324810_6
OG0004843	Utg859098_5	Utg324810_32
OG0004844	Utg861744_141	Utg324810_35
OG0004845	Utg861744_110	Utg324810_68
OG0004847	Utg861744_92	Utg324810_91
OG0004848	Utg861744_73	Utg324810_96
OG0004851	Utg859236_114	Utg325220_104
OG0004852	Utg859236_113	Utg325220_105
OG0004853	Utg859236_112	Utg325220_106
