row,baseMean,log2FoldChange,lfcSE,stat.x,pvalue,padj,aa,gene,stat.y,bin,max_annot_lvl,Preferred_name,COG_category,PFAMs,Description
Cluster 59460,87.54887770337348,-24.0465985317935,3.3354551349557653,-7.209390490606136,5.620287552655541e-13,2.6566629515230294e-10,119,Utg270866_671,*,NA,NA,NA,NA,NA,NA
Cluster 62147,87.54887770337348,-24.0465985317935,3.3354551349557653,-7.209390490606136,5.620287552655541e-13,2.6566629515230294e-10,107,Utg270866_2488,*,maxbin_sample10.txt.007.emapper.annotations,2|Bacteria,-,-,"DUF1330,DUF4393",-
Cluster 63715,87.54887770337348,-24.0465985317935,3.3354551349557653,-7.209390490606136,5.620287552655541e-13,2.6566629515230294e-10,100,Utg270866_1152,*,NA,NA,NA,NA,NA,NA
Cluster 68868,87.54887770337348,-24.0465985317935,3.3354551349557653,-7.209390490606136,5.620287552655541e-13,2.6566629515230294e-10,79,Utg270866_2803,*,maxbin_sample10.txt.007.emapper.annotations,976|Bacteroidetes,-,K,"Sigma70_r2,Sigma70_r4_2","Sigma-70, region 4"
Cluster 75830,87.54887770337348,-24.0465985317935,3.3354551349557653,-7.209390490606136,5.620287552655541e-13,2.6566629515230294e-10,51,Utg270866_1075,*,NA,NA,NA,NA,NA,NA
Cluster 47373,87.38554024497165,-24.045596235461133,3.336658825864304,-7.206489332703213,5.741281893533379e-13,2.6566629515230294e-10,176,Utg270866_1489,*,maxbin_sample10.txt.007.emapper.annotations,91061|Bacilli,gtfA,G,Alpha-amylase,Sucrose glucosyltransferase
Cluster 67584,87.38554024497165,-24.045596235461133,3.336658825864304,-7.206489332703213,5.741281893533379e-13,2.6566629515230294e-10,84,Utg270866_2155,*,NA,NA,NA,NA,NA,NA
Cluster 72220,87.38554024497165,-24.045596235461133,3.336658825864304,-7.206489332703213,5.741281893533379e-13,2.6566629515230294e-10,66,Utg270866_2376,*,NA,NA,NA,NA,NA,NA
Cluster 78167,87.38554024497165,-24.045596235461133,3.336658825864304,-7.206489332703213,5.741281893533379e-13,2.6566629515230294e-10,39,Utg270866_1661,*,NA,NA,NA,NA,NA,NA
Cluster 60180,87.05886532816803,-24.03750243012954,3.339078436718586,-7.198843299336186,6.072548913597598e-13,2.71170713628471e-10,116,Utg270866_2348,*,NA,NA,NA,NA,NA,NA
Cluster 63497,87.05886532816803,-24.03750243012954,3.339078436718586,-7.198843299336186,6.072548913597598e-13,2.71170713628471e-10,101,Utg270866_3154,*,NA,NA,NA,NA,NA,NA
Cluster 71396,87.05886532816803,-24.03750243012954,3.339078436718586,-7.198843299336186,6.072548913597598e-13,2.71170713628471e-10,69,Utg270866_1151,*,NA,NA,NA,NA,NA,NA
Cluster 77615,87.05886532816803,-24.03750243012954,3.339078436718586,-7.198843299336186,6.072548913597598e-13,2.71170713628471e-10,42,Utg270866_1090,*,NA,NA,NA,NA,NA,NA
Cluster 65125,86.73219041136439,-24.036055819884307,3.341514517294638,-7.193162171069787,6.330767204627206e-13,2.71170713628471e-10,94,Utg270866_3149,*,NA,NA,NA,NA,NA,NA
Cluster 72234,86.73219041136439,-24.036055819884307,3.341514517294638,-7.193162171069787,6.330767204627206e-13,2.71170713628471e-10,66,Utg270866_3150,*,NA,NA,NA,NA,NA,NA
Cluster 76266,86.73219041136439,-24.036055819884307,3.341514517294638,-7.193162171069787,6.330767204627206e-13,2.71170713628471e-10,49,Utg270866_1944,*,NA,NA,NA,NA,NA,NA
Cluster 77995,86.73219041136439,-24.036055819884307,3.341514517294638,-7.193162171069787,6.330767204627206e-13,2.71170713628471e-10,40,Utg270866_2380,*,maxbin_sample10.txt.007.emapper.annotations,213481|Bdellovibrionales,polA,L,"5_3_exonuc,5_3_exonuc_N,DNA_pol_A,DNA_pol_A_exo1","In addition to polymerase activity, this DNA polymerase exhibits 5'-3' exonuclease activity"
Cluster 78186,86.73219041136439,-24.036055819884307,3.341514517294638,-7.193162171069787,6.330767204627206e-13,2.71170713628471e-10,39,Utg270866_2558,*,NA,NA,NA,NA,NA,NA
Cluster 66350,86.8955278697662,-24.032172006718714,3.3402944083027517,-7.19462690084548,6.263179176549444e-13,2.71170713628471e-10,89,Utg270866_2673,*,NA,NA,NA,NA,NA,NA
Cluster 71938,86.8955278697662,-24.032172006718714,3.3402944083027517,-7.19462690084548,6.263179176549444e-13,2.71170713628471e-10,67,Utg270866_2282,*,NA,NA,NA,NA,NA,NA
Cluster 57933,86.40551549456076,-24.03083895010229,3.3439672433603866,-7.186326061601445,6.655798707958524e-13,2.773157403163101e-10,126,Utg270866_3108,*,NA,NA,NA,NA,NA,NA
Cluster 63955,86.40551549456076,-24.03083895010229,3.3439672433603866,-7.186326061601445,6.655798707958524e-13,2.773157403163101e-10,99,Utg270866_2104,*,NA,NA,NA,NA,NA,NA
Cluster 69892,86.40551549456076,-24.03083895010229,3.3439672433603866,-7.186326061601445,6.655798707958524e-13,2.773157403163101e-10,75,Utg270866_2679,*,NA,NA,NA,NA,NA,NA
Cluster 51686,86.24217803615895,-24.028277527639343,3.345199901014674,-7.1829123037911815,6.824187697470483e-13,2.773157403163101e-10,154,Utg270866_1722,*,NA,NA,NA,NA,NA,NA
Cluster 54538,86.24217803615895,-24.028277527639343,3.345199901014674,-7.1829123037911815,6.824187697470483e-13,2.773157403163101e-10,141,Utg270866_3104,*,NA,NA,NA,NA,NA,NA
Cluster 64897,86.24217803615895,-24.028277527639343,3.345199901014674,-7.1829123037911815,6.824187697470483e-13,2.773157403163101e-10,95,Utg270866_1966,*,NA,NA,NA,NA,NA,NA
Cluster 67599,86.24217803615895,-24.028277527639343,3.345199901014674,-7.1829123037911815,6.824187697470483e-13,2.773157403163101e-10,84,Utg270866_3707,*,maxbin_sample10.txt.007.emapper.annotations,2|Bacteria,-,L,PDDEXK_1,PD-(D/E)XK nuclease superfamily
Cluster 78364,86.24217803615895,-24.028277527639343,3.345199901014674,-7.1829123037911815,6.824187697470483e-13,2.773157403163101e-10,38,Utg270866_2621,*,NA,NA,NA,NA,NA,NA
Cluster 79134,86.07884057775712,-24.025724132538315,3.3464367838668965,-7.1794943948637675,6.996969171180803e-13,2.8252602779479987e-10,33,Utg270866_2283,*,NA,NA,NA,NA,NA,NA
Cluster 77430,85.91550311935531,-24.023169612040842,3.3476779136826185,-7.176069571643502,7.17440558329644e-13,2.8479860968920746e-10,43,Utg270866_3148,*,NA,NA,NA,NA,NA,NA
Cluster 77969,85.91550311935531,-24.023169612040842,3.3476779136826185,-7.176069571643502,7.17440558329644e-13,2.8479860968920746e-10,40,Utg270866_672,*,NA,NA,NA,NA,NA,NA
Cluster 61913,85.7521656609535,-24.020610036403134,3.348923312376677,-7.1726366344758405,7.356692995235732e-13,2.8479860968920746e-10,108,Utg270866_2102,*,NA,NA,NA,NA,NA,NA
Cluster 72497,85.7521656609535,-24.020610036403134,3.348923312376677,-7.1726366344758405,7.356692995235732e-13,2.8479860968920746e-10,65,Utg270866_2548,*,NA,NA,NA,NA,NA,NA
Cluster 74988,85.7521656609535,-24.020610036403134,3.348923312376677,-7.1726366344758405,7.356692995235732e-13,2.8479860968920746e-10,55,Utg270866_3422,*,NA,NA,NA,NA,NA,NA
Cluster 79532,85.7521656609535,-24.020610036403134,3.348923312376677,-7.1726366344758405,7.356692995235732e-13,2.8479860968920746e-10,30,Utg270866_3169,*,NA,NA,NA,NA,NA,NA
Cluster 42177,97.8391375826879,-24.010913749864017,3.2670285325474286,-7.349465580314898,1.9900088861521917e-13,2.1321699204746798e-10,204,Utg270866_3167,*,NA,NA,NA,NA,NA,NA
Cluster 37267,85.58882820255168,-24.01008627022626,3.3501730019956137,-7.166819819729923,7.675994977720984e-13,2.8479860968920746e-10,232,Utg270866_2373,*,NA,NA,NA,NA,NA,NA
Cluster 61090,85.58882820255168,-24.01008627022626,3.3501730019956137,-7.166819819729923,7.675994977720984e-13,2.8479860968920746e-10,112,Utg270866_3162,*,NA,NA,NA,NA,NA,NA
Cluster 76038,85.58882820255168,-24.01008627022626,3.3501730019956137,-7.166819819729923,7.675994977720984e-13,2.8479860968920746e-10,50,Utg270866_1484,*,NA,NA,NA,NA,NA,NA
Cluster 76063,85.58882820255168,-24.01008627022626,3.3501730019956137,-7.166819819729923,7.675994977720984e-13,2.8479860968920746e-10,50,Utg270866_3135,*,NA,NA,NA,NA,NA,NA
Cluster 78528,85.58882820255168,-24.01008627022626,3.3501730019956137,-7.166819819729923,7.675994977720984e-13,2.8479860968920746e-10,37,Utg270866_2377,*,NA,NA,NA,NA,NA,NA
Cluster 78674,85.58882820255168,-24.01008627022626,3.3501730019956137,-7.166819819729923,7.675994977720984e-13,2.8479860968920746e-10,36,Utg270866_1485,*,NA,NA,NA,NA,NA,NA
Cluster 78680,85.58882820255168,-24.01008627022626,3.3501730019956137,-7.166819819729923,7.675994977720984e-13,2.8479860968920746e-10,36,Utg270866_1660,*,NA,NA,NA,NA,NA,NA
Cluster 23333,85.42549074414987,-24.008086454181324,3.3514270048027797,-7.163541506282671,7.861904390890512e-13,2.8479860968920746e-10,331,Utg270866_3537,*,NA,NA,NA,NA,NA,NA
Cluster 70396,85.42549074414987,-24.008086454181324,3.3514270048027797,-7.163541506282671,7.861904390890512e-13,2.8479860968920746e-10,73,Utg270866_1492,*,NA,NA,NA,NA,NA,NA
Cluster 74526,85.42549074414987,-24.008086454181324,3.3514270048027797,-7.163541506282671,7.861904390890512e-13,2.8479860968920746e-10,57,Utg270866_2940,*,maxbin_sample10.txt.007.emapper.annotations,1297|Deinococcus-Thermus,rpoB,K,"RNA_pol_Rpb2_1,RNA_pol_Rpb2_2,RNA_pol_Rpb2_3,RNA_pol_Rpb2_45,RNA_pol_Rpb2_6,RNA_pol_Rpb2_7",DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
Cluster 76312,85.42549074414987,-24.008086454181324,3.3514270048027797,-7.163541506282671,7.861904390890512e-13,2.8479860968920746e-10,49,Utg271766_1461,*,maxbin_sample10.txt.007.emapper.annotations,186801|Clostridia,-,L,"HRDC,PIF1",HRDC domain
Cluster 79272,85.42549074414987,-24.008086454181324,3.3514270048027797,-7.163541506282671,7.861904390890512e-13,2.8479860968920746e-10,32,Utg270866_2676,*,NA,NA,NA,NA,NA,NA
Cluster 67081,97.51246266588426,-24.006745168253637,3.2689979610252853,-7.343762661976144,2.0767124640926904e-13,2.1321699204746798e-10,86,Utg270866_2154,*,NA,NA,NA,NA,NA,NA
Cluster 59037,85.26215328574804,-24.00602189611277,3.352685343151915,-7.160237075378005,8.053765725775455e-13,2.8683169911225235e-10,121,Utg270866_1965,*,NA,NA,NA,NA,NA,NA
Cluster 74084,85.26215328574804,-24.00602189611277,3.352685343151915,-7.160237075378005,8.053765725775455e-13,2.8683169911225235e-10,59,Utg270866_2349,*,NA,NA,NA,NA,NA,NA
Cluster 74971,85.26215328574804,-24.00602189611277,3.352685343151915,-7.160237075378005,8.053765725775455e-13,2.8683169911225235e-10,55,Utg270866_2476,*,NA,NA,NA,NA,NA,NA
Cluster 73051,85.09881582734623,-24.003888822121606,3.3539480395754575,-7.156905395934523,8.251860097293805e-13,2.922449268200243e-10,63,Utg270866_673,*,NA,NA,NA,NA,NA,NA
Cluster 61499,84.93547836894442,-24.00168844920155,3.3552151167637843,-7.153546826038376,8.456391875160341e-13,2.945519266669861e-10,110,Utg270866_3705,*,NA,NA,NA,NA,NA,NA
Cluster 65122,84.93547836894442,-24.00168844920155,3.3552151167637843,-7.153546826038376,8.456391875160341e-13,2.945519266669861e-10,94,Utg270866_2362,*,NA,NA,NA,NA,NA,NA
Cluster 76476,84.93547836894442,-24.00168844920155,3.3552151167637843,-7.153546826038376,8.456391875160341e-13,2.945519266669861e-10,48,Utg270866_3153,*,NA,NA,NA,NA,NA,NA
Cluster 74946,84.7721409105426,-23.999424078586674,3.3564865975666525,-7.150162344156388,8.667533184072058e-13,2.970105938762509e-10,55,Utg270866_662,*,maxbin_sample10.txt.007.emapper.annotations,186801|Clostridia,-,C,"NUDIX,Pyrophosphatase",Inorganic pyrophosphatase
Cluster 77999,84.7721409105426,-23.999424078586674,3.3564865975666525,-7.150162344156388,8.667533184072058e-13,2.970105938762509e-10,40,Utg270866_2656,*,maxbin_sample10.txt.007.emapper.annotations,976|Bacteroidetes,-,S,"Sulfotransfer_1,Sulfotransfer_3",Sulfotransferase domain
Cluster 78857,84.7721409105426,-23.999424078586674,3.3564865975666525,-7.150162344156388,8.667533184072058e-13,2.970105938762509e-10,35,Utg270866_3134,*,NA,NA,NA,NA,NA,NA
Cluster 63727,84.60880345214079,-23.997100880423307,3.3577625049945437,-7.146753483823986,8.885423513855708e-13,3.012206086830849e-10,100,Utg270866_3418,*,NA,NA,NA,NA,NA,NA
Cluster 73326,84.60880345214079,-23.997100880423307,3.3577625049945437,-7.146753483823986,8.885423513855708e-13,3.012206086830849e-10,62,Utg270866_1723,*,NA,NA,NA,NA,NA,NA
Cluster 74122,84.44546599373896,-23.994724016277132,3.3590428622201807,-7.143321773636931,9.110202310330953e-13,3.0557257421223305e-10,59,Utg271766_1460,*,maxbin_sample10.txt.007.emapper.annotations,201174|Actinobacteria,-,L,PIF1,PIF1-like helicase
Cluster 78205,84.44546599373896,-23.994724016277132,3.3590428622201807,-7.143321773636931,9.110202310330953e-13,3.0557257421223305e-10,39,Utg270866_3421,*,NA,NA,NA,NA,NA,NA
Cluster 69094,84.28212853533715,-23.992298908701756,3.360327692579882,-7.139868817460995,9.342003193453273e-13,3.0845153669050873e-10,78,Utg270866_2551,*,NA,NA,NA,NA,NA,NA
Cluster 72213,84.28212853533715,-23.992298908701756,3.360327692579882,-7.139868817460995,9.342003193453273e-13,3.0845153669050873e-10,66,Utg270866_1613,*,NA,NA,NA,NA,NA,NA
Cluster 76671,84.28212853533715,-23.992298908701756,3.360327692579882,-7.139868817460995,9.342003193453273e-13,3.0845153669050873e-10,47,Utg270866_2806,*,NA,NA,NA,NA,NA,NA
Cluster 67591,84.11879107693534,-23.98982921418176,3.361617019574862,-7.136395691266376,9.580994943219046e-13,3.130812337270248e-10,84,Utg270866_2732,*,maxbin_sample10.txt.007.emapper.annotations,186801|Clostridia,ruvA,L,"HHH_5,RuvA_C,RuvA_N","The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB"
Cluster 77405,84.11879107693534,-23.98982921418176,3.361617019574862,-7.136395691266376,9.580994943219046e-13,3.130812337270248e-10,43,Utg270866_1609,*,maxbin_sample10.txt.007.emapper.annotations,33208|Metazoa,-,T,"C1q,COLFI,Lectin_C,PAN_1,fn3",biological adhesion
Cluster 45859,83.95545361853351,-23.987321553667762,3.362910866873425,-7.13290435079813,9.827285137238302e-13,3.1464187575256813e-10,184,Utg270866_1873,*,NA,NA,NA,NA,NA,NA
Cluster 74318,83.95545361853351,-23.987321553667762,3.362910866873425,-7.13290435079813,9.827285137238302e-13,3.1464187575256813e-10,58,Utg270866_2577,*,NA,NA,NA,NA,NA,NA
Cluster 77419,83.95545361853351,-23.987321553667762,3.362910866873425,-7.13290435079813,9.827285137238302e-13,3.1464187575256813e-10,43,Utg270866_2375,*,NA,NA,NA,NA,NA,NA
Cluster 78178,83.95545361853351,-23.987321553667762,3.362910866873425,-7.13290435079813,9.827285137238302e-13,3.1464187575256813e-10,39,Utg270866_2103,*,NA,NA,NA,NA,NA,NA
Cluster 67077,83.7921161601317,-23.98478058192749,3.364209258311728,-7.129396164245697,1.0081019442136745e-12,3.1827364074587e-10,86,Utg270866_1552,*,NA,NA,NA,NA,NA,NA
Cluster 72501,83.7921161601317,-23.98478058192749,3.364209258311728,-7.129396164245697,1.0081019442136745e-12,3.1827364074587e-10,65,Utg270866_2680,*,NA,NA,NA,NA,NA,NA
Cluster 30514,83.62877870172989,-23.98221007456201,3.3655122178955614,-7.1258722363391,1.034236205218936e-12,3.1827364074587e-10,275,Utg271766_567,*,maxbin_sample10.txt.007.emapper.annotations,135614|Xanthomonadales,-,S,DUF2491,Protein of unknown function (DUF2491)
Cluster 71664,83.62877870172989,-23.98221007456201,3.3655122178955614,-7.1258722363391,1.034236205218936e-12,3.1827364074587e-10,68,Utg270866_1916,*,NA,NA,NA,NA,NA,NA
Cluster 72789,83.62877870172989,-23.98221007456201,3.3655122178955614,-7.1258722363391,1.034236205218936e-12,3.1827364074587e-10,64,Utg270866_1942,*,NA,NA,NA,NA,NA,NA
Cluster 74066,83.62877870172989,-23.98221007456201,3.3655122178955614,-7.1258722363391,1.034236205218936e-12,3.1827364074587e-10,59,Utg270866_1206,*,maxbin_sample10.txt.007.emapper.annotations,2|Bacteria,-,-,Beta_helix,-
Cluster 74982,83.62877870172989,-23.98221007456201,3.3655122178955614,-7.1258722363391,1.034236205218936e-12,3.1827364074587e-10,55,Utg270866_3006,*,NA,NA,NA,NA,NA,NA
Cluster 78189,83.62877870172989,-23.98221007456201,3.3655122178955614,-7.1258722363391,1.034236205218936e-12,3.1827364074587e-10,39,Utg270866_2678,*,NA,NA,NA,NA,NA,NA
Cluster 74750,83.46544124332806,-23.979613610298824,3.366819769801824,-7.122333611493049,1.0611482157803345e-12,3.195690549522016e-10,56,Utg270866_1945,*,NA,NA,NA,NA,NA,NA
Cluster 77041,83.46544124332806,-23.979613610298824,3.366819769801824,-7.122333611493049,1.0611482157803345e-12,3.195690549522016e-10,45,Utg270866_1940,*,NA,NA,NA,NA,NA,NA
Cluster 78005,83.46544124332806,-23.979613610298824,3.366819769801824,-7.122333611493049,1.0611482157803345e-12,3.195690549522016e-10,40,Utg270866_3145,*,NA,NA,NA,NA,NA,NA
Cluster 22590,83.30210378492625,-23.97699446936265,3.368131938380125,-7.11878124373423,1.088855662518149e-12,3.195690549522016e-10,337,Utg270866_3363,*,maxbin_sample10.txt.007.emapper.annotations,201174|Actinobacteria,-,S,Glycos_transf_2,"Glycosyltransferase, group 2 family protein"
Cluster 61074,83.30210378492625,-23.97699446936265,3.368131938380125,-7.11878124373423,1.088855662518149e-12,3.195690549522016e-10,112,Utg270866_661,*,maxbin_sample10.txt.007.emapper.annotations,976|Bacteroidetes,-,S,DUF218,DUF218 domain
Cluster 61083,83.30210378492625,-23.97699446936265,3.368131938380125,-7.11878124373423,1.088855662518149e-12,3.195690549522016e-10,112,Utg270866_1205,*,maxbin_sample10.txt.007.emapper.annotations,1224|Proteobacteria,-,-,Beta_helix,-
Cluster 70930,83.30210378492625,-23.97699446936265,3.368131938380125,-7.11878124373423,1.088855662518149e-12,3.195690549522016e-10,71,Utg271766_163,*,NA,NA,NA,NA,NA,NA
Cluster 74076,83.30210378492625,-23.97699446936265,3.368131938380125,-7.11878124373423,1.088855662518149e-12,3.195690549522016e-10,59,Utg270866_1947,*,NA,NA,NA,NA,NA,NA
Cluster 76039,83.30210378492625,-23.97699446936265,3.368131938380125,-7.11878124373423,1.088855662518149e-12,3.195690549522016e-10,50,Utg270866_1494,*,NA,NA,NA,NA,NA,NA
Cluster 77049,83.30210378492625,-23.97699446936265,3.368131938380125,-7.11878124373423,1.088855662518149e-12,3.195690549522016e-10,45,Utg270866_2372,*,NA,NA,NA,NA,NA,NA
Cluster 64402,83.13876632652443,-23.974355514282557,3.3694487481542827,-7.115215961487835,1.1173773490208414e-12,3.2439644877183846e-10,97,Utg270866_3702,*,NA,NA,NA,NA,NA,NA
Cluster 77226,83.13876632652443,-23.974355514282557,3.3694487481542827,-7.115215961487835,1.1173773490208414e-12,3.2439644877183846e-10,44,Utg270866_1721,*,NA,NA,NA,NA,NA,NA
Cluster 54280,82.97542886812262,-23.971699121789158,3.3707702238239508,-7.1116384476051895,1.146733468650912e-12,3.2439644877183846e-10,142,Utg271766_1437,*,NA,NA,NA,NA,NA,NA
Cluster 60406,82.97542886812262,-23.971699121789158,3.3707702238239508,-7.1116384476051895,1.146733468650912e-12,3.2439644877183846e-10,115,Utg270866_3007,*,NA,NA,NA,NA,NA,NA
Cluster 61299,82.97542886812262,-23.971699121789158,3.3707702238239508,-7.1116384476051895,1.146733468650912e-12,3.2439644877183846e-10,111,Utg270866_2064,*,maxbin_sample10.txt.007.emapper.annotations,1117|Cyanobacteria,-,S,DUF4145,Domain of unknown function (DUF4145)
Cluster 72489,82.97542886812262,-23.971699121789158,3.3707702238239508,-7.1116384476051895,1.146733468650912e-12,3.2439644877183846e-10,65,Utg270866_1941,*,NA,NA,NA,NA,NA,NA
Cluster 77055,82.97542886812262,-23.971699121789158,3.3707702238239508,-7.1116384476051895,1.146733468650912e-12,3.2439644877183846e-10,45,Utg270866_2805,*,NA,NA,NA,NA,NA,NA
Cluster 78865,82.97542886812262,-23.971699121789158,3.3707702238239508,-7.1116384476051895,1.146733468650912e-12,3.2439644877183846e-10,35,Utg270866_3703,*,NA,NA,NA,NA,NA,NA
Cluster 69621,82.81209140972081,-23.96902790046525,3.372096390266188,-7.108049452457429,1.176943925569026e-12,3.2439644877183846e-10,76,Utg270866_3155,*,NA,NA,NA,NA,NA,NA
