Orthogroup	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide
OG0003546	Utg323074_39	Utg857994_33
OG0003547	Utg323152_491	Utg859982_57
OG0003549	Utg323266_86	Utg857682_31
OG0003554	Utg323152_451	Utg859098_17
OG0003561	Utg323300_372	Utg857152_95
OG0003567	Utg323180_21	Utg857046_271
OG0003568	Utg323300_131	Utg857300_25
OG0003571	Utg323448_111	Utg858494_61
OG0003572	Utg323448_112	Utg858494_60
OG0003573	Utg323632_303	Utg866558_14
OG0003574	Utg323262_109	Utg857076_23
OG0003575	Utg323392_71	Utg858432_71
OG0003580	Utg323300_403	Utg857152_128
OG0003581	Utg324548_9	Utg859236_58
OG0003582	Utg323632_273	Utg866558_46
OG0003583	Utg324548_28	Utg859236_41
OG0003584	Utg324548_37	Utg859236_32
OG0003585	Utg323990_213	Utg859236_25
OG0003587	Utg323990_172	Utg860006_31
OG0003588	Utg323990_168	Utg860006_35
OG0003589	Utg323990_167	Utg860006_36
OG0003590	Utg323180_629	Utg860814_220
OG0003592	Utg323074_150	Utg857994_164
OG0003593	Utg323392_220	Utg859388_17
OG0003594	Utg323392_214	Utg859388_23
OG0003595	Utg323392_175	Utg859388_47
OG0003596	Utg323140_45	Utg864866_110
OG0003597	Utg323262_142	Utg859236_104
OG0003598	Utg323180_579	Utg860814_160
OG0003599	Utg323074_41	Utg857994_35
OG0003607	Utg323152_211	Utg859098_201
OG0003608	Utg323152_208	Utg859098_205
OG0003609	Utg323152_207	Utg859098_206
OG0003610	Utg323140_210	Utg859432_75
OG0003611	Utg325220_98	Utg857682_86
OG0003613	Utg323262_47	Utg859098_401
OG0003615	Utg323152_169	Utg859098_245
OG0003616	Utg323152_77	Utg859098_322
OG0003617	Utg323152_66	Utg859098_334
OG0003618	Utg323152_57	Utg859098_343
OG0003619	Utg323152_267	Utg859098_148
OG0003620	Utg323152_276	Utg859098_139
OG0003621	Utg323152_274	Utg859098_141
OG0003622	Utg323152_292	Utg859098_124
OG0003623	Utg323990_131	Utg860006_71
OG0003625	Utg323074_65	Utg857994_50
OG0003626	Utg323074_116	Utg857994_135
OG0003629	Utg323632_216	Utg858432_108
OG0003630	Utg323632_89	Utg858432_28
OG0003638	Utg323160_63	Utg861744_36
OG0003639	Utg323448_102	Utg858494_88
OG0003645	Utg323140_48	Utg864866_106
OG0003647	Utg323152_164	Utg859098_251
OG0003648	Utg323990_105	Utg860006_99
OG0003649	Utg323152_492	Utg859982_56
OG0003654	Utg323152_539, Utg323074_22	Utg858494_30
OG0003655	Utg323074_33	Utg861448_62
OG0003656	Utg323074_48	Utg857994_42
OG0003658	Utg323152_362, Utg323074_78	Utg857994_63
OG0003660	Utg323074_166	Utg857994_181, Utg857994_177
OG0003661	Utg323074_176	Utg857994_191, Utg857994_233
OG0003662	Utg323074_192	Utg857994_208
OG0003663	Utg323074_224, Utg323990_4	Utg858432_164
OG0003666	Utg323140_122	Utg864866_42
OG0003668	Utg323180_359, Utg323140_171	Utg859750_9
OG0003669	Utg323152_103	Utg858494_69
OG0003672	Utg323152_403	Utg859982_190
OG0003673	Utg323152_404	Utg859982_189
OG0003674	Utg323152_405	Utg859982_188
OG0003675	Utg323152_501	Utg859982_45
OG0003676	Utg323152_600	Utg863716_127
OG0003678	Utg323632_144, Utg323160_51	Utg858432_98
OG0003680	Utg323180_57	Utg861448_60
OG0003686	Utg323180_165	Utg857152_226, Utg857152_225
OG0003687	Utg323180_192	Utg863716_25, Utg863716_20
OG0003688	Utg323180_224, Utg323180_223	Utg863716_69
OG0003689	Utg323180_304	Utg857046_140
OG0003690	Utg323180_309	Utg859076_37
OG0003692	Utg323316_162, Utg323180_361	Utg857046_50
OG0003693	Utg323180_386	Utg859098_417
OG0003695	Utg323180_431	Utg860814_10, Utg860814_5
OG0003696	Utg323180_445	Utg860814_24
OG0003697	Utg323180_451	Utg860814_32
OG0003698	Utg323180_540	Utg860814_126
OG0003699	Utg323180_573, Utg323266_85	Utg860814_154
OG0003702	Utg323180_631	Utg860814_223
OG0003703	Utg323180_702	Utg860814_320
OG0003704	Utg323180_703	Utg860814_321
OG0003705	Utg323448_122, Utg323262_2	Utg859236_75
OG0003706	Utg323262_3, Utg323448_123	Utg859236_76
OG0003707	Utg323262_10, Utg323262_11	Utg859750_5
OG0003709	Utg323262_87, Utg323262_86	Utg857076_47
OG0003710	Utg323262_117	Utg857076_15
OG0003711	Utg323262_118	Utg857076_14
OG0003712	Utg323262_153	Utg859236_93
OG0003713	Utg323262_155	Utg859236_91
OG0003714	Utg323262_156	Utg859236_90
OG0003715	Utg323262_157	Utg859236_89
OG0003719	Utg323262_197	Utg861448_25
OG0003720	Utg323262_208, Utg323316_325	Utg857046_222
OG0003721	Utg323266_74	Utg857682_23
OG0003722	Utg323266_98	Utg857682_44
OG0003728	Utg323300_153	Utg857300_10
OG0003730	Utg323300_174, Utg323632_119	Utg858432_68
OG0003733	Utg323300_406	Utg857152_130
OG0003734	Utg323300_433	Utg857046_282
OG0003747	Utg323316_90	Utg859076_20
OG0003748	Utg323316_155	Utg857046_43
OG0003749	Utg323316_157	Utg857046_45
OG0003750	Utg323316_163	Utg857046_51
OG0003751	Utg323316_168	Utg857046_59, Utg857046_60
OG0003752	Utg323316_211	Utg857046_115
OG0003753	Utg323316_212	Utg857046_116
OG0003754	Utg323316_216	Utg857994_93, Utg857046_121
OG0003756	Utg323316_265	Utg857046_176
OG0003757	Utg323316_266	Utg857046_177
OG0003759	Utg323316_287	Utg857046_193
OG0003760	Utg323392_81	Utg859388_155, Utg859388_154
OG0003761	Utg323392_117	Utg859388_102
OG0003762	Utg323392_192	Utg859388_34
OG0003763	Utg323392_232	Utg859982_99
OG0003764	Utg323392_255	Utg861448_43
OG0003765	Utg323448_110	Utg857152_153
OG0003766	Utg323632_57	Utg857046_278, Utg857046_279
OG0003767	Utg323632_85	Utg858432_24
OG0003770	Utg323632_204	Utg859388_53
OG0003771	Utg323632_259	Utg858432_147
OG0003772	Utg323632_260	Utg858432_148
OG0003773	Utg323632_305	Utg866558_11, Utg866558_13
OG0003775	Utg323632_327	Utg859098_16
OG0003780	Utg323990_33	Utg860006_1
OG0003785	Utg324810_3	Utg859982_25
OG0003790	Utg325220_120	Utg857682_72
OG0004634	Utg323074_69	Utg857994_54
OG0004635	Utg323074_73	Utg857994_59
OG0004636	Utg323074_76	Utg857994_61
OG0004638	Utg323074_94	Utg857994_116
OG0004639	Utg323074_105	Utg857994_123
OG0004640	Utg323074_157	Utg857994_170
OG0004642	Utg323074_167	Utg857994_183
OG0004643	Utg323074_168	Utg857994_184
OG0004644	Utg323074_169	Utg857994_185
OG0004645	Utg323074_171	Utg857994_187
OG0004646	Utg323074_173	Utg857994_189
OG0004647	Utg323074_188	Utg857994_203
OG0004651	Utg323140_65	Utg864866_88
OG0004653	Utg323140_96	Utg864866_59
OG0004656	Utg323140_193	Utg859432_54
OG0004657	Utg323140_198	Utg859982_100
OG0004660	Utg323152_24	Utg859750_1
OG0004664	Utg323152_88	Utg859098_311
OG0004665	Utg323152_95	Utg859098_304
OG0004666	Utg323152_98	Utg857046_144
OG0004667	Utg323152_111	Utg859098_290
OG0004668	Utg323152_129	Utg859098_283
OG0004669	Utg323152_130	Utg859098_282
OG0004670	Utg323152_141	Utg859098_274
OG0004672	Utg323152_272	Utg859098_143
OG0004680	Utg323152_443	Utg859982_144
OG0004681	Utg323152_457	Utg859982_128
OG0004682	Utg323152_474	Utg859982_85
OG0004683	Utg323152_494	Utg859982_54
OG0004684	Utg323152_513	Utg859982_34
OG0004685	Utg323152_517	Utg859982_32
OG0004686	Utg323152_518	Utg859982_31
OG0004687	Utg323152_523	Utg859982_27
OG0004690	Utg323152_602	Utg857152_242
OG0004695	Utg323160_27	Utg861744_56
OG0004698	Utg323180_16	Utg859750_54
OG0004703	Utg323180_76	Utg857152_165
OG0004704	Utg323180_113	Utg857152_187
OG0004705	Utg323180_114	Utg857152_188
OG0004706	Utg323180_166	Utg857152_228
OG0004707	Utg323180_182	Utg863716_5
OG0004708	Utg323180_201	Utg863716_37
OG0004710	Utg323180_234	Utg863716_58
OG0004711	Utg323180_239	Utg863716_61
OG0004712	Utg323180_279	Utg863716_102
OG0004713	Utg323180_305	Utg857046_142
OG0004714	Utg323180_307	Utg863716_125
OG0004715	Utg323180_308	Utg859076_38
OG0004719	Utg323180_370	Utg857682_107
OG0004720	Utg323180_383	Utg857046_269
OG0004721	Utg323180_385	Utg859098_418
OG0004723	Utg323180_427	Utg860814_2
OG0004724	Utg323180_428	Utg860814_3
OG0004725	Utg323180_429	Utg860814_4
OG0004728	Utg323180_561	Utg860814_146
OG0004729	Utg323180_562	Utg860814_147
OG0004730	Utg323180_563	Utg860814_148
OG0004731	Utg323180_569	Utg857046_93
OG0004732	Utg323180_576	Utg860814_157
OG0004733	Utg323180_577	Utg860814_158
OG0004734	Utg323180_578	Utg860814_159
OG0004735	Utg323180_581	Utg860814_162
OG0004736	Utg323180_601	Utg860814_186
OG0004738	Utg323180_657	Utg860814_246
OG0004739	Utg323180_660	Utg860814_251
OG0004740	Utg323180_662	Utg860814_253
OG0004741	Utg323180_678	Utg860814_271
OG0004742	Utg323180_704	Utg860814_322
OG0004743	Utg323180_705	Utg860814_323
OG0004744	Utg323180_711	Utg860814_330
OG0004757	Utg323262_160	Utg859236_86
OG0004759	Utg323262_203	Utg859982_95
OG0004760	Utg323266_23	Utg865370_17
OG0004761	Utg323266_27	Utg865370_21
OG0004762	Utg323266_39	Utg865370_32
OG0004763	Utg323266_46	Utg857682_9
OG0004764	Utg323266_49	Utg857682_10
OG0004765	Utg323266_51	Utg857682_12
OG0004768	Utg323266_100	Utg857682_47
OG0004772	Utg323300_35	Utg857682_2
OG0004773	Utg323300_37	Utg857682_4
OG0004774	Utg323300_38	Utg857682_5
OG0004777	Utg323300_132	Utg857300_24
OG0004778	Utg323300_133	Utg857300_23
OG0004779	Utg323300_141	Utg857300_15
OG0004780	Utg323300_152	Utg859750_2
OG0004781	Utg323300_156	Utg857992_23
OG0004785	Utg323300_408	Utg857152_132
OG0004786	Utg323300_410	Utg857152_134
OG0004787	Utg323300_432	Utg857152_149
OG0004788	Utg323300_436	Utg857046_52
OG0004789	Utg323300_445	Utg860006_91
OG0004799	Utg323316_161	Utg857046_49
OG0004800	Utg323316_165	Utg857046_57
OG0004801	Utg323316_166	Utg857046_58
OG0004802	Utg323316_171	Utg857046_64
OG0004803	Utg323316_177	Utg857046_71
OG0004804	Utg323316_185	Utg857046_85
OG0004805	Utg323316_203	Utg857046_107
OG0004806	Utg323316_204	Utg857046_108
OG0004807	Utg323316_206	Utg857046_110
OG0004808	Utg323316_210	Utg857046_114
OG0004809	Utg323316_217	Utg857046_122
OG0004810	Utg323316_235	Utg857046_159
OG0004812	Utg323316_323	Utg857046_220
OG0004813	Utg323316_324	Utg857046_221
OG0004814	Utg323316_343	Utg857046_256
OG0004817	Utg323392_173	Utg859388_49
OG0004818	Utg323392_202	Utg860814_143
OG0004819	Utg323392_204	Utg857152_155
OG0004822	Utg323392_243	Utg857994_76
OG0004825	Utg323632_84	Utg858432_23
OG0004833	Utg323632_205	Utg859098_293
OG0004835	Utg323990_56	Utg859098_297
OG0004836	Utg323990_96	Utg860006_117
OG0004837	Utg323990_108	Utg860006_95
OG0004839	Utg324548_18	Utg859236_52
OG0004840	Utg324548_20	Utg859236_49
OG0004841	Utg324810_5	Utg858494_82
OG0004842	Utg324810_6	Utg858494_81
OG0004843	Utg324810_32	Utg859098_5
OG0004844	Utg324810_35	Utg861744_141
OG0004845	Utg324810_68	Utg861744_110
OG0004847	Utg324810_91	Utg861744_92
OG0004848	Utg324810_96	Utg861744_73
OG0004851	Utg325220_104	Utg859236_114
OG0004852	Utg325220_105	Utg859236_113
OG0004853	Utg325220_106	Utg859236_112
