HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N10.HOG0000401	OG0000086	n13			Utg323392_34									
N10.HOG0000402	OG0000086	n18			Utg323180_528									
N10.HOG0000403	OG0000087	n6			Utg323140_87	Utg864866_67								
N10.HOG0000404	OG0000087	n15			Utg323152_497	Utg859982_51								
N10.HOG0000405	OG0000087	n21			Utg323632_128	Utg858432_79								
N10.HOG0000406	OG0000088	n8			Utg325220_103	Utg859236_115, Utg859236_116								
N10.HOG0000407	OG0000088	n13			Utg323180_457, Utg323152_262	Utg859076_58, Utg859098_154, Utg859098_153								
N10.HOG0000408	OG0000089	n13			Utg324548_40									
N10.HOG0000409	OG0000091	n1			Utg323180_478	Utg860814_64								
N10.HOG0000410	OG0000091	n16			Utg323392_150	Utg859388_68								
N10.HOG0000411	OG0000092	n1			Utg323300_130									
N10.HOG0000412	OG0000092	n14			Utg323152_94									
N10.HOG0000413	OG0000092	n19			Utg323180_509	Utg860814_99								
N10.HOG0000414	OG0000093	n3			Utg323180_45	Utg859750_86								
N10.HOG0000415	OG0000094	n6			Utg323152_240									
N10.HOG0000416	OG0000094	n9			Utg323990_23									
N10.HOG0000417	OG0000094	n15			Utg323074_170	Utg857994_186								
N10.HOG0000418	OG0000095	n1			Utg323300_425	Utg857152_143								
N10.HOG0000419	OG0000095	n13			Utg323990_63	Utg860006_150								
N10.HOG0000420	OG0000096	n19			Utg323392_43	Utg858498_18								
N10.HOG0000421	OG0000097	n6			Utg323152_498	Utg859982_50, Utg859982_49								
N10.HOG0000422	OG0000097	n15			Utg323160_75	Utg861744_24								
N10.HOG0000423	OG0000097	n17			Utg323266_3, Utg323160_123									
N10.HOG0000424	OG0000098	n1			Utg323180_520	Utg860814_113								
N10.HOG0000425	OG0000098	n13			Utg323152_561	Utg859982_8								
N10.HOG0000426	OG0000098	n20				Utg859076_14								
N10.HOG0000427	OG0000099	n6			Utg323990_106	Utg860006_97								
N10.HOG0000428	OG0000099	n14			Utg323140_213									
N10.HOG0000429	OG0000099	n17			Utg324810_13, Utg323180_500	Utg860814_91								
N10.HOG0000430	OG0000099	n21			Utg323074_101, Utg323074_64	Utg860814_85								
N10.HOG0000431	OG0000100	n13			Utg323316_117									
N10.HOG0000432	OG0000100	n17			Utg323632_82									
N10.HOG0000433	OG0000101	n12			Utg323266_38	Utg865370_31								
N10.HOG0000434	OG0000101	n19			Utg323180_20	Utg859750_57								
N10.HOG0000435	OG0000102	n18			Utg323632_122	Utg858432_73								
N10.HOG0000436	OG0000103	n9			Utg323316_301	Utg857046_198								
N10.HOG0000437	OG0000103	n18			Utg323180_100	Utg857152_173								
N10.HOG0000438	OG0000104	n4			Utg323074_23	Utg857994_15								
N10.HOG0000439	OG0000104	n10			Utg323300_86, Utg323316_337	Utg857046_251								
N10.HOG0000440	OG0000105	n3			Utg323392_148	Utg859388_70								
N10.HOG0000441	OG0000105	n15			Utg323180_490	Utg860814_77								
N10.HOG0000442	OG0000106	n7			Utg323300_138	Utg857076_51, Utg857300_18								
N10.HOG0000443	OG0000106	n13			Utg323300_125, Utg323316_317	Utg857046_214								
N10.HOG0000444	OG0000107	n8			Utg323266_55	Utg857682_17, Utg857682_16								
N10.HOG0000445	OG0000107	n15			Utg323180_669	Utg860814_263, Utg860814_264								
N10.HOG0000446	OG0000108	n3			Utg323180_244	Utg863716_66								
N10.HOG0000447	OG0000108	n7			Utg323392_40	Utg858498_15								
N10.HOG0000448	OG0000108	n16			Utg323180_651	Utg860814_243								
N10.HOG0000449	OG0000108	n17			Utg323180_650	Utg860814_242								
N10.HOG0000450	OG0000109	n0				Utg861448_27								
N10.HOG0000451	OG0000110	n1				Utg861744_6								
N10.HOG0000452	OG0000110	n12			Utg323140_35									
N10.HOG0000453	OG0000110	n17			Utg323152_265	Utg859076_54, Utg859098_150								
N10.HOG0000454	OG0000111	n5				Utg857046_17								
N10.HOG0000455	OG0000111	n13				Utg859236_65								
N10.HOG0000456	OG0000111	n17				Utg857682_166								
N10.HOG0000457	OG0000112	n4			Utg323300_361	Utg857152_85								
N10.HOG0000458	OG0000112	n10				Utg857682_172								
N10.HOG0000459	OG0000113	n7			Utg323180_560	Utg860814_145								
N10.HOG0000460	OG0000113	n11			Utg323316_179	Utg857046_73								
N10.HOG0000461	OG0000114	n5			Utg323448_59	Utg858494_132								
N10.HOG0000462	OG0000114	n14			Utg323180_193	Utg863716_30								
N10.HOG0000463	OG0000115	n1			Utg323300_341	Utg857152_65								
N10.HOG0000464	OG0000115	n11			Utg323990_86	Utg860006_127								
N10.HOG0000465	OG0000116	n1			Utg323300_39									
N10.HOG0000466	OG0000116	n9			Utg323300_387	Utg857152_111								
N10.HOG0000467	OG0000117	n6			Utg323316_188	Utg857046_88								
N10.HOG0000468	OG0000117	n15			Utg323140_129	Utg864866_33								
N10.HOG0000469	OG0000118	n6			Utg323140_128	Utg864866_34								
N10.HOG0000470	OG0000118	n17			Utg323316_189	Utg857046_89								
N10.HOG0000471	OG0000119	n3			Utg323180_425									
N10.HOG0000472	OG0000120	n15			Utg323392_1, Utg323140_117									
N10.HOG0000473	OG0000121	n1				Utg858432_161								
N10.HOG0000474	OG0000121	n4			Utg323316_251, Utg323316_295, Utg323316_290	Utg857994_106								
N10.HOG0000475	OG0000121	n12			Utg323990_201, Utg323074_180	Utg857994_195								
N10.HOG0000476	OG0000122	n2				Utg859982_24								
N10.HOG0000477	OG0000122	n7			Utg323180_512	Utg860814_103								
N10.HOG0000478	OG0000122	n15			Utg323300_431, Utg323262_85	Utg857076_48								
N10.HOG0000479	OG0000123	n6				Utg861744_8								
N10.HOG0000480	OG0000123	n12			Utg323152_264	Utg859098_151, Utg859076_55								
N10.HOG0000481	OG0000123	n17			Utg325220_102	Utg859236_117								
N10.HOG0000482	OG0000124	n0			Utg323180_456	Utg860814_41, Utg860814_178								
N10.HOG0000483	OG0000125	n7			Utg323316_156	Utg857046_44								
N10.HOG0000484	OG0000125	n15				Utg859982_63, Utg859982_62								
N10.HOG0000485	OG0000126	n1			Utg323392_137	Utg859388_82								
N10.HOG0000486	OG0000126	n14			Utg323140_162									
N10.HOG0000487	OG0000128	n3			Utg323180_277	Utg863716_100								
N10.HOG0000488	OG0000128	n12			Utg323152_202	Utg859098_212								
N10.HOG0000489	OG0000129	n1			Utg323180_691	Utg860814_286								
N10.HOG0000490	OG0000129	n13				Utg857682_35								
N10.HOG0000491	OG0000130	n9			Utg323140_62	Utg864866_91								
N10.HOG0000492	OG0000130	n10			Utg323632_319	Utg857992_39								
N10.HOG0000493	OG0000131	n1			Utg323074_120	Utg857994_138								
N10.HOG0000494	OG0000131	n13			Utg323990_32	Utg859236_14								
N10.HOG0000495	OG0000132	n9				Utg859098_255								
N10.HOG0000496	OG0000133	n1			Utg323140_126	Utg864866_36								
N10.HOG0000497	OG0000133	n12			Utg323316_190	Utg857046_90								
N10.HOG0000498	OG0000134	n1			Utg323140_101	Utg864866_54								
N10.HOG0000499	OG0000134	n10			Utg323152_247	Utg859098_168								
N10.HOG0000500	OG0000135	n2			Utg323300_373	Utg857152_96								
N10.HOG0000501	OG0000135	n16			Utg323300_234									
N10.HOG0000502	OG0000136	n1			Utg323152_230	Utg859098_181								
N10.HOG0000503	OG0000136	n11			Utg323392_39	Utg858498_14								
N10.HOG0000504	OG0000137	n4			Utg323316_187	Utg857046_87								
N10.HOG0000505	OG0000137	n17			Utg323632_120	Utg858432_69								
N10.HOG0000506	OG0000137	n18			Utg323074_21	Utg857994_122								
N10.HOG0000507	OG0000137	n19			Utg323300_15	Utg860814_174, Utg859982_120								
N10.HOG0000508	OG0000138	n6			Utg323392_64	Utg859388_169								
N10.HOG0000509	OG0000138	n18			Utg323180_280									
N10.HOG0000510	OG0000139	n11				Utg860006_94								
N10.HOG0000511	OG0000139	n12				Utg857682_160								
N10.HOG0000512	OG0000141	n2			Utg323300_418	Utg857682_146								
N10.HOG0000513	OG0000141	n19				Utg859750_50								
N10.HOG0000514	OG0000142	n1			Utg323180_616	Utg860814_204								
N10.HOG0000515	OG0000142	n13			Utg323392_262	Utg861448_10, Utg861448_11								
N10.HOG0000516	OG0000143	n1			Utg323140_49	Utg864866_105								
N10.HOG0000517	OG0000143	n5			Utg323180_33	Utg859750_71								
N10.HOG0000518	OG0000144	n1			Utg323392_195	Utg859388_32								
N10.HOG0000519	OG0000144	n10			Utg323392_160	Utg859388_58								
N10.HOG0000520	OG0000145	n7			Utg323180_144									
N10.HOG0000521	OG0000145	n8			Utg323180_511	Utg860814_102, Utg860814_101								
N10.HOG0000522	OG0000145	n15			Utg323074_35, Utg323074_36									
N10.HOG0000523	OG0000147	n1			Utg323392_141	Utg859388_78								
N10.HOG0000524	OG0000147	n11			Utg323632_318	Utg857992_40								
N10.HOG0000525	OG0000147	n16				Utg859388_119								
N10.HOG0000526	OG0000148	n7				Utg859236_120								
N10.HOG0000527	OG0000149	n3			Utg323152_360									
N10.HOG0000528	OG0000149	n10			Utg323300_144	Utg857300_12								
N10.HOG0000529	OG0000149	n16			Utg325220_75									
N10.HOG0000530	OG0000149	n17			Utg323152_363									
N10.HOG0000531	OG0000150	n4			Utg323152_400	Utg859982_197								
N10.HOG0000532	OG0000150	n11			Utg323316_140	Utg857046_26								
N10.HOG0000533	OG0000150	n13			Utg323300_310	Utg857152_38								
N10.HOG0000534	OG0000151	n13				Utg860814_299								
N10.HOG0000535	OG0000151	n14			Utg323316_242	Utg857046_167								
N10.HOG0000536	OG0000152	n1			Utg323180_516	Utg860814_109								
N10.HOG0000537	OG0000152	n10			Utg323180_523	Utg860814_116								
N10.HOG0000538	OG0000153	n3			Utg323180_413									
N10.HOG0000539	OG0000153	n10			Utg323300_187									
N10.HOG0000540	OG0000154	n5			Utg323160_129, Utg323266_10	Utg865370_5								
N10.HOG0000541	OG0000155	n6				Utg859098_381								
N10.HOG0000542	OG0000155	n15				Utg859098_382								
N10.HOG0000543	OG0000156	n13				Utg859982_64								
N10.HOG0000544	OG0000158	n1				Utg859098_391								
N10.HOG0000545	OG0000158	n12			Utg323180_251	Utg863716_72								
N10.HOG0000546	OG0000159	n5			Utg324810_14									
N10.HOG0000547	OG0000159	n15			Utg323180_417									
N10.HOG0000548	OG0000160	n3			Utg323180_213	Utg863716_47								
N10.HOG0000549	OG0000161	n13				Utg859236_62								
N10.HOG0000550	OG0000162	n11			Utg323316_178	Utg857046_72								
N10.HOG0000551	OG0000163	n3			Utg323160_83	Utg861744_18								
N10.HOG0000552	OG0000163	n9			Utg323262_107	Utg857076_25								
N10.HOG0000553	OG0000164	n8			Utg323300_166	Utg857300_2								
N10.HOG0000554	OG0000165	n10			Utg323140_175	Utg859432_36								
N10.HOG0000555	OG0000166	n2			Utg323632_248	Utg858432_139								
N10.HOG0000556	OG0000166	n12			Utg324810_90	Utg861744_93								
N10.HOG0000557	OG0000167	n13			Utg323140_81	Utg864866_73								
N10.HOG0000558	OG0000167	n14			Utg323152_436	Utg859982_154								
N10.HOG0000559	OG0000168	n10			Utg323300_260									
N10.HOG0000560	OG0000169	n2			Utg323152_503	Utg859982_43								
N10.HOG0000561	OG0000169	n12			Utg323392_14	Utg859098_429								
N10.HOG0000562	OG0000170	n13			Utg323300_350	Utg857152_75								
N10.HOG0000563	OG0000170	n18				Utg857152_74								
N10.HOG0000564	OG0000171	n7			Utg323152_438	Utg859982_151								
N10.HOG0000565	OG0000171	n14			Utg323152_437	Utg859982_152								
N10.HOG0000566	OG0000171	n18			Utg324810_26									
N10.HOG0000567	OG0000172	n9			Utg323990_178	Utg860006_25								
N10.HOG0000568	OG0000173	n10			Utg324810_59	Utg861744_119								
N10.HOG0000569	OG0000174	n4			Utg323180_604	Utg860814_189								
N10.HOG0000570	OG0000174	n13			Utg323266_90									
N10.HOG0000571	OG0000175	n1			Utg323160_23, Utg325220_73, Utg323392_235, Utg323300_462, Utg323160_47	Utg857994_220								
N10.HOG0000572	OG0000175	n9			Utg323160_48									
N10.HOG0000573	OG0000176	n1				Utg859982_112								
N10.HOG0000574	OG0000176	n11			Utg324810_46	Utg861744_133, Utg857046_232								
N10.HOG0000575	OG0000177	n11			Utg323300_73									
N10.HOG0000576	OG0000178	n7			Utg323316_122	Utg857046_4								
N10.HOG0000577	OG0000178	n11			Utg324810_77	Utg861744_102								
N10.HOG0000578	OG0000179	n0			Utg323152_376	Utg859098_69, Utg859098_70								
N10.HOG0000579	OG0000180	n11			Utg323262_181, Utg323262_184	Utg859236_79								
N10.HOG0000580	OG0000181	n6			Utg323316_243	Utg857046_168								
N10.HOG0000581	OG0000181	n11				Utg860814_302								
N10.HOG0000582	OG0000182	n8			Utg323392_153	Utg859388_65								
N10.HOG0000583	OG0000183	n7				Utg859982_223								
N10.HOG0000584	OG0000183	n10			Utg323632_25	Utg862138_16								
N10.HOG0000585	OG0000184	n1			Utg323392_66	Utg859388_167								
N10.HOG0000586	OG0000184	n10			Utg324548_16	Utg859236_54								
N10.HOG0000587	OG0000185	n1			Utg323152_69	Utg859098_331								
N10.HOG0000588	OG0000185	n9			Utg323316_113									
N10.HOG0000589	OG0000186	n9				Utg859236_122								
N10.HOG0000590	OG0000186	n15			Utg323392_251	Utg857994_70								
N10.HOG0000591	OG0000187	n0			Utg323448_60, Utg323448_47	Utg858494_144, Utg858494_131								
N10.HOG0000592	OG0000188	n16			Utg323300_307	Utg857152_35								
N10.HOG0000593	OG0000189	n6			Utg323990_133	Utg860006_69								
N10.HOG0000594	OG0000190	n5			Utg323152_409	Utg859982_184								
N10.HOG0000595	OG0000190	n6			Utg323262_17									
N10.HOG0000596	OG0000190	n7			Utg323140_75	Utg864866_78								
N10.HOG0000597	OG0000191	n1			Utg323180_105	Utg857152_179								
N10.HOG0000598	OG0000191	n10			Utg323266_48									
N10.HOG0000599	OG0000192	n7			Utg323180_399									
N10.HOG0000600	OG0000193	n3			Utg323392_230	Utg859388_6, Utg861448_64, Utg859388_5								
N10.HOG0000601	OG0000193	n9			Utg323140_4, Utg323180_1	Utg859750_20								
N10.HOG0000602	OG0000194	n2			Utg323160_22	Utg861744_61								
N10.HOG0000603	OG0000194	n9			Utg323160_58, Utg323316_1	Utg861744_41								
N10.HOG0000604	OG0000195	n12			Utg323152_119	Utg859098_286								
N10.HOG0000605	OG0000195	n14			Utg323180_690	Utg860814_283								
N10.HOG0000606	OG0000196	n1			Utg323632_23	Utg862138_14								
N10.HOG0000607	OG0000196	n13				Utg859982_222								
N10.HOG0000608	OG0000197	n4			Utg323448_28	Utg857490_20								
N10.HOG0000609	OG0000197	n13			Utg323180_590									
N10.HOG0000610	OG0000198	n1			Utg323316_285	Utg857046_189								
N10.HOG0000611	OG0000198	n7			Utg323152_174	Utg859098_241								
N10.HOG0000612	OG0000199	n4			Utg323300_357	Utg857152_82								
N10.HOG0000613	OG0000199	n9			Utg323152_198	Utg859098_216								
N10.HOG0000614	OG0000200	n14			Utg323160_40	Utg861744_45								
N10.HOG0000615	OG0000200	n17			Utg323074_145									
N10.HOG0000616	OG0000201	n3			Utg323180_6	Utg859750_26								
N10.HOG0000617	OG0000202	n5			Utg325220_64, Utg323140_270	Utg857682_175								
N10.HOG0000618	OG0000202	n13			Utg323300_104	Utg857300_47								
N10.HOG0000619	OG0000203	n8			Utg323262_83	Utg857076_50								
N10.HOG0000620	OG0000203	n9			Utg323300_137	Utg857300_19								
N10.HOG0000621	OG0000203	n11			Utg323262_67	Utg857076_65								
N10.HOG0000622	OG0000204	n1			Utg323180_154	Utg857152_212								
N10.HOG0000623	OG0000204	n9			Utg323180_449	Utg860814_30								
N10.HOG0000624	OG0000205	n4			Utg323266_99	Utg857682_46								
N10.HOG0000625	OG0000206	n5			Utg323180_81	Utg857152_170								
N10.HOG0000626	OG0000206	n7			Utg323180_80	Utg857152_169								
N10.HOG0000627	OG0000207	n10			Utg323266_113	Utg857682_58								
N10.HOG0000628	OG0000208	n3			Utg323266_114	Utg857682_59								
N10.HOG0000629	OG0000209	n4			Utg323316_339	Utg857046_253								
N10.HOG0000630	OG0000211	n2			Utg323140_182	Utg859432_43								
N10.HOG0000631	OG0000212	n2				Utg859982_111								
N10.HOG0000632	OG0000212	n7			Utg324810_52	Utg857046_231, Utg861744_127								
N10.HOG0000633	OG0000213	n1			Utg323180_404									
N10.HOG0000634	OG0000214	n1			Utg323632_45	Utg862138_34								
N10.HOG0000635	OG0000215	n1			Utg323152_476	Utg859982_83								
N10.HOG0000636	OG0000215	n6			Utg324810_67	Utg861744_111								
N10.HOG0000637	OG0000216	n9			Utg323316_146	Utg857046_32								
N10.HOG0000638	OG0000217	n4			Utg324548_25	Utg859236_44								
N10.HOG0000639	OG0000217	n12			Utg323262_16									
N10.HOG0000640	OG0000218	n5			Utg323632_371	Utg861448_5								
N10.HOG0000641	OG0000218	n13			Utg323266_87	Utg857682_32								
N10.HOG0000642	OG0000218	n15			Utg323266_88	Utg857682_33								
N10.HOG0000643	OG0000219	n5			Utg323180_543	Utg859098_413, Utg860814_128								
N10.HOG0000644	OG0000219	n9			Utg323300_291	Utg857152_18								
N10.HOG0000645	OG0000220	n15			Utg323180_556	Utg860814_140								
N10.HOG0000646	OG0000221	n6			Utg323180_504	Utg860814_94								
N10.HOG0000647	OG0000222	n5			Utg323262_114	Utg857076_18								
N10.HOG0000648	OG0000223	n1			Utg323392_219	Utg859388_18								
N10.HOG0000649	OG0000223	n12			Utg323316_181	Utg857046_78								
N10.HOG0000650	OG0000224	n14			Utg323152_490	Utg859982_58								
N10.HOG0000651	OG0000224	n16				Utg857682_161								
N10.HOG0000652	OG0000225	n3			Utg323152_460	Utg859982_121								
N10.HOG0000653	OG0000225	n13			Utg323140_111	Utg864866_44								
N10.HOG0000654	OG0000226	n15			Utg323300_329	Utg857152_57								
N10.HOG0000655	OG0000227	n3			Utg323632_351	Utg857992_19								
N10.HOG0000656	OG0000228	n6			Utg323074_134	Utg857994_154								
N10.HOG0000657	OG0000229	n3			Utg325220_87	Utg857682_96								
N10.HOG0000658	OG0000230	n3			Utg323152_249	Utg859098_371, Utg859098_166								
N10.HOG0000659	OG0000231	n0			Utg323152_458									
N10.HOG0000660	OG0000232	n6			Utg323152_484	Utg859982_75, Utg859982_74								
N10.HOG0000661	OG0000232	n12			Utg323152_485	Utg859982_73								
N10.HOG0000662	OG0000233	n6			Utg323152_10	Utg859098_376								
N10.HOG0000663	OG0000233	n15			Utg323266_103	Utg857682_51								
N10.HOG0000664	OG0000234	n9			Utg323990_146	Utg860006_56								
N10.HOG0000665	OG0000235	n3			Utg323180_210	Utg863716_45								
N10.HOG0000666	OG0000235	n11			Utg323300_358	Utg857152_83								
N10.HOG0000667	OG0000236	n3			Utg323152_193	Utg859098_221								
N10.HOG0000668	OG0000237	n5			Utg324810_62	Utg861744_115								
N10.HOG0000669	OG0000237	n11			Utg323300_24	Utg857682_142								
N10.HOG0000670	OG0000238	n3			Utg325220_109	Utg857682_83								
N10.HOG0000671	OG0000238	n8			Utg323316_194	Utg857046_99								
N10.HOG0000672	OG0000239	n3			Utg323266_22	Utg865370_16								
N10.HOG0000673	OG0000239	n9			Utg324548_14	Utg859236_56								
N10.HOG0000674	OG0000240	n15			Utg323152_13	Utg859098_373								
N10.HOG0000675	OG0000240	n16			Utg323180_454	Utg860814_39								
N10.HOG0000676	OG0000241	n3			Utg324548_15	Utg859236_55								
N10.HOG0000677	OG0000241	n8			Utg323262_144	Utg859236_102								
N10.HOG0000678	OG0000242	n8			Utg323152_279	Utg859098_136								
N10.HOG0000679	OG0000242	n10			Utg323632_279	Utg866558_40								
N10.HOG0000680	OG0000242	n12			Utg323152_284	Utg859098_132								
N10.HOG0000681	OG0000243	n9			Utg323180_67, Utg323266_94	Utg857682_39								
N10.HOG0000682	OG0000243	n15			Utg323160_100									
N10.HOG0000683	OG0000243	n16			Utg323160_101									
N10.HOG0000684	OG0000244	n7			Utg323152_496	Utg859982_52								
N10.HOG0000685	OG0000244	n13			Utg323180_143									
N10.HOG0000686	OG0000244	n16			Utg323180_142, Utg323180_141									
N10.HOG0000687	OG0000245	n2				Utg859098_383								
N10.HOG0000688	OG0000245	n5			Utg323316_355	Utg859098_51, Utg858494_9								
N10.HOG0000689	OG0000246	n1			Utg323180_115, Utg323180_52	Utg859098_58								
N10.HOG0000690	OG0000246	n6			Utg323180_624	Utg861448_26, Utg857994_14, Utg857152_262								
N10.HOG0000691	OG0000248	n5			Utg323140_188	Utg859432_49								
N10.HOG0000692	OG0000249	n3			Utg323632_328									
N10.HOG0000693	OG0000250	n3			Utg323152_330	Utg859098_87								
N10.HOG0000694	OG0000252	n2				Utg859982_218								
N10.HOG0000695	OG0000252	n8			Utg323632_22	Utg862138_13								
N10.HOG0000696	OG0000253	n14			Utg323632_102	Utg858432_42								
N10.HOG0000697	OG0000255	n1				Utg861744_84								
N10.HOG0000698	OG0000255	n10			Utg323140_209	Utg859432_74								
N10.HOG0000699	OG0000256	n7			Utg323632_47	Utg862138_36								
N10.HOG0000700	OG0000257	n5			Utg323990_211	Utg859236_23								
N10.HOG0000701	OG0000257	n10			Utg324810_19									
N10.HOG0000702	OG0000258	n3			Utg323074_207, Utg323074_198	Utg859236_13								
