HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N6.HOG0000263	OG0000020	n43							WP_228721480.1	WP_011190228.1				
N6.HOG0000264	OG0000021	n5								WP_011187396.1				
N6.HOG0000265	OG0000021	n8						WP_136808857.1	WP_136797283.1, WP_136799171.1					
N6.HOG0000266	OG0000021	n14						WP_136809333.1	WP_136796274.1, WP_136799340.1					
N6.HOG0000267	OG0000021	n19								WP_011188418.1				
N6.HOG0000268	OG0000021	n21		WP_015405210.1	Utg323152_38	Utg859098_363		WP_136807472.1, WP_136806474.1	WP_136799193.1, WP_136797562.1	WP_011188449.1				
N6.HOG0000269	OG0000021	n31							WP_136797285.1, WP_136796275.1	WP_011187395.1				
N6.HOG0000270	OG0000021	n40						WP_136809332.1, WP_136808856.1	WP_136799341.1, WP_136799170.1	WP_011188419.1				
N6.HOG0000271	OG0000022	n10			Utg323152_194	Utg859098_220		WP_136806354.1	WP_136799291.1					
N6.HOG0000272	OG0000022	n14						WP_136808751.1	WP_136799316.1					
N6.HOG0000273	OG0000022	n18							WP_136795736.1	WP_011189113.1, WP_011188176.1, WP_011188178.1, WP_011187607.1				
N6.HOG0000274	OG0000022	n22						WP_136806527.1	WP_136798856.1	WP_011188203.1				
N6.HOG0000275	OG0000022	n24		WP_015402646.1	Utg323180_278	Utg863716_101, Utg859236_119		WP_136810853.1, WP_136806296.1	WP_136795837.1	WP_011189441.1				
N6.HOG0000276	OG0000022	n32		WP_015405396.1	Utg323392_113	Utg859388_124		WP_136806018.1, WP_136805502.1	WP_136798804.1, WP_136796834.1					
N6.HOG0000277	OG0000022	n38						WP_136810453.1		WP_011187482.1				
N6.HOG0000278	OG0000023	n2						WP_153307132.1						
N6.HOG0000279	OG0000023	n10		WP_015403473.1	Utg323180_594	Utg860814_168		WP_136809090.1, WP_136808183.1, WP_136806771.1	WP_136798831.1					
N6.HOG0000280	OG0000023	n17		WP_015403474.1	Utg323180_595	Utg860814_169		WP_136808184.1, WP_136809091.1, WP_136806772.1, WP_136808959.1	WP_136798830.1					
N6.HOG0000281	OG0000023	n31			Utg323392_65, Utg323180_593	Utg859388_168		WP_136808182.1, WP_136809089.1, WP_136808678.1	WP_073616346.1	WP_041277852.1				
N6.HOG0000282	OG0000023	n40		WP_015402850.1				WP_136806588.1	WP_136796827.1					
N6.HOG0000283	OG0000024	n2		WP_015405350.1	Utg323180_286	Utg863716_104		WP_136810505.1	WP_136796326.1	WP_011188931.1				
N6.HOG0000284	OG0000024	n11			Utg323074_45			WP_136810309.1	WP_136797387.1	WP_011189217.1				
N6.HOG0000285	OG0000024	n24		WP_015402645.1, WP_015402478.1	Utg323152_134	Utg859098_279		WP_136806526.1	WP_136798855.1					
N6.HOG0000286	OG0000024	n33		WP_015403732.1				WP_136810451.1	WP_136796891.1	WP_011188654.1, WP_011188179.1				
N6.HOG0000287	OG0000025	n0		WP_015403272.1, WP_015403667.1, WP_015405643.1, WP_015405516.1, WP_015405536.1, WP_041916396.1	Utg323300_113, Utg323140_34, Utg323316_176, Utg323180_632, Utg323180_229, Utg323152_140, Utg323140_139, Utg323392_180, Utg323316_342, Utg323316_341, Utg323180_435, Utg323632_121, Utg323392_70	Utg857300_39, Utg860814_248, Utg857046_69, Utg857046_70, Utg860814_224, Utg859098_288, Utg859098_275, Utg864866_19, Utg857046_255, Utg860814_14, Utg857994_30, Utg858432_70		WP_136806568.1, WP_136810240.1, WP_136807670.1, WP_136810013.1, WP_136808977.1, WP_136806769.1, WP_136806813.1, WP_136806231.1, WP_167505784.1	WP_136796934.1, WP_136796878.1, WP_136797803.1, WP_136796860.1	WP_162096631.1				
N6.HOG0000288	OG0000026	n2		WP_015403451.1	Utg323140_43	Utg864866_112		WP_217909501.1	WP_136795497.1					
N6.HOG0000289	OG0000026	n8		WP_015402804.1	Utg323632_118									
N6.HOG0000290	OG0000026	n12		WP_015403738.1	Utg323300_169			WP_136806848.1	WP_136799106.1					
N6.HOG0000291	OG0000026	n23		WP_015403942.1	Utg323300_371	Utg857152_94		WP_136807998.1	WP_136795158.1	WP_041278328.1				
N6.HOG0000292	OG0000026	n36						WP_136810287.1	WP_136796894.1	WP_041277628.1				
N6.HOG0000293	OG0000027	n12			Utg323180_189	Utg863716_17								
N6.HOG0000294	OG0000027	n15		WP_083907219.1	Utg323300_117	Utg857300_35		WP_136809850.1, WP_136809710.1	WP_136795589.1	WP_011189010.1				
N6.HOG0000295	OG0000027	n21			Utg323300_118	Utg857300_34			WP_136796842.1	WP_011190227.1				
N6.HOG0000296	OG0000027	n26				Utg857046_152, Utg857046_153								
N6.HOG0000297	OG0000027	n29						WP_136807355.1	WP_136795997.1					
N6.HOG0000298	OG0000027	n32		WP_228130083.1				WP_136807372.1		WP_011187927.1				
N6.HOG0000299	OG0000027	n35		WP_265588650.1, WP_228130054.1	Utg323392_79, Utg323180_188	Utg859388_156, Utg863716_16				WP_011187726.1				
N6.HOG0000300	OG0000028	n3			Utg323262_65	Utg857076_67		WP_136805931.1	WP_136798974.1	WP_041277631.1				
N6.HOG0000301	OG0000028	n10						WP_136807826.1	WP_136799046.1					
N6.HOG0000302	OG0000028	n12		WP_015404516.1, WP_015405200.1	Utg323990_173, Utg323140_52	Utg864866_101, Utg860006_30, Utg864866_102		WP_136808657.1, WP_136809938.1	WP_136798422.1					
N6.HOG0000303	OG0000028	n24		WP_015404192.1	Utg323140_220			WP_136810259.1, WP_136810307.1	WP_136799929.1, WP_136797026.1	WP_162096634.1				
N6.HOG0000304	OG0000028	n33			Utg323180_452	Utg860814_34		WP_136806863.1						
N6.HOG0000305	OG0000029	n2				Utg859750_95								
N6.HOG0000306	OG0000029	n6				Utg859982_26			WP_136796505.1	WP_011189114.1				
N6.HOG0000307	OG0000029	n19						WP_167505962.1	WP_136799144.1					
N6.HOG0000308	OG0000029	n23		WP_015402451.1										
N6.HOG0000309	OG0000029	n24		WP_167320727.1	Utg323300_179			WP_136805378.1	WP_136797658.1	WP_265588603.1				
N6.HOG0000310	OG0000029	n31		WP_052326975.1	Utg323300_178			WP_136805379.1		WP_049785031.1				
N6.HOG0000311	OG0000029	n34		WP_015403405.1				WP_136806817.1, WP_136805901.1	WP_136797424.1					
N6.HOG0000312	OG0000030	n6						WP_136810804.1						
N6.HOG0000313	OG0000030	n9		WP_015403340.1	Utg323160_85	Utg861744_16								
N6.HOG0000314	OG0000030	n16						WP_217909491.1	WP_136797137.1	WP_011188233.1				
N6.HOG0000315	OG0000030	n21		WP_228130041.1	Utg323160_112			WP_136805937.1	WP_228721452.1	WP_011187333.1				
N6.HOG0000316	OG0000030	n28				Utg857994_103				WP_011189224.1				
N6.HOG0000317	OG0000030	n31				Utg857152_237			WP_136798406.1, WP_228721479.1	WP_011188801.1, WP_041277653.1				
N6.HOG0000318	OG0000031	n2		WP_015404265.1	Utg323448_44	Utg857490_1		WP_136810558.1	WP_136798099.1	WP_041277675.1				
N6.HOG0000319	OG0000031	n11			Utg323262_74	Utg857076_58								
N6.HOG0000320	OG0000031	n15		WP_015405368.1, WP_015403311.1	Utg323180_78, Utg323392_77, Utg323262_179	Utg857152_167, Utg859388_158		WP_217909589.1, WP_228723343.1, WP_153307109.1, WP_275942860.1, WP_136807346.1, WP_228723360.1, WP_136807833.1	WP_136795993.1, WP_228721468.1, WP_153305575.1, WP_153305538.1, WP_136797822.1, WP_228721326.1, WP_136799053.1	WP_011188253.1				
N6.HOG0000321	OG0000032	n3							WP_136795389.1					
N6.HOG0000322	OG0000032	n7		WP_015404858.1		Utg857046_236		WP_136805234.1						
N6.HOG0000323	OG0000032	n11		WP_015402833.1				WP_136810454.1						
N6.HOG0000324	OG0000032	n14						WP_136810313.1						
N6.HOG0000325	OG0000032	n17							WP_136797248.1					
N6.HOG0000326	OG0000032	n19		WP_015403973.1, WP_015403801.1	Utg323316_338	Utg857046_252		WP_136807976.1	WP_136795138.1, WP_136799837.1					
N6.HOG0000327	OG0000032	n31		WP_015403541.1	Utg323300_122	Utg857300_30		WP_167506015.1	WP_136795593.1	WP_011189014.1				
N6.HOG0000328	OG0000033	n2						WP_167505882.1	WP_167495906.1	WP_041277486.1				
N6.HOG0000329	OG0000033	n10				Utg857682_66		WP_136809799.1, WP_136806540.1	WP_136795667.1, WP_136796864.1					
N6.HOG0000330	OG0000033	n22		WP_015403598.1	Utg323140_147, Utg323140_146	Utg860814_171		WP_136809276.1, WP_136809001.1	WP_228721439.1, WP_136797800.1	WP_011187749.1				
N6.HOG0000331	OG0000034	n1						WP_136810678.1	WP_136795518.1	WP_011189363.1				
N6.HOG0000332	OG0000034	n15							WP_136797474.1					
N6.HOG0000333	OG0000034	n17		WP_015404767.1	Utg323392_186, Utg323392_187	Utg859388_40, Utg859388_39		WP_136808271.1	WP_136798619.1					
N6.HOG0000334	OG0000034	n25				Utg859098_369		WP_136806199.1	WP_136795709.1	WP_011188938.1				
N6.HOG0000335	OG0000035	n2				Utg859388_146								
N6.HOG0000336	OG0000035	n8		WP_015402576.1	Utg323180_199	Utg863716_35		WP_136810508.1		WP_011187249.1				
N6.HOG0000337	OG0000035	n12				Utg861448_17								
N6.HOG0000338	OG0000035	n15		WP_015404344.1	Utg323262_95	Utg857076_40		WP_136810054.1						
N6.HOG0000339	OG0000035	n19		WP_015403874.1, WP_015403839.1	Utg323300_305, Utg323300_236	Utg857152_33		WP_136808043.1, WP_136809230.1						
N6.HOG0000340	OG0000036	n2						WP_136808304.1	WP_136796705.1					
N6.HOG0000341	OG0000036	n6						WP_136809873.1	WP_136796268.1					
N6.HOG0000342	OG0000036	n11				Utg857682_165								
N6.HOG0000343	OG0000036	n14				Utg859982_60		WP_228723279.1	WP_136796149.1	WP_011190296.1, WP_083819006.1				
N6.HOG0000344	OG0000036	n20				Utg859236_64			WP_136799476.1	WP_011188751.1				
N6.HOG0000345	OG0000036	n23						WP_136810664.1	WP_136798210.1					
N6.HOG0000346	OG0000036	n25						WP_136805838.1	WP_136799533.1, WP_136795296.1, WP_136799939.1, WP_136796285.1, WP_136798849.1	WP_011187842.1				
N6.HOG0000347	OG0000036	n31						WP_217909530.1, WP_217909458.1	WP_217907680.1, WP_136799593.1	WP_011188430.1				
N6.HOG0000348	OG0000037	n3				Utg857994_225, Utg859098_26, Utg857300_65, Utg857490_34, Utg857300_66								
N6.HOG0000349	OG0000037	n18			Utg323160_55, Utg323160_54, Utg323180_53, Utg323180_177					WP_228130148.1, WP_011190364.1				
N6.HOG0000350	OG0000037	n26		WP_015404949.1, WP_015404462.1		Utg858494_24, Utg858494_27, Utg858494_13		WP_267313714.1						
N6.HOG0000351	OG0000037	n32			Utg323180_533	Utg858494_23								
N6.HOG0000352	OG0000038	n7		WP_015404535.1	Utg323990_153	Utg860006_50		WP_136808396.1	WP_136796619.1	WP_083818947.1				
N6.HOG0000353	OG0000038	n17		WP_015402313.1	Utg323180_685	Utg860814_278		WP_136805514.1	WP_136795232.1, WP_136797873.1	WP_011189861.1				
N6.HOG0000354	OG0000038	n27		WP_015402314.1	Utg323180_684	Utg860814_277		WP_136805513.1	WP_136797874.1	WP_011189862.1				
N6.HOG0000355	OG0000039	n3						WP_136808159.1	WP_136795328.1	WP_011188738.1				
N6.HOG0000356	OG0000039	n11				Utg860006_93		WP_136806124.1	WP_136797936.1, WP_217907698.1					
N6.HOG0000357	OG0000039	n19						WP_136809232.1						
N6.HOG0000358	OG0000039	n25						WP_136807236.1						
N6.HOG0000359	OG0000039	n29		WP_015405087.1	Utg323316_349	Utg857046_262, Utg859098_367		WP_136805748.1	WP_136798188.1					
N6.HOG0000360	OG0000040	n2							WP_136799810.1					
N6.HOG0000361	OG0000040	n5		WP_015404697.1	Utg323074_178	Utg857994_193		WP_136808531.1	WP_136796808.1					
N6.HOG0000362	OG0000040	n11		WP_015404696.1		Utg860814_311		WP_217909564.1, WP_136808530.1						
N6.HOG0000363	OG0000040	n20			Utg323990_200					WP_011187264.1				
N6.HOG0000364	OG0000040	n22		WP_015403788.1, WP_015404594.1	Utg323990_66	Utg859098_48, Utg860006_147				WP_041277819.1				
N6.HOG0000365	OG0000040	n30						WP_136805340.1	WP_136799761.1					
N6.HOG0000366	OG0000040	n32				Utg857046_175			WP_136799866.1	WP_011187281.1				
N6.HOG0000367	OG0000041	n6				Utg859098_368		WP_136806198.1	WP_136795710.1	WP_011188937.1				
N6.HOG0000368	OG0000041	n12							WP_136797475.1					
N6.HOG0000369	OG0000041	n13		WP_015404769.1	Utg323632_79, Utg323300_84			WP_217909485.1	WP_136798488.1	WP_011189362.1				
N6.HOG0000370	OG0000041	n21		WP_015403613.1	Utg323316_196	Utg857046_101		WP_136808147.1	WP_167495619.1	WP_011190076.1				
N6.HOG0000371	OG0000041	n29				Utg857682_137		WP_136806192.1, WP_136809420.1		WP_041277450.1				
N6.HOG0000372	OG0000042	n3		WP_041916557.1	Utg323180_126	Utg857152_197		WP_217909626.1	WP_217907590.1					
N6.HOG0000373	OG0000042	n11		WP_015403963.1, WP_015404842.1	Utg323300_393, Utg323262_141	Utg857152_116, Utg859236_105		WP_136808551.1, WP_136809846.1	WP_136795372.1, WP_136799831.1	WP_011187375.1				
N6.HOG0000374	OG0000042	n24		WP_015404992.1	Utg323152_383			WP_275942834.1	WP_275942936.1	WP_011189777.1				
N6.HOG0000375	OG0000043	n8			Utg323262_134	Utg857300_6								
N6.HOG0000376	OG0000043	n15			Utg323140_196	Utg859236_121								
N6.HOG0000377	OG0000043	n18			Utg323990_243, Utg323160_116			WP_136808860.1, WP_136807664.1	WP_136799174.1, WP_136799625.1					
N6.HOG0000378	OG0000043	n24			Utg323180_525	Utg860814_118								
N6.HOG0000379	OG0000043	n25						WP_136810755.1		WP_041277539.1				
N6.HOG0000380	OG0000043	n27				Utg859750_58		WP_136809797.1	WP_136795665.1	WP_011187331.1				
N6.HOG0000381	OG0000043	n30		WP_015402367.1	Utg323180_599	Utg860814_180								
N6.HOG0000382	OG0000043	n32								WP_011189535.1				
N6.HOG0000383	OG0000044	n2		WP_015404161.1	Utg323316_69			WP_136810153.1						
N6.HOG0000384	OG0000044	n32			Utg323300_443									
N6.HOG0000385	OG0000045	n10		WP_015402866.1	Utg323180_405				WP_136797441.1					
N6.HOG0000386	OG0000045	n13		WP_015402879.1										
N6.HOG0000387	OG0000045	n14		WP_015404579.1	Utg324810_80, Utg323990_79			WP_136805182.1	WP_167495904.1, WP_267314012.1	WP_011190203.1				
N6.HOG0000388	OG0000045	n25		WP_228130035.1	Utg323300_218			WP_136806030.1	WP_136797412.1	WP_011188148.1				
N6.HOG0000389	OG0000046	n7						WP_136809898.1	WP_136797522.1, WP_136798985.1					
N6.HOG0000390	OG0000046	n10		WP_015402438.1		Utg857994_85, Utg857994_86, Utg860006_158		WP_136805573.1	WP_136797836.1					
N6.HOG0000391	OG0000046	n18		WP_015402900.1										
N6.HOG0000392	OG0000046	n20		WP_015405008.1	Utg323152_235	Utg859098_176		WP_136808334.1	WP_136796683.1					
N6.HOG0000393	OG0000046	n25							WP_136797087.1					
N6.HOG0000394	OG0000046	n26		WP_015404864.1	Utg323180_156	Utg857152_215		WP_136807646.1	WP_136798359.1					
N6.HOG0000395	OG0000047	n3			Utg323990_19			WP_167505894.1	WP_167495646.1					
N6.HOG0000396	OG0000047	n10							WP_217907608.1, WP_136799818.1					
N6.HOG0000397	OG0000047	n16			Utg323074_218					WP_011187275.1				
N6.HOG0000398	OG0000047	n19		WP_015405593.1	Utg323316_238	Utg858432_158, Utg857046_163		WP_136809825.1		WP_011190450.1				
N6.HOG0000399	OG0000047	n26		WP_015404707.1	Utg323074_155	Utg857994_168		WP_136806956.1, WP_136808498.1	WP_136798300.1					
N6.HOG0000400	OG0000048	n1			Utg323266_109	Utg857682_54		WP_136808633.1, WP_136808926.1, WP_136810226.1	WP_136798807.1, WP_136797116.1	WP_011188265.1				
N6.HOG0000401	OG0000048	n14						WP_228723239.1	WP_136795343.1					
N6.HOG0000402	OG0000048	n18						WP_136809330.1		WP_041277948.1				
N6.HOG0000403	OG0000048	n24		WP_015404100.1	Utg323316_142	Utg857046_28		WP_136809719.1	WP_136795596.1	WP_228130155.1				
N6.HOG0000404	OG0000049	n5		WP_015404873.1	Utg323300_370	Utg857152_93								
N6.HOG0000405	OG0000049	n8						WP_136810189.1	WP_136797013.1	WP_011187473.1				
N6.HOG0000406	OG0000049	n15						WP_136809400.1	WP_136798429.1, WP_136798433.1, WP_136795482.1					
N6.HOG0000407	OG0000049	n23						WP_167505764.1	WP_136799871.1					
N6.HOG0000408	OG0000049	n26		WP_015402942.1										
N6.HOG0000409	OG0000050	n3		WP_015403570.1				WP_136809490.1	WP_136798658.1	WP_011190308.1				
N6.HOG0000410	OG0000050	n6				Utg860006_110				WP_011188967.1				
N6.HOG0000411	OG0000050	n8						WP_136806561.1	WP_217907720.1	WP_041278771.1				
N6.HOG0000412	OG0000050	n21				Utg859076_1				WP_011189772.1				
N6.HOG0000413	OG0000050	n22				Utg860006_111				WP_041277820.1				
N6.HOG0000414	OG0000050	n23						WP_136809492.1	WP_136798659.1	WP_011190307.1				
N6.HOG0000415	OG0000050	n25		WP_015403562.1		Utg859076_7								
N6.HOG0000416	OG0000050	n27				Utg859076_8				WP_041277480.1				
N6.HOG0000417	OG0000051	n2			Utg323262_75	Utg857076_57								
N6.HOG0000418	OG0000051	n4		WP_015404005.1, WP_015403310.1, WP_153304915.1	Utg323316_319, Utg323180_77, Utg323392_76, Utg323262_180, Utg323392_75	Utg857046_216, Utg857152_166, Utg859388_159, Utg859388_160		WP_136807832.1, WP_136805575.1, WP_275942859.1, WP_275942861.1, WP_167505864.1, WP_136810515.1, WP_153307106.1, WP_267313722.1	WP_136799052.1, WP_136798861.1, WP_228721506.1, WP_176360047.1, WP_153305574.1, WP_267313990.1	WP_011188254.1				
N6.HOG0000419	OG0000052	n3			Utg323262_71	Utg859982_225, Utg857076_61		WP_136805929.1	WP_136798976.1	WP_011188194.1, WP_041277630.1, WP_011188193.1				
N6.HOG0000420	OG0000052	n12		WP_015405485.1	Utg323152_537, Utg323074_111, Utg323300_411	Utg857682_28, Utg857046_241, Utg857994_129, Utg857152_135		WP_136805660.1, WP_136810349.1	WP_136799093.1, WP_136795730.1, WP_136799536.1, WP_136799751.1, WP_136796158.1	WP_011188277.1, WP_041277548.1, WP_041277545.1				
N6.HOG0000421	OG0000053	n1		WP_015404739.1	Utg323392_224	Utg859388_13		WP_136805444.1	WP_136797779.1					
N6.HOG0000422	OG0000053	n12		WP_015405788.1	Utg323180_371, Utg323316_65	Utg859432_19		WP_136808276.1, WP_136808277.1	WP_228721360.1					
N6.HOG0000423	OG0000053	n20		WP_228130071.1	Utg323316_144	Utg857046_30		WP_228723307.1	WP_136795598.1					
N6.HOG0000424	OG0000054	n4		WP_015404045.1	Utg323316_271, Utg323316_253									
N6.HOG0000425	OG0000054	n7						WP_217909503.1		WP_228130174.1, WP_011188415.1, WP_011187605.1				
N6.HOG0000426	OG0000054	n11						WP_217909506.1						
N6.HOG0000427	OG0000054	n15			Utg323316_275			WP_136810850.1		WP_265588549.1				
N6.HOG0000428	OG0000054	n25								WP_041278585.1				
N6.HOG0000429	OG0000054	n26						WP_217909504.1		WP_011189292.1				
N6.HOG0000430	OG0000054	n29						WP_217909507.1						
N6.HOG0000431	OG0000055	n1		WP_015405217.1	Utg323152_253	Utg859098_163		WP_136808343.1	WP_136796674.1	WP_011189432.1				
N6.HOG0000432	OG0000055	n12		WP_015404642.1	Utg323990_203, Utg323152_348, Utg323152_241									
N6.HOG0000433	OG0000055	n21			Utg323074_215					WP_011187273.1				
N6.HOG0000434	OG0000055	n26							WP_136799862.1					
N6.HOG0000435	OG0000056	n3						WP_136807302.1						
N6.HOG0000436	OG0000056	n20				Utg859098_380								
N6.HOG0000437	OG0000056	n22								WP_011189187.1				
N6.HOG0000438	OG0000056	n27		WP_015402552.1										
N6.HOG0000439	OG0000057	n2			Utg323266_75	Utg857682_24								
N6.HOG0000440	OG0000057	n6		WP_015403643.1	Utg323152_465			WP_136809365.1, WP_136807233.1	WP_136798992.1					
N6.HOG0000441	OG0000057	n12		WP_015403138.1	Utg323300_441, Utg323632_324, Utg323392_16, Utg323140_160	Utg859098_394, Utg859982_23, Utg859098_431, Utg864866_2		WP_136808970.1, WP_136805669.1, WP_167506003.1, WP_136810082.1, WP_136808975.1	WP_167495705.1, WP_136795513.1, WP_136798386.1, WP_136799419.1	WP_011189027.1				
N6.HOG0000442	OG0000058	n3		WP_015402352.1	Utg323180_619	Utg860814_210		WP_136806611.1	WP_136796804.1	WP_011190338.1				
N6.HOG0000443	OG0000058	n12		WP_015405249.1, WP_015404440.1, WP_015405240.1, WP_015403671.1	Utg323152_288, Utg323632_274, Utg323152_273, Utg323180_393, Utg323180_545	Utg859098_128, Utg866558_45, Utg859098_142, Utg860814_129		WP_136810256.1, WP_136806778.1	WP_136799492.1					
N6.HOG0000444	OG0000059	n1						WP_136806239.1						
N6.HOG0000445	OG0000059	n4								WP_011187400.1				
N6.HOG0000446	OG0000059	n11		WP_083907268.1, WP_015403273.1	Utg323180_283, Utg323300_36, Utg323316_107	Utg857682_3, Utg859098_365		WP_136809677.1, WP_136808864.1	WP_176360017.1, WP_136795559.1, WP_136796392.1, WP_136796893.1, WP_136799176.1	WP_011189102.1, WP_011189104.1				
N6.HOG0000447	OG0000060	n7				Utg859388_118								
N6.HOG0000448	OG0000060	n8		WP_015403496.1	Utg323300_75, Utg323632_306	Utg857300_57, Utg866558_9		WP_136809295.1, WP_136806703.1	WP_136799403.1, WP_136796475.1					
N6.HOG0000449	OG0000060	n21		WP_015404589.1	Utg323990_72	Utg860006_140, Utg860006_141		WP_136806279.1	WP_228721336.1	WP_011189467.1				
N6.HOG0000450	OG0000061	n2						WP_267313725.1	WP_136795968.1					
N6.HOG0000451	OG0000061	n7			Utg323266_110	Utg857682_55		WP_136810227.1, WP_136808925.1, WP_136808634.1	WP_136797118.1, WP_136798806.1	WP_011188264.1				
N6.HOG0000452	OG0000061	n19		WP_015402468.1	Utg323180_315	Utg859076_31		WP_136805763.1	WP_136798172.1	WP_011189049.1				
N6.HOG0000453	OG0000061	n26						WP_136809259.1		WP_011190246.1				
N6.HOG0000454	OG0000062	n4		WP_041916419.1	Utg323392_166	Utg859388_55		WP_228723330.1	WP_228721376.1					
N6.HOG0000455	OG0000062	n9						WP_136809331.1	WP_136799342.1					
N6.HOG0000456	OG0000062	n14			Utg323140_118			WP_136810821.1						
N6.HOG0000457	OG0000062	n17							WP_136797288.1	WP_011188420.1				
N6.HOG0000458	OG0000062	n19						WP_136806476.1	WP_136797558.1	WP_041277693.1				
N6.HOG0000459	OG0000062	n21						WP_136808854.1	WP_167495790.1, WP_136799168.1, WP_136796276.1	WP_011187393.1				
N6.HOG0000460	OG0000063	n1		WP_015405546.1	Utg323632_334	Utg857992_35		WP_136806830.1	WP_136799120.1	WP_041277748.1				
N6.HOG0000461	OG0000063	n8		WP_015404799.1	Utg323392_142	Utg859388_77		WP_136807527.1, WP_136805302.1	WP_136798008.1	WP_011190024.1				
N6.HOG0000462	OG0000064	n7		WP_015405262.1, WP_015404547.1	Utg323990_139	Utg860006_63		WP_136809121.1, WP_136808385.1	WP_136796630.1	WP_011188922.1				
N6.HOG0000463	OG0000064	n17		WP_015402710.1	Utg323180_38	Utg859750_77		WP_136806628.1	WP_136796784.1	WP_011190321.1				
N6.HOG0000464	OG0000065	n11		WP_015402775.1, WP_015402615.1	Utg323140_85, Utg323160_21	Utg864866_69								
N6.HOG0000465	OG0000065	n16		WP_015402731.1	Utg323140_2, Utg323180_2	Utg859750_21		WP_136805814.1	WP_136799671.1	WP_041277642.1				
