HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N8.HOG0000375	OG0000048	n11						WP_136808926.1, WP_136810226.1	WP_136797116.1					
N8.HOG0000376	OG0000048	n14						WP_228723239.1	WP_136795343.1					
N8.HOG0000377	OG0000048	n18						WP_136809330.1						
N8.HOG0000378	OG0000048	n24						WP_136809719.1	WP_136795596.1					
N8.HOG0000379	OG0000049	n8						WP_136810189.1	WP_136797013.1					
N8.HOG0000380	OG0000049	n15						WP_136809400.1	WP_136798429.1, WP_136798433.1, WP_136795482.1					
N8.HOG0000381	OG0000049	n23						WP_167505764.1	WP_136799871.1					
N8.HOG0000382	OG0000050	n3						WP_136809490.1	WP_136798658.1					
N8.HOG0000383	OG0000050	n8						WP_136806561.1	WP_217907720.1					
N8.HOG0000384	OG0000050	n23						WP_136809492.1	WP_136798659.1					
N8.HOG0000385	OG0000051	n7						WP_136807832.1	WP_136799052.1					
N8.HOG0000386	OG0000051	n9						WP_136805575.1, WP_275942859.1	WP_136798861.1					
N8.HOG0000387	OG0000051	n14						WP_275942861.1	WP_228721506.1					
N8.HOG0000388	OG0000051	n16						WP_167505864.1	WP_176360047.1					
N8.HOG0000389	OG0000051	n18						WP_136810515.1, WP_153307106.1	WP_153305574.1					
N8.HOG0000390	OG0000051	n23						WP_267313722.1	WP_267313990.1					
N8.HOG0000391	OG0000052	n3						WP_136805929.1	WP_136798976.1					
N8.HOG0000392	OG0000052	n18						WP_136805660.1	WP_136799093.1					
N8.HOG0000393	OG0000052	n23							WP_136799751.1					
N8.HOG0000394	OG0000052	n25							WP_136796158.1					
N8.HOG0000395	OG0000052	n28						WP_136810349.1						
N8.HOG0000396	OG0000053	n1						WP_136805444.1	WP_136797779.1					
N8.HOG0000397	OG0000053	n12						WP_136808276.1, WP_136808277.1	WP_228721360.1					
N8.HOG0000398	OG0000053	n20						WP_228723307.1	WP_136795598.1					
N8.HOG0000399	OG0000054	n7						WP_217909503.1						
N8.HOG0000400	OG0000054	n11						WP_217909506.1						
N8.HOG0000401	OG0000054	n15						WP_136810850.1						
N8.HOG0000402	OG0000054	n26						WP_217909504.1						
N8.HOG0000403	OG0000054	n29						WP_217909507.1						
N8.HOG0000404	OG0000055	n1						WP_136808343.1	WP_136796674.1					
N8.HOG0000405	OG0000055	n26							WP_136799862.1					
N8.HOG0000406	OG0000056	n3						WP_136807302.1						
N8.HOG0000407	OG0000057	n6						WP_136809365.1, WP_136807233.1	WP_136798992.1					
N8.HOG0000408	OG0000057	n16							WP_167495705.1, WP_136795513.1					
N8.HOG0000409	OG0000057	n19						WP_136805669.1	WP_136798386.1					
N8.HOG0000410	OG0000057	n21						WP_167506003.1	WP_136799419.1					
N8.HOG0000411	OG0000057	n29						WP_136810082.1, WP_136808975.1						
N8.HOG0000412	OG0000058	n3						WP_136806611.1	WP_136796804.1					
N8.HOG0000413	OG0000058	n15						WP_136810256.1						
N8.HOG0000414	OG0000058	n26						WP_136806778.1						
N8.HOG0000415	OG0000059	n1						WP_136806239.1						
N8.HOG0000416	OG0000059	n13						WP_136809677.1	WP_136795559.1					
N8.HOG0000417	OG0000059	n19						WP_136808864.1	WP_136796392.1, WP_136796893.1, WP_136799176.1					
N8.HOG0000418	OG0000060	n11						WP_136809295.1	WP_136799403.1					
N8.HOG0000419	OG0000060	n16						WP_136806703.1	WP_136796475.1					
N8.HOG0000420	OG0000060	n21						WP_136806279.1	WP_228721336.1					
N8.HOG0000421	OG0000061	n2						WP_267313725.1	WP_136795968.1					
N8.HOG0000422	OG0000061	n12						WP_136810227.1, WP_136808925.1	WP_136797118.1					
N8.HOG0000423	OG0000061	n14						WP_136808634.1	WP_136798806.1					
N8.HOG0000424	OG0000061	n19						WP_136805763.1	WP_136798172.1					
N8.HOG0000425	OG0000061	n26						WP_136809259.1						
N8.HOG0000426	OG0000062	n4						WP_228723330.1	WP_228721376.1					
N8.HOG0000427	OG0000062	n9						WP_136809331.1	WP_136799342.1					
N8.HOG0000428	OG0000062	n14						WP_136810821.1						
N8.HOG0000429	OG0000062	n17							WP_136797288.1					
N8.HOG0000430	OG0000062	n19						WP_136806476.1	WP_136797558.1					
N8.HOG0000431	OG0000062	n21						WP_136808854.1	WP_167495790.1, WP_136799168.1, WP_136796276.1					
N8.HOG0000432	OG0000063	n1						WP_136806830.1	WP_136799120.1					
N8.HOG0000433	OG0000063	n8						WP_136807527.1, WP_136805302.1	WP_136798008.1					
N8.HOG0000434	OG0000064	n12						WP_136809121.1						
N8.HOG0000435	OG0000064	n13						WP_136808385.1	WP_136796630.1					
N8.HOG0000436	OG0000064	n17						WP_136806628.1	WP_136796784.1					
N8.HOG0000437	OG0000065	n16						WP_136805814.1	WP_136799671.1					
N8.HOG0000438	OG0000066	n2						WP_167505991.1	WP_167495902.1					
N8.HOG0000439	OG0000066	n5						WP_136808279.1	WP_136797369.1					
N8.HOG0000440	OG0000066	n10						WP_136808571.1	WP_136795403.1					
N8.HOG0000441	OG0000066	n17						WP_136808108.1	WP_136795280.1					
N8.HOG0000442	OG0000066	n18						WP_136808945.1	WP_136797085.1					
N8.HOG0000443	OG0000066	n19						WP_136808878.1	WP_136797211.1					
N8.HOG0000444	OG0000066	n23						WP_136805978.1						
N8.HOG0000445	OG0000067	n5						WP_136805282.1	WP_136797988.1					
N8.HOG0000446	OG0000067	n10						WP_217909523.1	WP_217907645.1					
N8.HOG0000447	OG0000067	n18							WP_136797286.1					
N8.HOG0000448	OG0000067	n19						WP_136808855.1	WP_136797906.1, WP_136799169.1					
N8.HOG0000449	OG0000067	n23						WP_217909512.1						
N8.HOG0000450	OG0000067	n25						WP_136806475.1	WP_136797560.1					
N8.HOG0000451	OG0000068	n1						WP_136808734.1	WP_275942955.1					
N8.HOG0000452	OG0000068	n17						WP_136810010.1	WP_136796932.1					
N8.HOG0000453	OG0000068	n21						WP_167506095.1	WP_136798038.1					
N8.HOG0000454	OG0000069	n10							WP_228721441.1					
N8.HOG0000455	OG0000069	n14						WP_167505940.1	WP_228721419.1					
N8.HOG0000456	OG0000069	n17						WP_136810048.1	WP_136796966.1					
N8.HOG0000457	OG0000070	n19							WP_136799869.1					
N8.HOG0000458	OG0000071	n4						WP_228723383.1						
N8.HOG0000459	OG0000071	n6						WP_136810775.1						
N8.HOG0000460	OG0000071	n8						WP_136808181.1						
N8.HOG0000461	OG0000071	n14						WP_136806381.1	WP_136799261.1					
N8.HOG0000462	OG0000072	n2						WP_136808180.1, WP_136810774.1						
N8.HOG0000463	OG0000072	n9						WP_136806380.1	WP_136799262.1					
N8.HOG0000464	OG0000072	n24						WP_136808347.1	WP_136796882.1					
N8.HOG0000465	OG0000073	n0						WP_136809807.1						
N8.HOG0000466	OG0000074	n4						WP_136808322.1	WP_136800028.1					
N8.HOG0000467	OG0000074	n17							WP_136795215.1					
N8.HOG0000468	OG0000074	n18						WP_136806244.1	WP_136796902.1					
N8.HOG0000469	OG0000074	n19						WP_136809795.1	WP_136795663.1					
N8.HOG0000470	OG0000074	n24						WP_136808776.1	WP_136799329.1					
N8.HOG0000471	OG0000074	n25						WP_136808865.1	WP_136799177.1					
N8.HOG0000472	OG0000075	n12							WP_136796898.1					
N8.HOG0000473	OG0000075	n18						WP_136805613.1	WP_136799800.1					
N8.HOG0000474	OG0000075	n21						WP_136810803.1						
N8.HOG0000475	OG0000075	n22							WP_136798405.1					
N8.HOG0000476	OG0000076	n15						WP_136810692.1						
N8.HOG0000477	OG0000077	n5						WP_136807493.1	WP_136799204.1					
N8.HOG0000478	OG0000077	n12							WP_136799391.1, WP_136798867.1					
N8.HOG0000479	OG0000077	n15						WP_136805418.1	WP_136797723.1					
N8.HOG0000480	OG0000078	n1						WP_136807275.1						
N8.HOG0000481	OG0000078	n15						WP_136805515.1	WP_136797872.1					
N8.HOG0000482	OG0000078	n19						WP_136808055.1	WP_136795211.1					
N8.HOG0000483	OG0000078	n25							WP_136797307.1					
N8.HOG0000484	OG0000079	n6						WP_228723251.1	WP_136798159.1					
N8.HOG0000485	OG0000079	n16						WP_136805063.1	WP_136798710.1					
N8.HOG0000486	OG0000080	n9						WP_136808832.1						
N8.HOG0000487	OG0000080	n14						WP_136809087.1						
N8.HOG0000488	OG0000081	n3						WP_136805237.1, WP_167505906.1, WP_136810207.1						
N8.HOG0000489	OG0000081	n8						WP_136805255.1						
N8.HOG0000490	OG0000081	n15						WP_136808827.1						
N8.HOG0000491	OG0000081	n16						WP_136809107.1						
N8.HOG0000492	OG0000082	n5						WP_136806792.1						
N8.HOG0000493	OG0000082	n10						WP_136805468.1						
N8.HOG0000494	OG0000082	n12						WP_136807887.1						
N8.HOG0000495	OG0000083	n7						WP_136810228.1						
N8.HOG0000496	OG0000083	n9						WP_167506038.1	WP_167495661.1					
N8.HOG0000497	OG0000083	n21						WP_136805688.1						
N8.HOG0000498	OG0000083	n22						WP_167505856.1						
N8.HOG0000499	OG0000084	n10						WP_136805833.1						
N8.HOG0000500	OG0000084	n11						WP_136805588.1						
N8.HOG0000501	OG0000084	n17						WP_136810442.1	WP_136798627.1					
N8.HOG0000502	OG0000084	n18						WP_228723270.1	WP_136798215.1, WP_136799479.1					
N8.HOG0000503	OG0000084	n22						WP_136810823.1	WP_136798998.1					
N8.HOG0000504	OG0000084	n23						WP_136808490.1	WP_167495810.1					
N8.HOG0000505	OG0000084	n24						WP_136808997.1	WP_136798854.1					
N8.HOG0000506	OG0000085	n6						WP_136810493.1	WP_136796338.1					
N8.HOG0000507	OG0000085	n9						WP_136810788.1						
N8.HOG0000508	OG0000085	n11						WP_136809115.1	WP_136796087.1					
N8.HOG0000509	OG0000086	n2						WP_136810651.1, WP_136808115.1	WP_136795286.1					
N8.HOG0000510	OG0000086	n13						WP_136806960.1	WP_136798754.1					
N8.HOG0000511	OG0000086	n18						WP_136808581.1	WP_136799066.1					
N8.HOG0000512	OG0000087	n6						WP_136805195.1						
N8.HOG0000513	OG0000087	n10						WP_136806724.1	WP_136796508.1					
N8.HOG0000514	OG0000087	n15						WP_136807110.1	WP_136798368.1					
N8.HOG0000515	OG0000088	n8						WP_136806105.1	WP_136795954.1					
N8.HOG0000516	OG0000088	n13						WP_136810693.1						
N8.HOG0000517	OG0000089	n4						WP_153307134.1	WP_217907676.1					
N8.HOG0000518	OG0000089	n6						WP_136805687.1, WP_136805199.1						
N8.HOG0000519	OG0000089	n13						WP_136806975.1						
N8.HOG0000520	OG0000089	n18						WP_136810798.1						
N8.HOG0000521	OG0000089	n21						WP_167505835.1						
N8.HOG0000522	OG0000091	n1						WP_136809462.1	WP_136795688.1					
N8.HOG0000523	OG0000091	n16						WP_136805623.1	WP_267314029.1					
N8.HOG0000524	OG0000091	n22							WP_136797254.1					
N8.HOG0000525	OG0000092	n1						WP_136806534.1	WP_136796869.1					
N8.HOG0000526	OG0000092	n16						WP_136806535.1	WP_136796868.1					
N8.HOG0000527	OG0000092	n19						WP_136806715.1	WP_136796490.1					
N8.HOG0000528	OG0000093	n11						WP_136808679.1	WP_136798682.1					
N8.HOG0000529	OG0000093	n12						WP_136810770.1	WP_136800036.1, WP_136799485.1					
N8.HOG0000530	OG0000093	n14						WP_136809320.1	WP_136796228.1					
N8.HOG0000531	OG0000093	n15							WP_136797915.1, WP_167495929.1					
N8.HOG0000532	OG0000093	n16						WP_136806918.1	WP_136798528.1					
N8.HOG0000533	OG0000094	n8							WP_136799863.1					
N8.HOG0000534	OG0000094	n9						WP_136810866.1	WP_176360090.1					
N8.HOG0000535	OG0000094	n15						WP_136808502.1	WP_136798634.1, WP_136798304.1					
N8.HOG0000536	OG0000095	n1						WP_136809769.1	WP_136795641.1					
N8.HOG0000537	OG0000095	n13						WP_136810701.1	WP_136799860.1					
N8.HOG0000538	OG0000096	n2						WP_136809887.1						
N8.HOG0000539	OG0000096	n10						WP_136805987.1	WP_136798770.1					
N8.HOG0000540	OG0000096	n12						WP_136810724.1, WP_136805676.1	WP_136797186.1					
N8.HOG0000541	OG0000096	n15						WP_136805682.1						
N8.HOG0000542	OG0000096	n19							WP_136800027.1					
N8.HOG0000543	OG0000097	n6						WP_136807108.1	WP_228721358.1					
N8.HOG0000544	OG0000097	n13						WP_136807121.1	WP_136798365.1					
N8.HOG0000545	OG0000098	n1							WP_136796883.1					
N8.HOG0000546	OG0000098	n13						WP_176371599.1	WP_136799263.1					
N8.HOG0000547	OG0000098	n20						WP_136808348.1						
N8.HOG0000548	OG0000099	n11						WP_167506002.1						
N8.HOG0000549	OG0000099	n14						WP_136805946.1						
N8.HOG0000550	OG0000099	n15						WP_136805481.1, WP_136809865.1						
N8.HOG0000551	OG0000099	n16						WP_136808098.1						
N8.HOG0000552	OG0000100	n9						WP_136806987.1	WP_136798504.1					
N8.HOG0000553	OG0000100	n13						WP_136809686.1	WP_136795568.1					
N8.HOG0000554	OG0000100	n21						WP_136809209.1	WP_228721316.1					
N8.HOG0000555	OG0000100	n22						WP_136809208.1	WP_136796501.1					
N8.HOG0000556	OG0000101	n12						WP_275942865.1	WP_136796133.1					
N8.HOG0000557	OG0000101	n17						WP_275942866.1	WP_275942959.1					
N8.HOG0000558	OG0000102	n8						WP_136809955.1	WP_136799374.1					
N8.HOG0000559	OG0000102	n14						WP_136808045.1	WP_136795201.1, WP_136799936.1					
N8.HOG0000560	OG0000102	n18						WP_136805120.1	WP_136798740.1					
N8.HOG0000561	OG0000103	n9						WP_136807934.1	WP_136795741.1					
N8.HOG0000562	OG0000103	n14						WP_136809372.1	WP_136795457.1					
N8.HOG0000563	OG0000104	n4						WP_136808313.1	WP_136796697.1					
N8.HOG0000564	OG0000104	n10						WP_136807975.1	WP_136795137.1					
N8.HOG0000565	OG0000105	n3						WP_136805297.1	WP_167495799.1					
N8.HOG0000566	OG0000105	n15						WP_136809443.1	WP_136795700.1					
N8.HOG0000567	OG0000106	n5						WP_167506040.1	WP_136796871.1					
N8.HOG0000568	OG0000106	n7						WP_136807483.1	WP_136799199.1					
N8.HOG0000569	OG0000106	n13						WP_136809270.1	WP_136797460.1					
N8.HOG0000570	OG0000107	n8						WP_136810209.1	WP_136796997.1					
N8.HOG0000571	OG0000107	n15						WP_136805501.1	WP_136797882.1					
N8.HOG0000572	OG0000108	n3						WP_136808097.1	WP_136795272.1					
N8.HOG0000573	OG0000108	n7						WP_136806312.1	WP_136795821.1					
N8.HOG0000574	OG0000108	n15						WP_136805490.1	WP_136797888.1					
N8.HOG0000575	OG0000109	n0						WP_136806493.1, WP_136810740.1, WP_136810741.1	WP_217907575.1, WP_217907576.1					
N8.HOG0000576	OG0000110	n12						WP_136807030.1	WP_176359997.1					
N8.HOG0000577	OG0000110	n17						WP_136810690.1						
N8.HOG0000578	OG0000111	n5							WP_136798869.1					
N8.HOG0000579	OG0000111	n7							WP_136798212.1					
N8.HOG0000580	OG0000111	n11						WP_136805837.1	WP_136798850.1					
N8.HOG0000581	OG0000111	n13							WP_136799938.1, WP_136799477.1					
N8.HOG0000582	OG0000111	n16							WP_136795297.1, WP_136799534.1					
N8.HOG0000583	OG0000111	n17						WP_167506034.1						
N8.HOG0000584	OG0000111	n20						WP_228723290.1	WP_136798808.1					
N8.HOG0000585	OG0000111	n21							WP_136796267.1					
N8.HOG0000586	OG0000112	n4						WP_136808002.1	WP_136795162.1					
N8.HOG0000587	OG0000112	n10						WP_136809976.1	WP_136799396.1					
N8.HOG0000588	OG0000112	n17						WP_275942837.1	WP_136798234.1					
N8.HOG0000589	OG0000113	n2						WP_167505858.1	WP_136797268.1					
N8.HOG0000590	OG0000113	n5						WP_136810325.1	WP_136798881.1					
N8.HOG0000591	OG0000113	n7						WP_136808953.1	WP_136797079.1					
N8.HOG0000592	OG0000113	n11						WP_136809724.1	WP_136795601.1					
N8.HOG0000593	OG0000114	n5						WP_136810572.1	WP_136798085.1					
N8.HOG0000594	OG0000114	n14						WP_136810511.1	WP_136796322.1					
N8.HOG0000595	OG0000115	n1						WP_136808017.1	WP_136795176.1					
N8.HOG0000596	OG0000115	n11						WP_136806745.1						
N8.HOG0000597	OG0000116	n1						WP_136805779.1	WP_136796906.1					
N8.HOG0000598	OG0000116	n9							WP_136797346.1					
N8.HOG0000599	OG0000116	n15						WP_136807842.1	WP_136799062.1					
N8.HOG0000600	OG0000117	n5							WP_136796855.1					
N8.HOG0000601	OG0000117	n15						WP_136810060.1	WP_136796980.1					
N8.HOG0000602	OG0000118	n1							WP_136796854.1					
N8.HOG0000603	OG0000118	n6						WP_136810061.1	WP_136796981.1					
N8.HOG0000604	OG0000119	n3						WP_136806532.1	WP_228721364.1					
N8.HOG0000605	OG0000120	n3						WP_217909522.1	WP_136796387.1, WP_136796277.1, WP_136797907.1, WP_217907646.1					
N8.HOG0000606	OG0000120	n12						WP_136808853.1	WP_136799167.1					
N8.HOG0000607	OG0000120	n15						WP_176371624.1						
N8.HOG0000608	OG0000121	n4						WP_136808693.1	WP_136799772.1					
N8.HOG0000609	OG0000121	n12						WP_136808681.1, WP_136808529.1						
N8.HOG0000610	OG0000122	n2						WP_136810246.1	WP_136797587.1					
N8.HOG0000611	OG0000122	n14						WP_136806197.1						
N8.HOG0000612	OG0000122	n15						WP_217909611.1						
N8.HOG0000613	OG0000123	n12						WP_136810691.1						
N8.HOG0000614	OG0000123	n17						WP_136807032.1						
N8.HOG0000615	OG0000124	n0						WP_136810093.1						
N8.HOG0000616	OG0000125	n2						WP_136808761.1	WP_136798440.1, WP_136799327.1					
N8.HOG0000617	OG0000125	n7						WP_217909486.1, WP_136809889.1, WP_228723249.1, WP_136806029.1	WP_136799082.1					
N8.HOG0000618	OG0000125	n15						WP_136809223.1, WP_136809049.1	WP_228721433.1					
N8.HOG0000619	OG0000126	n1						WP_136805307.1	WP_228721374.1					
N8.HOG0000620	OG0000126	n14						WP_136805571.1	WP_136797840.1					
N8.HOG0000621	OG0000127	n3						WP_136810542.1	WP_136798114.1, WP_136799486.1					
N8.HOG0000622	OG0000127	n12						WP_136810543.1	WP_136798113.1, WP_136799487.1					
N8.HOG0000623	OG0000128	n3						WP_136806650.1	WP_136796763.1					
N8.HOG0000624	OG0000128	n12						WP_136806346.1	WP_136795788.1					
N8.HOG0000625	OG0000129	n1						WP_136805236.1	WP_136797946.1					
N8.HOG0000626	OG0000129	n19						WP_136805861.1						
N8.HOG0000627	OG0000130	n1						WP_228723300.1, WP_136809396.1	WP_136795478.1					
N8.HOG0000628	OG0000130	n6						WP_217909449.1	WP_136796463.1					
N8.HOG0000629	OG0000131	n1						WP_136805439.1	WP_136797768.1					
N8.HOG0000630	OG0000131	n13						WP_136805333.1						
N8.HOG0000631	OG0000132	n2						WP_136809264.1	WP_228721466.1					
N8.HOG0000632	OG0000132	n9						WP_136810658.1, WP_136808489.1						
N8.HOG0000633	OG0000132	n16						WP_136808075.1	WP_136795253.1					
N8.HOG0000634	OG0000133	n1						WP_267313775.1	WP_228721521.1					
N8.HOG0000635	OG0000133	n12							WP_136796853.1					
N8.HOG0000636	OG0000134	n1						WP_136805898.1	WP_136797419.1					
N8.HOG0000637	OG0000134	n10						WP_167505926.1	WP_136796679.1					
N8.HOG0000638	OG0000135	n2						WP_136807997.1, WP_136809233.1						
N8.HOG0000639	OG0000135	n14						WP_136808902.1	WP_136797121.1					
N8.HOG0000640	OG0000135	n16						WP_136806993.1	WP_136798501.1					
N8.HOG0000641	OG0000136	n1						WP_136806325.1	WP_136795808.1					
N8.HOG0000642	OG0000136	n11						WP_136806313.1	WP_136795820.1					
N8.HOG0000643	OG0000137	n9						WP_167506064.1						
N8.HOG0000644	OG0000138	n6						WP_136807292.1	WP_136797829.1					
N8.HOG0000645	OG0000138	n15						WP_136806578.1, WP_136807306.1, WP_136809632.1						
N8.HOG0000646	OG0000138	n18						WP_228723396.1	WP_136799645.1					
N8.HOG0000647	OG0000139	n1						WP_167506084.1						
N8.HOG0000648	OG0000139	n6						WP_136807925.1						
N8.HOG0000649	OG0000139	n11						WP_136805666.1						
N8.HOG0000650	OG0000139	n12						WP_136805160.1, WP_136808274.1, WP_217909541.1, WP_136808674.1, WP_228723381.1, WP_228723284.1, WP_136809269.1, WP_136808774.1, WP_136810434.1						
N8.HOG0000651	OG0000141	n13							WP_136798914.1					
N8.HOG0000652	OG0000142	n1						WP_267313776.1	WP_167495789.1					
N8.HOG0000653	OG0000142	n13						WP_167505871.1	WP_167495869.1					
N8.HOG0000654	OG0000143	n5						WP_136806623.1	WP_136796789.1					
N8.HOG0000655	OG0000144	n1						WP_136806979.1	WP_136797809.1					
N8.HOG0000656	OG0000144	n10						WP_136805284.1	WP_136797990.1					
N8.HOG0000657	OG0000145	n4						WP_217909534.1, WP_136807978.1	WP_136795140.1					
N8.HOG0000658	OG0000145	n15						WP_136809855.1						
N8.HOG0000659	OG0000146	n6						WP_136807750.1	WP_136795918.1					
N8.HOG0000660	OG0000146	n13						WP_136808101.1	WP_136795276.1					
N8.HOG0000661	OG0000147	n1						WP_136805303.1	WP_136798009.1					
N8.HOG0000662	OG0000147	n11						WP_136806691.1	WP_136796464.1					
N8.HOG0000663	OG0000148	n1						WP_136808665.1	WP_136797333.1, WP_136798997.1					
N8.HOG0000664	OG0000148	n7						WP_136807206.1						
N8.HOG0000665	OG0000148	n14							WP_176360048.1					
N8.HOG0000666	OG0000148	n17						WP_136805996.1	WP_136798781.1					
N8.HOG0000667	OG0000149	n12						WP_136809474.1	WP_136795704.1					
N8.HOG0000668	OG0000149	n16						WP_167505875.1						
N8.HOG0000669	OG0000149	n17						WP_136806556.1						
N8.HOG0000670	OG0000150	n4						WP_136806150.1	WP_136795891.1					
N8.HOG0000671	OG0000150	n10						WP_136808039.1	WP_136795197.1					
N8.HOG0000672	OG0000151	n3						WP_176371575.1	WP_167495648.1					
N8.HOG0000673	OG0000151	n13						WP_136808698.1						
N8.HOG0000674	OG0000151	n14						WP_228723304.1, WP_228723332.1	WP_228721372.1					
N8.HOG0000675	OG0000152	n1						WP_275942862.1	WP_136796510.1					
N8.HOG0000676	OG0000152	n10						WP_136806728.1	WP_136796511.1					
N8.HOG0000677	OG0000153	n3						WP_136806137.1	WP_136795927.1, WP_136799481.1					
N8.HOG0000678	OG0000153	n15						WP_136809779.1	WP_136795650.1					
N8.HOG0000679	OG0000153	n16						WP_275942867.1	WP_136799344.1					
