HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N1.HOG0001539	OG0001238	n0												WP_011073014.1, WP_011073570.1
N1.HOG0001540	OG0001239	n0												WP_164925911.1
N1.HOG0001541	OG0001240	n0												WP_011073211.1
N1.HOG0001542	OG0001241	n0												WP_011074047.1
N1.HOG0001543	OG0001247	n0												WP_011070679.1
N1.HOG0001544	OG0001249	n0												WP_011073198.1
N1.HOG0001545	OG0001266	n0												WP_011070547.1
N1.HOG0001546	OG0001267	n0												WP_011074089.1
N1.HOG0001547	OG0001273	n0												WP_011070810.1
N1.HOG0001548	OG0001275	n0												WP_011073786.1
N1.HOG0001549	OG0001283	n0												WP_011072785.1
N1.HOG0001550	OG0001284	n0												WP_011073111.1
N1.HOG0001551	OG0001285	n0												WP_011073110.1
N1.HOG0001552	OG0001286	n0												WP_011073109.1
N1.HOG0001553	OG0001287	n0												WP_011073107.1
N1.HOG0001554	OG0001288	n0												WP_011073131.1
N1.HOG0001555	OG0001289	n0												WP_011073099.1
N1.HOG0001556	OG0001290	n0												WP_011073098.1
N1.HOG0001557	OG0001292	n0												WP_011073681.1
N1.HOG0001558	OG0001294	n0												WP_011073614.1
N1.HOG0001559	OG0001296	n0												WP_011074306.1
N1.HOG0001560	OG0001297	n0												WP_011074307.1
N1.HOG0001561	OG0001309	n0												WP_011072338.1
N1.HOG0001562	OG0001311	n0												WP_011073408.1
N1.HOG0001563	OG0001314	n0												WP_011072781.1
N1.HOG0001564	OG0001315	n1												WP_011073258.1
N1.HOG0001565	OG0001315	n5												WP_011072429.1, WP_011072430.1, WP_011073850.1
N1.HOG0001566	OG0001317	n0												WP_011073212.1, WP_011071529.1
N1.HOG0001567	OG0001319	n0												WP_011073359.1
N1.HOG0001568	OG0001326	n0	WP_009560746.1, WP_041646078.1											WP_011073190.1
N1.HOG0001569	OG0001327	n0	WP_012536401.1, WP_180830578.1, WP_009560918.1, WP_009567391.1											WP_011073764.1
N1.HOG0001570	OG0001328	n0	WP_009560969.1											WP_011070553.1, WP_011071247.1
N1.HOG0001571	OG0001329	n1	WP_012536692.1											
N1.HOG0001572	OG0001329	n3	WP_009561009.1											WP_011071213.1
N1.HOG0001573	OG0001330	n0	WP_009561098.1											WP_011071425.1
N1.HOG0001574	OG0001331	n0	WP_009565818.1, WP_009561663.1											WP_011071239.1
N1.HOG0001575	OG0001332	n0	WP_009562825.1											WP_011073438.1
N1.HOG0001576	OG0001333	n0	WP_009563432.1											
N1.HOG0001577	OG0001334	n0	WP_009566618.1											
N1.HOG0001578	OG0001335	n0	WP_012536693.1, WP_009566932.1, WP_012537014.1											
N1.HOG0001579	OG0001336	n0	WP_009566995.1											WP_011072792.1
N1.HOG0001580	OG0001337	n0	WP_009567546.1											
N1.HOG0001581	OG0001338	n0	WP_012535780.1											
N1.HOG0001582	OG0001339	n0	WP_012535993.1											
N1.HOG0001583	OG0001340	n0	WP_012536045.1											WP_011072573.1
N1.HOG0001584	OG0001341	n0	WP_012536069.1											
N1.HOG0001585	OG0001342	n1	WP_012536122.1											WP_011070955.1
N1.HOG0001586	OG0001342	n3	WP_080513206.1											
N1.HOG0001587	OG0001343	n0	WP_012536185.1											WP_011074090.1
N1.HOG0001588	OG0001344	n0	WP_012536212.1											
N1.HOG0001589	OG0001345	n0	WP_012536237.1											
N1.HOG0001590	OG0001346	n0	WP_012536242.1											
N1.HOG0001591	OG0001347	n0	WP_012536259.1											WP_011073577.1
N1.HOG0001592	OG0001348	n0	WP_012536270.1											WP_011073331.1
N1.HOG0001593	OG0001349	n0	WP_012536309.1											WP_011074001.1
N1.HOG0001594	OG0001350	n0	WP_012536321.1											WP_011070655.1
N1.HOG0001595	OG0001351	n0	WP_012536322.1											WP_011070654.1
N1.HOG0001596	OG0001352	n0	WP_012536324.1											
N1.HOG0001597	OG0001353	n0	WP_012536359.1											WP_011074021.1
N1.HOG0001598	OG0001354	n0	WP_012536369.1											
N1.HOG0001599	OG0001355	n0	WP_012536419.1											WP_011072388.1
N1.HOG0001600	OG0001356	n0	WP_012536480.1											WP_011071084.1
N1.HOG0001601	OG0001357	n0	WP_012536503.1											WP_011070560.1
N1.HOG0001602	OG0001358	n0	WP_012536542.1											WP_011070914.1
N1.HOG0001603	OG0001359	n0	WP_012536575.1											
N1.HOG0001604	OG0001360	n2	WP_012536655.1											
N1.HOG0001605	OG0001360	n3	WP_031575560.1											
N1.HOG0001606	OG0001360	n7	WP_012536730.1, WP_054608943.1											
N1.HOG0001607	OG0001361	n0	WP_012536831.1											
N1.HOG0001608	OG0001362	n0	WP_012536863.1											WP_011072176.1
N1.HOG0001609	OG0001363	n0	WP_012536866.1											WP_011072373.1
N1.HOG0001610	OG0001364	n0	WP_012536867.1											WP_011073584.1
N1.HOG0001611	OG0001365	n0	WP_054609095.1, WP_012536916.1											WP_011072454.1
N1.HOG0001612	OG0001366	n0	WP_012536925.1, WP_054608869.1											WP_011070860.1
N1.HOG0001613	OG0001367	n0	WP_012537027.1											
N1.HOG0001614	OG0001368	n0	WP_012537132.1											WP_011071501.1
N1.HOG0001615	OG0001369	n0	WP_012537151.1											WP_011073000.1
N1.HOG0001616	OG0001370	n6	WP_012537684.1											
N1.HOG0001617	OG0001370	n7	WP_012537154.1											
N1.HOG0001618	OG0001371	n1	WP_012537243.1											
N1.HOG0001619	OG0001371	n6	WP_012537473.1											
N1.HOG0001620	OG0001372	n0	WP_012537352.1											WP_011072754.1
N1.HOG0001621	OG0001373	n0	WP_225487342.1, WP_012537362.1											WP_011070939.1
N1.HOG0001622	OG0001374	n0	WP_012537419.1											WP_011072453.1
N1.HOG0001623	OG0001375	n0	WP_012537478.1, WP_233459587.1, WP_233459586.1											WP_011074280.1
N1.HOG0001624	OG0001376	n1	WP_012537518.1											WP_011073779.1
N1.HOG0001625	OG0001376	n3												WP_011073149.1
N1.HOG0001626	OG0001377	n0	WP_012537566.1											WP_011072137.1
N1.HOG0001627	OG0001378	n0	WP_012537574.1											WP_011073216.1
N1.HOG0001628	OG0001379	n0	WP_012606632.1											WP_011070653.1
N1.HOG0001629	OG0001380	n0	WP_012607505.1											
N1.HOG0001630	OG0001381	n0	WP_012607506.1											
N1.HOG0001631	OG0001382	n0	WP_041645355.1											WP_011071082.1
N1.HOG0001632	OG0001383	n0	WP_054609052.1, WP_054608654.1, WP_070807680.1											WP_011071010.1, WP_011070661.1
N1.HOG0001633	OG0001384	n0	WP_054608733.1											WP_011072161.1
N1.HOG0001634	OG0001385	n0	WP_054608759.1											WP_011074023.1
N1.HOG0001635	OG0001386	n0	WP_054608835.1											WP_011070746.1, WP_011070745.1, WP_011071638.1
N1.HOG0001636	OG0001387	n0	WP_081033195.1											
N1.HOG0001637	OG0001388	n0	WP_180830525.1											WP_011070913.1
N1.HOG0001638	OG0001389	n0	WP_225487192.1											WP_164925684.1
N1.HOG0001639	OG0001390	n0	WP_225487398.1											
N1.HOG0001640	OG0001391	n0	WP_225487407.1											WP_011074319.1
N1.HOG0001641	OG0001392	n2												WP_011072783.1
N1.HOG0001642	OG0001392	n4												WP_011072825.1
N1.HOG0001643	OG0001393	n0	WP_230456313.1											
N1.HOG0001644	OG0001395	n0												WP_011073271.1
N1.HOG0001645	OG0001409	n0												WP_011070856.1
N1.HOG0001646	OG0001411	n0												WP_011073390.1
N1.HOG0001647	OG0001412	n0												WP_011074297.1
N1.HOG0001648	OG0001413	n0												WP_011071607.1
N1.HOG0001649	OG0001421	n0												WP_011072224.1
N1.HOG0001650	OG0001423	n0												WP_011073251.1
N1.HOG0001651	OG0001426	n0												WP_164925867.1
N1.HOG0001652	OG0001428	n0												WP_011071965.1
N1.HOG0001653	OG0001432	n0												WP_011073158.1
N1.HOG0001654	OG0001439	n0												WP_011070923.1
N1.HOG0001655	OG0001440	n0												WP_011073215.1
N1.HOG0001656	OG0001441	n0												WP_011070959.1
N1.HOG0001657	OG0001445	n0												WP_011070574.1
N1.HOG0001658	OG0001449	n0												WP_011073394.1, WP_011073193.1, WP_011072087.1
N1.HOG0001659	OG0001468	n0												WP_011074225.1
N1.HOG0001660	OG0001469	n0												WP_011073829.1
N1.HOG0001661	OG0001472	n0												WP_011074256.1
N1.HOG0001662	OG0001473	n0												WP_011073140.1
N1.HOG0001663	OG0001475	n0												WP_011071389.1
N1.HOG0001664	OG0001481	n0												WP_164925719.1
N1.HOG0001665	OG0001490	n0												WP_011073133.1
N1.HOG0001666	OG0001491	n0												WP_011073132.1
N1.HOG0001667	OG0001492	n0												WP_011073113.1
N1.HOG0001668	OG0001493	n0												WP_164925897.1
N1.HOG0001669	OG0001494	n0												WP_011073105.1
N1.HOG0001670	OG0001495	n0												WP_011073104.1
N1.HOG0001671	OG0001496	n0												WP_011073102.1
N1.HOG0001672	OG0001497	n0												WP_011073101.1
N1.HOG0001673	OG0001498	n0												WP_011073100.1
N1.HOG0001674	OG0001499	n0												WP_011073129.1
N1.HOG0001675	OG0001500	n0												WP_011073128.1
N1.HOG0001676	OG0001501	n0												WP_011073136.1
N1.HOG0001677	OG0001502	n0												WP_011073127.1
N1.HOG0001678	OG0001503	n0												WP_011073126.1
N1.HOG0001679	OG0001504	n0												WP_006082602.1
N1.HOG0001680	OG0001505	n0												WP_011073117.1
N1.HOG0001681	OG0001511	n0												WP_011072591.1
N1.HOG0001682	OG0001512	n0												WP_011072462.1
N1.HOG0001683	OG0001521	n0												WP_011072384.1, WP_011072337.1
N1.HOG0001684	OG0001523	n0												WP_011072748.1
N1.HOG0001685	OG0001528	n0												WP_011071954.1
N1.HOG0001686	OG0001535	n0												WP_011070807.1
N1.HOG0001687	OG0001537	n0												WP_011072227.1
N1.HOG0001688	OG0001538	n2												WP_011071157.1
N1.HOG0001689	OG0001538	n3												WP_011073002.1
N1.HOG0001690	OG0001539	n0												WP_011071371.1
N1.HOG0001691	OG0001541	n0												WP_011073711.1
N1.HOG0001692	OG0001546	n0												WP_011072036.1
N1.HOG0001693	OG0001548	n2												WP_011073335.1
N1.HOG0001694	OG0001548	n3												WP_011073259.1, WP_011071743.1
N1.HOG0001695	OG0001550	n2												WP_011070868.1
N1.HOG0001696	OG0001550	n5												WP_011070760.1
N1.HOG0001697	OG0001553	n0												WP_011071148.1
N1.HOG0001698	OG0001556	n0												WP_011071535.1
N1.HOG0001699	OG0001558	n0												WP_011071894.1
N1.HOG0001700	OG0001559	n0												WP_011070556.1, WP_011073727.1, WP_011072045.1, WP_011071202.1, WP_011073391.1
N1.HOG0001701	OG0001561	n0												WP_011072387.1, WP_011074162.1, WP_011074143.1, WP_011073741.1, WP_011071764.1, WP_011073630.1, WP_011074174.1, WP_011071812.1
N1.HOG0001702	OG0001562	n0												WP_011073665.1
N1.HOG0001703	OG0001563	n0												WP_011073019.1, WP_011073135.1, WP_011072079.1
N1.HOG0001704	OG0001565	n0												WP_011071258.1, WP_011072010.1, WP_011073175.1, WP_011072413.1, WP_011072059.1, WP_011073194.1, WP_011072356.1
N1.HOG0001705	OG0001567	n0	WP_009560684.1											
N1.HOG0001706	OG0001568	n0	WP_009560719.1											WP_011071920.1
N1.HOG0001707	OG0001569	n0	WP_009560928.1											
N1.HOG0001708	OG0001570	n0	WP_009561084.1, WP_012536248.1											WP_011074203.1
N1.HOG0001709	OG0001571	n0	WP_009561085.1											WP_011074202.1
N1.HOG0001710	OG0001572	n0	WP_009561152.1											
N1.HOG0001711	OG0001573	n0	WP_009562433.1											
N1.HOG0001712	OG0001574	n4	WP_009566456.1											WP_011072278.1
N1.HOG0001713	OG0001574	n5	WP_009564611.1, WP_172959403.1											WP_011071517.1
N1.HOG0001714	OG0001575	n0	WP_009565304.1											WP_011073383.1
N1.HOG0001715	OG0001576	n0	WP_009565427.1											WP_011071278.1
N1.HOG0001716	OG0001577	n0	WP_009565537.1											
N1.HOG0001717	OG0001578	n0	WP_009565665.1											
N1.HOG0001718	OG0001579	n1	WP_054608786.1											
N1.HOG0001719	OG0001579	n3	WP_009566298.1											WP_011074361.1
N1.HOG0001720	OG0001580	n0	WP_009566740.1											
N1.HOG0001721	OG0001581	n0	WP_009567476.1											WP_011072769.1
N1.HOG0001722	OG0001582	n0	WP_009568083.1											
N1.HOG0001723	OG0001583	n1	WP_012535748.1											WP_011070452.1
N1.HOG0001724	OG0001583	n4	WP_054609006.1											WP_011072651.1
N1.HOG0001725	OG0001584	n0	WP_012535764.1, WP_012607602.1											WP_011072194.1
N1.HOG0001726	OG0001585	n0	WP_012535771.1											WP_011072467.1
N1.HOG0001727	OG0001586	n0	WP_012535772.1											WP_011072466.1
N1.HOG0001728	OG0001587	n0	WP_219629361.1, WP_012536650.1, WP_012535936.1, WP_219629360.1											
N1.HOG0001729	OG0001588	n4	WP_012536002.1											WP_011071053.1
N1.HOG0001730	OG0001588	n5	WP_012536026.1											WP_011071821.1, WP_011070941.1
N1.HOG0001731	OG0001589	n0	WP_012536033.1											
N1.HOG0001732	OG0001590	n0	WP_233459584.1, WP_012536251.1											WP_011074210.1
N1.HOG0001733	OG0001591	n0	WP_012536282.1, WP_054608881.1											WP_011073936.1, WP_011071650.1
N1.HOG0001734	OG0001592	n0	WP_012536449.1											
N1.HOG0001735	OG0001593	n0	WP_012536479.1											
N1.HOG0001736	OG0001594	n0	WP_012536520.1											WP_011070768.1, WP_011072220.1
N1.HOG0001737	OG0001595	n0	WP_012536540.1											WP_011070789.1
N1.HOG0001738	OG0001596	n0	WP_012536743.1											
N1.HOG0001739	OG0001597	n1	WP_229129777.1, WP_049756721.1, WP_054608875.1											
N1.HOG0001740	OG0001597	n6	WP_012536793.1											
N1.HOG0001741	OG0001598	n0	WP_012536963.1, WP_180830596.1, WP_012536800.1, WP_012537395.1											WP_011073023.1
N1.HOG0001742	OG0001599	n3												WP_011071939.1, WP_164925727.1
N1.HOG0001743	OG0001599	n6												WP_011071993.1
N1.HOG0001744	OG0001600	n0	WP_012536880.1											
N1.HOG0001745	OG0001601	n0	WP_012536890.1											
N1.HOG0001746	OG0001602	n0	WP_012536895.1											WP_011070545.1
N1.HOG0001747	OG0001603	n0	WP_180830470.1, WP_012536907.1											WP_011073926.1
N1.HOG0001748	OG0001604	n0	WP_012536910.1											WP_011071928.1
N1.HOG0001749	OG0001605	n0	WP_012536915.1											WP_011072009.1
N1.HOG0001750	OG0001606	n0	WP_012536993.1											WP_011070466.1
N1.HOG0001751	OG0001607	n0	WP_012537007.1											
N1.HOG0001752	OG0001608	n0	WP_012537127.1											WP_011072018.1
N1.HOG0001753	OG0001609	n0	WP_012537175.1											WP_011072683.1
N1.HOG0001754	OG0001610	n0	WP_012537297.1											WP_011071276.1
N1.HOG0001755	OG0001611	n0	WP_012537300.1											WP_011071281.1
N1.HOG0001756	OG0001612	n0	WP_012537342.1											
N1.HOG0001757	OG0001613	n0	WP_012537343.1											
N1.HOG0001758	OG0001614	n0	WP_012537351.1											
N1.HOG0001759	OG0001615	n0	WP_012537682.1											WP_011072114.1
N1.HOG0001760	OG0001616	n0	WP_012606527.1											
N1.HOG0001761	OG0001617	n0	WP_012606628.1											
N1.HOG0001762	OG0001618	n0	WP_074874203.1, WP_012607079.1											
N1.HOG0001763	OG0001619	n0	WP_012607393.1											WP_011072423.1
N1.HOG0001764	OG0001620	n0	WP_054608831.1, WP_157293188.1, WP_054608652.1, WP_051690639.1											
N1.HOG0001765	OG0001621	n0	WP_054608778.1											
N1.HOG0001766	OG0001622	n0	WP_054609027.1, WP_151528207.1, WP_233459588.1											WP_011073238.1
N1.HOG0001767	OG0001623	n0	WP_080513197.1											
N1.HOG0001768	OG0001624	n0	WP_088775924.1											WP_164925630.1
N1.HOG0001769	OG0001625	n0	WP_180830481.1											WP_011070719.1
N1.HOG0001770	OG0001626	n3												WP_011071563.1
N1.HOG0001771	OG0001626	n4												WP_011074008.1, WP_011072744.1
N1.HOG0001772	OG0001626	n6	WP_225487043.1											
N1.HOG0001773	OG0001627	n0	WP_257246173.1											WP_011072765.1, WP_011070870.1, WP_164925588.1, WP_011071711.1, WP_011071626.1
N1.HOG0001774	OG0001629	n0												WP_011073546.1
N1.HOG0001775	OG0001631	n0												WP_011070432.1
N1.HOG0001776	OG0001634	n0												WP_011074026.1
N1.HOG0001777	OG0001641	n0												WP_164925720.1
N1.HOG0001778	OG0001648	n1												WP_011071036.1
N1.HOG0001779	OG0001648	n2												WP_011074054.1
N1.HOG0001780	OG0001658	n0												WP_011072410.1
N1.HOG0001781	OG0001659	n0												WP_011072411.1
N1.HOG0001782	OG0001666	n0												WP_011072225.1
N1.HOG0001783	OG0001667	n0												WP_011072824.1
N1.HOG0001784	OG0001669	n0												WP_011072375.1
N1.HOG0001785	OG0001670	n0												WP_011072990.1
N1.HOG0001786	OG0001671	n0												WP_011072988.1
N1.HOG0001787	OG0001680	n0												WP_011070767.1
N1.HOG0001788	OG0001688	n0												WP_011073840.1
N1.HOG0001789	OG0001692	n0												WP_011074017.1, WP_011071633.1, WP_011074126.1
N1.HOG0001790	OG0001693	n0												WP_011071358.1
N1.HOG0001791	OG0001695	n0												WP_011072495.1
N1.HOG0001792	OG0001700	n0												WP_011073447.1
N1.HOG0001793	OG0001708	n0												WP_011072773.1
N1.HOG0001794	OG0001710	n0												WP_011073819.1, WP_011073982.1, WP_011072470.1
N1.HOG0001795	OG0001711	n0												WP_011074261.1
N1.HOG0001796	OG0001722	n0												WP_011074052.1
N1.HOG0001797	OG0001725	n0												WP_011073523.1
N1.HOG0001798	OG0001726	n0												WP_011073522.1
N1.HOG0001799	OG0001729	n0												WP_011070591.1
N1.HOG0001800	OG0001736	n0												WP_011071530.1
N1.HOG0001801	OG0001739	n0												WP_011071016.1
N1.HOG0001802	OG0001745	n0												WP_011071877.1
N1.HOG0001803	OG0001746	n0												WP_011071876.1
N1.HOG0001804	OG0001748	n0												WP_011073125.1
N1.HOG0001805	OG0001749	n0												WP_011073123.1
N1.HOG0001806	OG0001751	n0												WP_011073120.1
N1.HOG0001807	OG0001755	n0												WP_011072251.1
N1.HOG0001808	OG0001756	n0												WP_011074252.1
N1.HOG0001809	OG0001763	n0												WP_011070590.1
N1.HOG0001810	OG0001766	n0												WP_011072006.1, WP_011072172.1
N1.HOG0001811	OG0001769	n0												WP_011071394.1
N1.HOG0001812	OG0001774	n0												WP_011070561.1
N1.HOG0001813	OG0001776	n0												WP_011072078.1
N1.HOG0001814	OG0001777	n0												WP_011071366.1
N1.HOG0001815	OG0001783	n0												WP_011072265.1
N1.HOG0001816	OG0001784	n0												WP_164925781.1
N1.HOG0001817	OG0001785	n1												WP_011073369.1
N1.HOG0001818	OG0001785	n2												WP_011073748.1
N1.HOG0001819	OG0001786	n1												WP_011074412.1, WP_011071259.1
N1.HOG0001820	OG0001786	n6												WP_011074413.1
N1.HOG0001821	OG0001787	n0												WP_011072782.1
N1.HOG0001822	OG0001794	n2												WP_011071194.1
N1.HOG0001823	OG0001794	n3												WP_164925876.1
N1.HOG0001824	OG0001795	n0												WP_011073868.1
N1.HOG0001825	OG0001798	n0												WP_011070830.1
N1.HOG0001826	OG0001799	n0												WP_011071037.1
N1.HOG0001827	OG0001800	n0												WP_011070874.1
N1.HOG0001828	OG0001801	n0												WP_011070956.1
N1.HOG0001829	OG0001802	n0												WP_011073436.1, WP_011071964.1
N1.HOG0001830	OG0001804	n0												WP_011072262.1
N1.HOG0001831	OG0001805	n0												WP_011070702.1
N1.HOG0001832	OG0001807	n0												WP_011071489.1
N1.HOG0001833	OG0001809	n0												WP_011072070.1
N1.HOG0001834	OG0001810	n0												WP_011072747.1
N1.HOG0001835	OG0001811	n0												WP_011072746.1
N1.HOG0001836	OG0001812	n0												WP_011073996.1
N1.HOG0001837	OG0001815	n0												WP_011072474.1
N1.HOG0001838	OG0001816	n0												WP_011073911.1
N1.HOG0001839	OG0001817	n0												WP_238560610.1, WP_011071376.1
N1.HOG0001840	OG0001818	n0												WP_011070884.1
N1.HOG0001841	OG0001819	n2	WP_012607524.1, WP_233459600.1											WP_011071741.1
N1.HOG0001842	OG0001819	n4	WP_012537282.1, WP_009560708.1											WP_011071742.1
N1.HOG0001843	OG0001820	n0	WP_054608962.1, WP_009560954.1											WP_011071178.1
N1.HOG0001844	OG0001821	n0	WP_009560977.1											WP_011071271.1
N1.HOG0001845	OG0001822	n0	WP_009561113.1											WP_011074334.1
N1.HOG0001846	OG0001823	n0	WP_009561155.1											WP_011073262.1, WP_011073700.1, WP_011073280.1
N1.HOG0001847	OG0001824	n0	WP_054608960.1, WP_054609078.1, WP_229129772.1, WP_009566491.1, WP_012536107.1, WP_012537253.1, WP_012537232.1											
N1.HOG0001848	OG0001825	n0	WP_009566502.1											
N1.HOG0001849	OG0001826	n0	WP_009567526.1, WP_009567525.1											
N1.HOG0001850	OG0001827	n0	WP_009569096.1											WP_164925810.1, WP_011073964.1
N1.HOG0001851	OG0001828	n0	WP_012535747.1											
N1.HOG0001852	OG0001829	n1												WP_011074360.1
N1.HOG0001853	OG0001829	n4	WP_054608787.1											
N1.HOG0001854	OG0001829	n5	WP_012535782.1											
N1.HOG0001855	OG0001830	n0	WP_054608699.1, WP_054608922.1, WP_012536663.1, WP_054608814.1, WP_054608698.1, WP_012536664.1, WP_012535920.1											
N1.HOG0001856	OG0001831	n0	WP_012535966.1											WP_011072743.1
N1.HOG0001857	OG0001832	n0	WP_012535988.1											
N1.HOG0001858	OG0001833	n0	WP_012536054.1											
N1.HOG0001859	OG0001834	n3	WP_012536120.1											WP_011072512.1
N1.HOG0001860	OG0001834	n4												WP_011072260.1
N1.HOG0001861	OG0001835	n0	WP_012536129.1											
N1.HOG0001862	OG0001836	n0	WP_012536139.1, WP_012536754.1											WP_011074171.1, WP_011073788.1, WP_011070681.1
N1.HOG0001863	OG0001837	n0	WP_012536168.1											WP_011070458.1
N1.HOG0001864	OG0001838	n0	WP_012536176.1											WP_011070695.1
N1.HOG0001865	OG0001839	n0	WP_012536193.1											WP_011072096.1
N1.HOG0001866	OG0001840	n0	WP_012536245.1											WP_011072804.1
N1.HOG0001867	OG0001841	n0	WP_012536249.1											WP_011074205.1
N1.HOG0001868	OG0001842	n0	WP_012536262.1											
N1.HOG0001869	OG0001843	n3	WP_054608883.1											
N1.HOG0001870	OG0001843	n4	WP_012536281.1											
N1.HOG0001871	OG0001843	n5												WP_011073938.1
N1.HOG0001872	OG0001844	n0	WP_012536310.1											WP_011071169.1
N1.HOG0001873	OG0001845	n0	WP_012536332.1											WP_011071765.1
N1.HOG0001874	OG0001846	n1	WP_012536416.1											
N1.HOG0001875	OG0001846	n4												WP_011072427.1
N1.HOG0001876	OG0001846	n5												WP_011071381.1
N1.HOG0001877	OG0001847	n0	WP_012536510.1, WP_054608739.1											WP_011072118.1
N1.HOG0001878	OG0001848	n0	WP_012536667.1											
N1.HOG0001879	OG0001849	n0	WP_054608931.1, WP_054608810.1, WP_070807681.1, WP_054608643.1, WP_054608930.1, WP_012536711.1											
N1.HOG0001880	OG0001850	n0	WP_012536771.1											WP_011071105.1
N1.HOG0001881	OG0001851	n0	WP_012536780.1											WP_011072438.1
N1.HOG0001882	OG0001852	n0	WP_012536904.1, WP_012537402.1, WP_012607637.1											
N1.HOG0001883	OG0001853	n0	WP_012537006.1											
N1.HOG0001884	OG0001854	n0	WP_012537136.1											
N1.HOG0001885	OG0001855	n0	WP_012537247.1, WP_226833921.1, WP_012537250.1											
N1.HOG0001886	OG0001856	n0	WP_012537345.1											
N1.HOG0001887	OG0001857	n0	WP_012537396.1, WP_012537637.1											WP_011071869.1
N1.HOG0001888	OG0001858	n0	WP_012537534.1											WP_011071073.1
N1.HOG0001889	OG0001859	n0	WP_012537547.1											WP_011073703.1, WP_011072255.1
N1.HOG0001890	OG0001860	n0	WP_012537559.1, WP_012537670.1											WP_011073573.1
N1.HOG0001891	OG0001861	n0	WP_261989778.1, WP_054608777.1, WP_229129735.1, WP_157293209.1, WP_012537570.1											WP_238560530.1, WP_274544490.1
N1.HOG0001892	OG0001862	n0	WP_054608718.1, WP_180830437.1											WP_011979515.1
N1.HOG0001893	OG0001863	n0	WP_054608732.1											WP_011072060.1
N1.HOG0001894	OG0001864	n0	WP_054609071.1											WP_164925690.1, WP_164925689.1
N1.HOG0001895	OG0001865	n0	WP_180830487.1											
N1.HOG0001896	OG0001866	n0	WP_261989782.1											
N1.HOG0001897	OG0001867	n0	WP_267903943.1											
N1.HOG0001898	OG0001873	n0												WP_011073370.1
N1.HOG0001899	OG0001893	n0												WP_011070528.1
N1.HOG0001900	OG0001895	n0												WP_164925592.1
N1.HOG0001901	OG0001896	n0												WP_011072398.1
N1.HOG0001902	OG0001897	n1												WP_011071024.1
N1.HOG0001903	OG0001897	n2												WP_011070477.1
N1.HOG0001904	OG0001902	n0												WP_011071874.1
N1.HOG0001905	OG0001903	n0												WP_011070584.1
N1.HOG0001906	OG0001908	n0												WP_011070697.1
N1.HOG0001907	OG0001913	n0												WP_164925937.1
N1.HOG0001908	OG0001916	n0												WP_011070976.1, WP_011072613.1
N1.HOG0001909	OG0001917	n0												WP_011070579.1
N1.HOG0001910	OG0001959	n0												WP_011071137.1, WP_011071814.1
N1.HOG0001911	OG0001961	n0												WP_011074313.1, WP_011074157.1
N1.HOG0001912	OG0001967	n0												WP_011070900.1
N1.HOG0001913	OG0001968	n0												WP_011073150.1
N1.HOG0001914	OG0001981	n0												WP_011070708.1
N1.HOG0001915	OG0001983	n0												WP_011071459.1
N1.HOG0001916	OG0001989	n0												WP_011072023.1
N1.HOG0001917	OG0002001	n0												WP_011073103.1
N1.HOG0001918	OG0002002	n0												WP_011073097.1
N1.HOG0001919	OG0002003	n0												WP_011073086.1
N1.HOG0001920	OG0002007	n0												WP_011074068.1
N1.HOG0001921	OG0002029	n0												WP_037422212.1
N1.HOG0001922	OG0002032	n0												WP_011072173.1
N1.HOG0001923	OG0002036	n0												WP_011071679.1
N1.HOG0001924	OG0002038	n1												WP_011074262.1
N1.HOG0001925	OG0002038	n2												WP_011071266.1
N1.HOG0001926	OG0002047	n0												WP_011071689.1
N1.HOG0001927	OG0002048	n0												WP_011071348.1, WP_011071184.1
N1.HOG0001928	OG0002049	n0												WP_011071183.1, WP_011071347.1
N1.HOG0001929	OG0002050	n0												WP_164925931.1
N1.HOG0001930	OG0002062	n0												WP_011071839.1
N1.HOG0001931	OG0002063	n0												WP_011072214.1
N1.HOG0001932	OG0002068	n0												WP_011072979.1
N1.HOG0001933	OG0002073	n0												WP_164925839.1
N1.HOG0001934	OG0002074	n0												WP_011071748.1
N1.HOG0001935	OG0002076	n0												WP_011073561.1
N1.HOG0001936	OG0002077	n0												WP_238560540.1
N1.HOG0001937	OG0002078	n0												WP_011070439.1
N1.HOG0001938	OG0002079	n0												WP_011074301.1
N1.HOG0001939	OG0002080	n0												WP_011072447.1, WP_011070701.1, WP_011071272.1
N1.HOG0001940	OG0002082	n0												WP_011072543.1
N1.HOG0001941	OG0002083	n0												WP_011072196.1
N1.HOG0001942	OG0002086	n0												WP_011071700.1
N1.HOG0001943	OG0002088	n0												WP_011071491.1
N1.HOG0001944	OG0002089	n0												WP_011071333.1
N1.HOG0001945	OG0002090	n0												WP_011071092.1
N1.HOG0001946	OG0002091	n0												WP_011071361.1, WP_011071463.1
N1.HOG0001947	OG0002092	n0												WP_011073338.1
N1.HOG0001948	OG0002094	n0												WP_011074326.1
