HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N4.HOG0000376	OG0000093	n3									WP_126377889.1, WP_126380751.1	WP_010938329.1		
N4.HOG0000377	OG0000093	n23										WP_011787300.1		
N4.HOG0000378	OG0000094	n12									WP_126379747.1	WP_011792116.1		
N4.HOG0000379	OG0000094	n15										WP_011791565.1		
N4.HOG0000380	OG0000095	n13									WP_232034876.1	WP_011792244.1		
N4.HOG0000381	OG0000096	n2									WP_126381088.1			
N4.HOG0000382	OG0000096	n17										WP_011791391.1		
N4.HOG0000383	OG0000097	n3									WP_126379277.1			
N4.HOG0000384	OG0000097	n4									WP_126380356.1	WP_011792054.1		
N4.HOG0000385	OG0000098	n1									WP_126381073.1			
N4.HOG0000386	OG0000098	n8									WP_126376676.1, WP_126379787.1	WP_011791697.1		
N4.HOG0000387	OG0000098	n13									WP_126381415.1	WP_011792837.1		
N4.HOG0000388	OG0000098	n20									WP_126378399.1	WP_010938015.1		
N4.HOG0000389	OG0000099	n0									WP_126376575.1, WP_126378972.1	WP_011792998.1		
N4.HOG0000390	OG0000100	n4									WP_126380829.1	WP_010939709.1		
N4.HOG0000391	OG0000100	n5									WP_232034760.1	WP_011791837.1		
N4.HOG0000392	OG0000101	n2									WP_126380553.1	WP_010939270.1		
N4.HOG0000393	OG0000101	n7									WP_126376877.1	WP_011792822.1		
N4.HOG0000394	OG0000102	n11									WP_126375587.1			
N4.HOG0000395	OG0000103	n0									WP_126375876.1	WP_010938528.1		
N4.HOG0000396	OG0000104	n19									WP_126377346.1	WP_010939083.1		
N4.HOG0000397	OG0000104	n20									WP_126377988.1	WP_014524275.1		
N4.HOG0000398	OG0000105	n1									WP_126379501.1	WP_010938500.1		
N4.HOG0000399	OG0000106	n0									WP_126380444.1	WP_011792615.1		
N4.HOG0000400	OG0000107	n6										WP_011791952.1		
N4.HOG0000401	OG0000107	n15									WP_126375961.1	WP_010937936.1		
N4.HOG0000402	OG0000110	n1									WP_232034912.1	WP_010938886.1		
N4.HOG0000403	OG0000110	n6									WP_126379985.1, WP_126376245.1	WP_010939354.1		
N4.HOG0000404	OG0000111	n3									WP_126380792.1			
N4.HOG0000405	OG0000111	n17									WP_126379900.1			
N4.HOG0000406	OG0000111	n21									WP_172961560.1	WP_011793196.1		
N4.HOG0000407	OG0000112	n15									WP_126377306.1	WP_011792830.1		
N4.HOG0000408	OG0000112	n16									WP_126379449.1	WP_011792050.1		
N4.HOG0000409	OG0000113	n5									WP_126376671.1			
N4.HOG0000410	OG0000113	n11										WP_010940378.1		
N4.HOG0000411	OG0000114	n5									WP_126377356.1	WP_011792216.1		
N4.HOG0000412	OG0000114	n14									WP_126376037.1	WP_010938595.1		
N4.HOG0000413	OG0000115	n1									WP_126377362.1	WP_010939125.1		
N4.HOG0000414	OG0000115	n11									WP_126376861.1			
N4.HOG0000415	OG0000116	n9										WP_011792225.1		
N4.HOG0000416	OG0000116	n15									WP_126376215.1	WP_011791823.1		
N4.HOG0000417	OG0000117	n1										WP_011791710.1		
N4.HOG0000418	OG0000117	n11									WP_126380925.1	WP_011791822.1		
N4.HOG0000419	OG0000118	n6									WP_126381543.1	WP_011791821.1		
N4.HOG0000420	OG0000118	n17										WP_011791711.1		
N4.HOG0000421	OG0000119	n9									WP_126378138.1			
N4.HOG0000422	OG0000120	n3									WP_126379965.1, WP_126379857.1	WP_011793100.1		
N4.HOG0000423	OG0000120	n12									WP_172961620.1			
N4.HOG0000424	OG0000120	n15									WP_126377828.1	WP_010939361.1		
N4.HOG0000425	OG0000121	n4										WP_011787357.1		
N4.HOG0000426	OG0000121	n12										WP_011791564.1		
N4.HOG0000427	OG0000122	n7									WP_172961804.1	WP_011792236.1		
N4.HOG0000428	OG0000122	n11										WP_011792793.1, WP_011792231.1		
N4.HOG0000429	OG0000123	n3									WP_126376239.1	WP_011792099.1		
N4.HOG0000430	OG0000123	n6									WP_126376807.1	WP_010938887.1		
N4.HOG0000431	OG0000125	n7										WP_011791967.1		
N4.HOG0000432	OG0000125	n15										WP_011791647.1		
N4.HOG0000433	OG0000126	n1									WP_126379210.1	WP_010940460.1		
N4.HOG0000434	OG0000127	n3									WP_126379366.1	WP_010937986.1		
N4.HOG0000435	OG0000127	n12									WP_126379368.1	WP_181409358.1		
N4.HOG0000436	OG0000128	n1									WP_232034755.1	WP_011791538.1		
N4.HOG0000437	OG0000129	n13									WP_126376839.1			
N4.HOG0000438	OG0000130	n14									WP_172961687.1	WP_223294580.1		
N4.HOG0000439	OG0000130	n18									WP_126380098.1	WP_011176619.1		
N4.HOG0000440	OG0000130	n20									WP_126379042.1			
N4.HOG0000441	OG0000131	n1									WP_126380299.1	WP_011791342.1		
N4.HOG0000442	OG0000131	n13									WP_232034794.1	WP_011792836.1, WP_010937626.1		
N4.HOG0000443	OG0000132	n2									WP_126380313.1	WP_010940606.1		
N4.HOG0000444	OG0000132	n9									WP_126378656.1			
N4.HOG0000445	OG0000132	n16									WP_126375702.1			
N4.HOG0000446	OG0000133	n1									WP_232034812.1	WP_010938383.1		
N4.HOG0000447	OG0000133	n12										WP_011791712.1		
N4.HOG0000448	OG0000134	n10									WP_126377750.1	WP_010938551.1		
N4.HOG0000449	OG0000135	n2									WP_126380248.1	WP_011791597.1		
N4.HOG0000450	OG0000135	n9									WP_126379924.1	WP_011792726.1		
N4.HOG0000451	OG0000136	n1									WP_126377707.1	WP_049758095.1		
N4.HOG0000452	OG0000136	n11										WP_223294604.1		
N4.HOG0000453	OG0000137	n4										WP_010939936.1		
N4.HOG0000454	OG0000137	n10									WP_126380924.1	WP_010939747.1		
N4.HOG0000455	OG0000137	n11									WP_126376304.1			
N4.HOG0000456	OG0000138	n3									WP_126376412.1	WP_011792381.1		
N4.HOG0000457	OG0000138	n6									WP_232034766.1	WP_010940324.1		
N4.HOG0000458	OG0000139	n6										WP_011176667.1		
N4.HOG0000459	OG0000139	n7										WP_011792530.1		
N4.HOG0000460	OG0000142	n0									WP_126377727.1	WP_011792996.1		
N4.HOG0000461	OG0000143	n5									WP_126376543.1, WP_126377487.1, WP_126375622.1	WP_011792337.1		
N4.HOG0000462	OG0000144	n1										WP_011792804.1, WP_010938541.1		
N4.HOG0000463	OG0000144	n10									WP_126379267.1			
N4.HOG0000464	OG0000145	n0									WP_126376563.1	WP_043629618.1		
N4.HOG0000465	OG0000146	n1									WP_126380419.1	WP_011791431.1		
N4.HOG0000466	OG0000146	n11									WP_126377153.1	WP_011792250.1		
N4.HOG0000467	OG0000146	n12									WP_126375637.1	WP_010938190.1		
N4.HOG0000468	OG0000146	n17									WP_126375706.1			
N4.HOG0000469	OG0000146	n18									WP_126380631.1	WP_010937699.1		
N4.HOG0000470	OG0000147	n16									WP_126378684.1	WP_011792469.1		
N4.HOG0000471	OG0000148	n9									WP_126380856.1			
N4.HOG0000472	OG0000148	n10									WP_126375591.1			
N4.HOG0000473	OG0000149	n7									WP_126379665.1			
N4.HOG0000474	OG0000149	n14										WP_011791559.1		
N4.HOG0000475	OG0000149	n15									WP_126380618.1			
N4.HOG0000476	OG0000150	n0									WP_126377334.1	WP_010939076.1		
N4.HOG0000477	OG0000151	n3									WP_232034777.1, WP_126380074.1			
N4.HOG0000478	OG0000151	n8										WP_011787325.1		
N4.HOG0000479	OG0000152	n1									WP_126377470.1	WP_011792323.1		
N4.HOG0000480	OG0000152	n10									WP_126381066.1, WP_172961651.1	WP_010940001.1		
N4.HOG0000481	OG0000153	n3									WP_126377256.1			
N4.HOG0000482	OG0000153	n11									WP_126380676.1	WP_010940442.1		
N4.HOG0000483	OG0000153	n12									WP_126379795.1	WP_010940352.1		
N4.HOG0000484	OG0000154	n2									WP_126375840.1			
N4.HOG0000485	OG0000154	n5									WP_126380855.1	WP_011792501.1		
N4.HOG0000486	OG0000154	n18										WP_011792990.1		
N4.HOG0000487	OG0000155	n9									WP_126378376.1			
N4.HOG0000488	OG0000155	n12									WP_126377489.1	WP_010938876.1		
N4.HOG0000489	OG0000156	n2										WP_011791968.1, WP_011791646.1		
N4.HOG0000490	OG0000157	n5									WP_126377733.1	WP_010940371.1		
N4.HOG0000491	OG0000157	n7									WP_172961657.1, WP_126380940.1	WP_010940197.1		
N4.HOG0000492	OG0000157	n10									WP_126375685.1, WP_126375684.1			
N4.HOG0000493	OG0000157	n13									WP_126376103.1	WP_011792645.1		
N4.HOG0000494	OG0000157	n14									WP_126375621.1, WP_126375641.1	WP_049758070.1		
N4.HOG0000495	OG0000157	n16									WP_172961704.1, WP_126377001.1, WP_126379020.1, WP_126378866.1	WP_010938275.1		
N4.HOG0000496	OG0000158	n1									WP_126379801.1, WP_126378159.1			
N4.HOG0000497	OG0000158	n12									WP_126376027.1			
N4.HOG0000498	OG0000159	n9									WP_126381351.1	WP_010939223.1		
N4.HOG0000499	OG0000159	n15									WP_126380841.1	WP_011793043.1		
N4.HOG0000500	OG0000160	n3									WP_126379093.1			
N4.HOG0000501	OG0000161	n1										WP_010937923.1		
N4.HOG0000502	OG0000161	n4									WP_232034768.1, WP_126378650.1	WP_011791997.1		
N4.HOG0000503	OG0000161	n11										WP_010939916.1		
N4.HOG0000504	OG0000162	n3									WP_126375857.1	WP_010938840.1		
N4.HOG0000505	OG0000162	n4									WP_172961809.1	WP_011792479.1, WP_011791513.1		
N4.HOG0000506	OG0000163	n0									WP_126378343.1	WP_010940363.1		
N4.HOG0000507	OG0000164	n1									WP_126378223.1	WP_011791543.1		
N4.HOG0000508	OG0000164	n8									WP_126377539.1	WP_011791450.1		
N4.HOG0000509	OG0000165	n8									WP_232034880.1	WP_011787399.1, WP_010938560.1		
N4.HOG0000510	OG0000166	n2									WP_126377850.1	WP_011791768.1		
N4.HOG0000511	OG0000166	n12									WP_126376718.1			
N4.HOG0000512	OG0000167	n9										WP_010937731.1		
N4.HOG0000513	OG0000168	n3									WP_126381182.1	WP_010937578.1		
N4.HOG0000514	OG0000168	n4									WP_126381180.1	WP_010937835.1		
N4.HOG0000515	OG0000168	n5									WP_126375657.1, WP_126375553.1	WP_010939250.1, WP_010939253.1		
N4.HOG0000516	OG0000169	n2									WP_126376755.1	WP_011792420.1		
N4.HOG0000517	OG0000169	n12									WP_126376344.1	WP_010937667.1		
N4.HOG0000518	OG0000170	n1									WP_126377170.1	WP_011792245.1		
N4.HOG0000519	OG0000172	n5										WP_011791666.1		
N4.HOG0000520	OG0000172	n7										WP_011791356.1		
N4.HOG0000521	OG0000172	n9									WP_232034792.1	WP_011791937.1		
N4.HOG0000522	OG0000174	n4									WP_126378921.1	WP_011792674.1		
N4.HOG0000523	OG0000174	n13									WP_126378915.1	WP_010938157.1		
N4.HOG0000524	OG0000174	n18										WP_011791560.1		
N4.HOG0000525	OG0000176	n1									WP_126377398.1	WP_011791793.1, WP_011792152.1, WP_010939204.1		
N4.HOG0000526	OG0000177	n1										WP_081428865.1		
N4.HOG0000527	OG0000178	n7									WP_172961806.1			
N4.HOG0000528	OG0000178	n11									WP_126376909.1, WP_126376611.1			
N4.HOG0000529	OG0000178	n15									WP_126378990.1, WP_126376895.1, WP_126378189.1, WP_126377162.1			
N4.HOG0000530	OG0000179	n6									WP_126379401.1	WP_010938734.1		
N4.HOG0000531	OG0000179	n7									WP_126379755.1, WP_126377123.1, WP_126377121.1, WP_126378894.1, WP_126375971.1, WP_126379261.1	WP_010939715.1, WP_010939359.1		
N4.HOG0000532	OG0000180	n0									WP_126376686.1, WP_126376684.1	WP_011792418.1, WP_010937666.1, WP_010938677.1		
N4.HOG0000533	OG0000181	n3									WP_126380072.1, WP_172961740.1			
N4.HOG0000534	OG0000181	n17									WP_126380100.1			
N4.HOG0000535	OG0000183	n5									WP_126380586.1	WP_010937739.1		
N4.HOG0000536	OG0000183	n6									WP_126375665.1	WP_011791957.1		
N4.HOG0000537	OG0000184	n1									WP_126380301.1	WP_010940610.1		
N4.HOG0000538	OG0000185	n1										WP_081428874.1		
N4.HOG0000539	OG0000185	n9									WP_126378072.1	WP_011791484.1		
N4.HOG0000540	OG0000186	n1										WP_011792222.1		
N4.HOG0000541	OG0000186	n6									WP_126376620.1			
N4.HOG0000542	OG0000187	n0									WP_126376003.1	WP_010940180.1		
N4.HOG0000543	OG0000188	n11									WP_126380802.1	WP_011791809.1		
N4.HOG0000544	OG0000189	n6										WP_011791869.1		
N4.HOG0000545	OG0000190	n7									WP_126377864.1	WP_010939066.1, WP_011793101.1		
N4.HOG0000546	OG0000191	n10									WP_172961744.1	WP_010938461.1		
N4.HOG0000547	OG0000192	n7									WP_232034818.1			
N4.HOG0000548	OG0000192	n10									WP_126379340.1	WP_011791950.1		
N4.HOG0000549	OG0000193	n8										WP_011793185.1		
N4.HOG0000550	OG0000193	n9									WP_126377830.1	WP_010939362.1		
N4.HOG0000551	OG0000194	n2									WP_126378106.1	WP_011787414.1		
N4.HOG0000552	OG0000194	n9									WP_126375723.1	WP_010939235.1		
N4.HOG0000553	OG0000195	n0									WP_126381648.1, WP_126380634.1	WP_011791944.1		
N4.HOG0000554	OG0000196	n4									WP_126380588.1	WP_010937737.1		
N4.HOG0000555	OG0000196	n5									WP_126375667.1	WP_011791954.1		
N4.HOG0000556	OG0000199	n2									WP_126375709.1	WP_011792175.1		
N4.HOG0000557	OG0000200	n8									WP_126376251.1	WP_010939353.1		
N4.HOG0000558	OG0000200	n10									WP_126381637.1	WP_011176580.1		
N4.HOG0000559	OG0000200	n16									WP_126380297.1	WP_011791341.1		
N4.HOG0000560	OG0000201	n1									WP_172961722.1			
N4.HOG0000561	OG0000201	n3									WP_126377684.1	WP_011791421.1, WP_011792846.1		
N4.HOG0000562	OG0000201	n15									WP_126376387.1	WP_011792442.1		
N4.HOG0000563	OG0000202	n5									WP_126376358.1			
N4.HOG0000564	OG0000202	n13									WP_126375680.1			
N4.HOG0000565	OG0000203	n2									WP_126380446.1	WP_011791587.1		
N4.HOG0000566	OG0000203	n11									WP_126376516.1	WP_011791454.1		
N4.HOG0000567	OG0000204	n1									WP_172961790.1	WP_011793045.1		
N4.HOG0000568	OG0000204	n16									WP_172961728.1	WP_011791422.1		
N4.HOG0000569	OG0000204	n17									WP_126378027.1	WP_011791438.1		
N4.HOG0000570	OG0000205	n4									WP_172961692.1, WP_126380899.1	WP_010937341.1		
N4.HOG0000571	OG0000205	n12									WP_126378759.1	WP_011791913.1		
N4.HOG0000572	OG0000205	n16									WP_126379244.1	WP_011792096.1, WP_011791373.1		
N4.HOG0000573	OG0000206	n1									WP_126378269.1			
N4.HOG0000574	OG0000206	n9									WP_126380556.1	WP_010939741.1		
N4.HOG0000575	OG0000206	n16									WP_126378092.1			
N4.HOG0000576	OG0000207	n4									WP_126380263.1	WP_011792220.1		
N4.HOG0000577	OG0000207	n10									WP_126381038.1	WP_010940291.1		
N4.HOG0000578	OG0000208	n3									WP_126381041.1	WP_011791552.1		
N4.HOG0000579	OG0000208	n12									WP_126380261.1	WP_010939070.1		
N4.HOG0000580	OG0000209	n4									WP_126378432.1	WP_011792598.1		
N4.HOG0000581	OG0000209	n14									WP_126376468.1	WP_011791412.1		
N4.HOG0000582	OG0000210	n0									WP_126379481.1	WP_010937439.1, WP_014524330.1		
N4.HOG0000583	OG0000211	n9									WP_126378828.1	WP_011791766.1		
N4.HOG0000584	OG0000211	n10										WP_011787346.1		
N4.HOG0000585	OG0000211	n14									WP_197723434.1			
N4.HOG0000586	OG0000211	n16									WP_126377139.1	WP_011792255.1		
N4.HOG0000587	OG0000212	n2										WP_011792153.1		
N4.HOG0000588	OG0000212	n15									WP_232034881.1	WP_010939209.1		
N4.HOG0000589	OG0000213	n1									WP_126379561.1	WP_223294656.1		
N4.HOG0000590	OG0000213	n9										WP_010939854.1		
N4.HOG0000591	OG0000214	n5										WP_011793117.1		
N4.HOG0000592	OG0000214	n11										WP_011793116.1		
N4.HOG0000593	OG0000215	n6									WP_126379387.1	WP_010937992.1		
N4.HOG0000594	OG0000216	n5									WP_126381405.1	WP_010938636.1		
N4.HOG0000595	OG0000216	n9									WP_126380832.1	WP_011793129.1		
N4.HOG0000596	OG0000217	n4									WP_126377388.1	WP_010939133.1		
N4.HOG0000597	OG0000217	n12									WP_126376654.1	WP_010939603.1, WP_223294665.1		
N4.HOG0000598	OG0000218	n0									WP_126377380.1	WP_010938558.1		
N4.HOG0000599	OG0000219	n0									WP_126377392.1	WP_014524381.1		
N4.HOG0000600	OG0000220	n2									WP_126377954.1			
N4.HOG0000601	OG0000220	n6									WP_126380131.1	WP_010938294.1		
N4.HOG0000602	OG0000220	n10									WP_126378751.1	WP_010939219.1		
N4.HOG0000603	OG0000221	n16									WP_232034814.1	WP_011792772.1		
N4.HOG0000604	OG0000222	n10									WP_126377752.1	WP_011791920.1		
N4.HOG0000605	OG0000222	n13									WP_126380413.1	WP_223294689.1		
N4.HOG0000606	OG0000223	n1									WP_126379433.1	WP_010938648.1		
N4.HOG0000607	OG0000225	n1									WP_126381110.1	WP_010939784.1		
N4.HOG0000608	OG0000226	n4									WP_232034915.1	WP_010939105.1		
N4.HOG0000609	OG0000226	n9										WP_010939106.1		
N4.HOG0000610	OG0000227	n3									WP_126380765.1	WP_011792871.1		
N4.HOG0000611	OG0000227	n12									WP_126380781.1	WP_011793143.1		
N4.HOG0000612	OG0000228	n1									WP_126380386.1	WP_011791456.1		
N4.HOG0000613	OG0000228	n6									WP_126378318.1	WP_011792579.1		
N4.HOG0000614	OG0000229	n9									WP_126378283.1	WP_011792120.1		
N4.HOG0000615	OG0000230	n1									WP_126376561.1	WP_010939852.1		
N4.HOG0000616	OG0000232	n6									WP_126376907.1	WP_011791500.1		
N4.HOG0000617	OG0000232	n12									WP_197723452.1	WP_011791499.1		
N4.HOG0000618	OG0000233	n4									WP_126379699.1	WP_010938704.1		
N4.HOG0000619	OG0000234	n4									WP_126375880.1	WP_014524184.1		
N4.HOG0000620	OG0000234	n6									WP_172961661.1, WP_126375783.1	WP_010939427.1		
N4.HOG0000621	OG0000235	n3									WP_126379765.1	WP_010939791.1		
N4.HOG0000622	OG0000235	n11									WP_126375707.1	WP_010938191.1		
N4.HOG0000623	OG0000236	n13									WP_126377990.1			
N4.HOG0000624	OG0000236	n15									WP_172961753.1			
N4.HOG0000625	OG0000236	n16									WP_126381003.1			
N4.HOG0000626	OG0000237	n2									WP_126377266.1	WP_011792782.1		
N4.HOG0000627	OG0000237	n3									WP_126377794.1	WP_011792427.1		
N4.HOG0000628	OG0000238	n3									WP_197723431.1			
N4.HOG0000629	OG0000238	n8									WP_232034849.1			
N4.HOG0000630	OG0000239	n0									WP_126380937.1	WP_010937469.1		
N4.HOG0000631	OG0000240	n3									WP_126381024.1	WP_043629138.1		
N4.HOG0000632	OG0000240	n9									WP_126379988.1	WP_010938105.1, WP_043629997.1		
N4.HOG0000633	OG0000240	n11									WP_126381060.1	WP_011792780.1, WP_011792799.1		
N4.HOG0000634	OG0000241	n1									WP_197723440.1			
N4.HOG0000635	OG0000242	n2									WP_172961595.1	WP_011792730.1		
N4.HOG0000636	OG0000243	n0									WP_152034911.1	WP_010940402.1		
N4.HOG0000637	OG0000244	n7									WP_126379395.1			
N4.HOG0000638	OG0000244	n13									WP_126378654.1			
N4.HOG0000639	OG0000246	n1									WP_126378633.1			
N4.HOG0000640	OG0000248	n5									WP_126376690.1	WP_010938759.1		
N4.HOG0000641	OG0000249	n3									WP_126376424.1			
N4.HOG0000642	OG0000250	n11									WP_126377694.1	WP_011791427.1		
N4.HOG0000643	OG0000250	n12									WP_126381114.1, WP_126376970.1	WP_010939149.1		
N4.HOG0000644	OG0000252	n2										WP_011791958.1		
N4.HOG0000645	OG0000253	n4									WP_232034747.1	WP_011791802.1		
N4.HOG0000646	OG0000253	n10									WP_126378732.1	WP_011791801.1		
N4.HOG0000647	OG0000254	n9									WP_126379613.1	WP_010939526.1		
N4.HOG0000648	OG0000254	n12									WP_126379617.1	WP_010940325.1		
N4.HOG0000649	OG0000255	n1									WP_126376715.1			
N4.HOG0000650	OG0000256	n1										WP_011787314.1		
N4.HOG0000651	OG0000256	n7										WP_011793118.1		
N4.HOG0000652	OG0000257	n3									WP_126377805.1	WP_011791929.1		
N4.HOG0000653	OG0000258	n0										WP_010939337.1		
N4.HOG0000654	OG0000259	n4									WP_126380949.1	WP_011792770.1		
N4.HOG0000655	OG0000260	n1									WP_126376736.1			
N4.HOG0000656	OG0000260	n8									WP_126377383.1	WP_010939132.1		
N4.HOG0000657	OG0000261	n5									WP_232034914.1	WP_011792785.1		
N4.HOG0000658	OG0000263	n1									WP_172961789.1	WP_223294628.1		
N4.HOG0000659	OG0000263	n8										WP_011791860.1		
N4.HOG0000660	OG0000264	n0									WP_126380686.1	WP_010938076.1		
N4.HOG0000661	OG0000265	n0									WP_126380688.1	WP_010938078.1		
N4.HOG0000662	OG0000266	n0									WP_126380663.1	WP_010938217.1		
N4.HOG0000663	OG0000267	n15									WP_126380945.1			
N4.HOG0000664	OG0000270	n3										WP_011791353.1		
N4.HOG0000665	OG0000270	n7									WP_126380933.1	WP_010937324.1		
N4.HOG0000666	OG0000271	n0									WP_126381034.1	WP_010940288.1		
N4.HOG0000667	OG0000272	n0									WP_126379423.1	WP_010938742.1		
N4.HOG0000668	OG0000273	n2									WP_126380880.1			
N4.HOG0000669	OG0000273	n9									WP_126376722.1	WP_010938516.1		
N4.HOG0000670	OG0000274	n3									WP_126376851.1	WP_010938265.1		
N4.HOG0000671	OG0000274	n8									WP_126379464.1	WP_043629524.1		
N4.HOG0000672	OG0000275	n1										WP_011787355.1		
N4.HOG0000673	OG0000275	n8										WP_011176658.1		
N4.HOG0000674	OG0000275	n9									WP_126380161.1, WP_232034933.1			
N4.HOG0000675	OG0000277	n1									WP_232034831.1	WP_011791810.1		
N4.HOG0000676	OG0000278	n2									WP_126380584.1	WP_010937741.1		
N4.HOG0000677	OG0000278	n6									WP_126375672.1			
N4.HOG0000678	OG0000278	n13									WP_126377776.1			
N4.HOG0000679	OG0000280	n0									WP_126379987.1, WP_232034773.1, WP_126376296.1	WP_010937609.1		
N4.HOG0000680	OG0000282	n5									WP_126377832.1	WP_011792059.1, WP_011792618.1		
N4.HOG0000681	OG0000282	n9									WP_126375738.1			
N4.HOG0000682	OG0000282	n11										WP_010937849.1, WP_010937434.1		
N4.HOG0000683	OG0000283	n10									WP_126377400.1	WP_011791794.1, WP_010939207.1		
