Orthogroup	Desulfosediminicola ganghwensis IMCC35004	Desulfosediminicola flagellatus IMCC35005
OG0001966	WP_136797123.1	WP_136808901.1, WP_136806582.1
OG0001967	WP_136795975.1	WP_136807394.1
OG0001970	WP_136798712.1	WP_136805066.1
OG0001971	WP_136797784.1	WP_136805447.1
OG0001972	WP_136797811.1	WP_136806977.1
OG0001973	WP_136798959.1	WP_136805940.1
OG0001974	WP_136797643.1	WP_167505737.1
OG0001975	WP_136796696.1	WP_136808315.1
OG0001976	WP_136798362.1	WP_136807652.1
OG0001977	WP_136797682.1	WP_136805389.1
OG0001979	WP_136797699.1	WP_136805399.1
OG0001980	WP_167495779.1	WP_167505740.1
OG0001981	WP_136795374.1	WP_136808552.1
OG0001982	WP_136798943.1, WP_136795367.1	WP_136806464.1
OG0001983	WP_167495721.1	WP_136808333.1
OG0001984	WP_228721509.1	WP_167505801.1
OG0001985	WP_153305561.1	WP_153307138.1
OG0001986	WP_136796747.1	WP_136806401.1
OG0001987	WP_136796743.1	WP_136806406.1
OG0001988	WP_136796742.1	WP_136806407.1
OG0001989	WP_136798190.1	WP_136805746.1
OG0001991	WP_136799272.1	WP_167505803.1
OG0001992	WP_136796750.1	WP_136806398.1
OG0001994	WP_228721338.1	WP_176371598.1
OG0001995	WP_136795823.1	WP_136806308.1
OG0001996	WP_136795824.1	WP_136806307.1
OG0001997	WP_136795825.1	WP_176371597.1
OG0001998	WP_136796680.1	WP_136808337.1
OG0001999	WP_136799853.1	WP_136810694.1
OG0002003	WP_136799868.1	WP_136807845.1
OG0002004	WP_136799857.1	WP_136810698.1
OG0002005	WP_228721349.1	WP_136808493.1
OG0002006	WP_136799249.1	WP_136806394.1
OG0002007	WP_167495875.1	WP_167505804.1
OG0002008	WP_136799268.1	WP_136806375.1
OG0002009	WP_136797652.1	WP_136805375.1
OG0002010	WP_136796710.1	WP_136808299.1
OG0002011	WP_136799188.1	WP_136807460.1
OG0002012	WP_136799107.1	WP_136806846.1
OG0002013	WP_136797969.1	WP_136805264.1
OG0002014	WP_136797968.1	WP_136805263.1
OG0002015	WP_136797948.1	WP_136805240.1
OG0002016	WP_136798746.1	WP_136805132.1
OG0002017	WP_228721380.1	WP_136805126.1
OG0002018	WP_136798742.1	WP_136805124.1
OG0002019	WP_136798741.1	WP_228723327.1
OG0002020	WP_136798717.1	WP_136805074.1
OG0002021	WP_136798279.1	WP_136808473.1
OG0002024	WP_136796323.1	WP_136810510.1
OG0002025	WP_136795826.1	WP_136806305.1
OG0002026	WP_136796972.1	WP_136810053.1
OG0002028	WP_136796655.1	WP_136808361.1
OG0002029	WP_136796381.1	WP_136810464.1
OG0002030	WP_167495826.1	WP_167505769.1
OG0002031	WP_136799739.1	WP_136805775.1
OG0002032	WP_136795946.1	WP_217909592.1
OG0002033	WP_217907719.1	WP_136810450.1
OG0002034	WP_136796401.1	WP_136806193.1, WP_136810427.1
OG0002035	WP_136799820.1	WP_136805360.1
OG0002036	WP_136795618.1	WP_136809747.1
OG0002037	WP_136797884.1	WP_136805499.1
OG0002038	WP_136798784.1	WP_136806002.1
OG0002039	WP_263577274.1	WP_263577240.1
OG0002040	WP_136795961.1	WP_136806099.1
OG0002041	WP_228721420.1	WP_228723292.1
OG0002046	WP_136798111.1	WP_136810545.1
OG0002048	WP_136798181.1	WP_136805753.1
OG0002049	WP_136798182.1	WP_136805752.1
OG0002050	WP_136798146.1	WP_136806563.1
OG0002051	WP_136797582.1	WP_136806479.1
OG0002052	WP_136796368.1	WP_136810475.1
OG0002054	WP_136799375.1	WP_136809957.1
OG0002055	WP_136797313.1	WP_136805881.1
OG0002056	WP_136796357.1	WP_136808676.1, WP_136810484.1
OG0002057	WP_136795471.1	WP_136806951.1, WP_136809388.1
OG0002058	WP_136798973.1	WP_136805932.1
OG0002059	WP_136798975.1	WP_136805930.1
OG0002060	WP_176359996.1	WP_136807018.1
OG0002060	WP_136797547.1	WP_136808235.1
OG0002061	WP_136796154.1	WP_136809227.1
OG0002062	WP_136799147.1	WP_136808835.1
OG0002063	WP_136797335.1	WP_136810829.1
OG0002065	WP_228721440.1	WP_228723240.1
OG0002066	WP_217907715.1	WP_167505762.1
OG0002068	WP_136797402.1	WP_136805889.1
OG0002071	WP_136798934.1	WP_136806490.1
OG0002071	WP_217907630.1	WP_217909536.1
OG0002072	WP_167495920.1	WP_136805796.1
OG0002074	WP_167495691.1, WP_228721319.1	WP_217909612.1
OG0002078	WP_136795500.1	WP_167506008.1
OG0002079	WP_136795468.1	WP_136809386.1
OG0002081	WP_136799304.1	WP_136808737.1
OG0002082	WP_136798288.1	WP_136808483.1
OG0002083	WP_136799620.1	WP_136807746.1
OG0002084	WP_136798331.1	WP_228723395.1
OG0002085	WP_275942952.1	WP_136809618.1
OG0002086	WP_136796935.1	WP_136810014.1
OG0002087	WP_136795926.1	WP_136806138.1
OG0002090	WP_136795287.1	WP_136808116.1
OG0002092	WP_136796157.1	WP_136810802.1, WP_136805835.1
OG0002093	WP_136799736.1	WP_217909615.1
OG0002093	WP_136798969.1	WP_136805548.1
OG0002093	WP_136798968.1	WP_217909570.1, WP_136808245.1
OG0002094	WP_136799163.1	WP_136808849.1
OG0002094	WP_136798844.1	WP_136806669.1
OG0002095	WP_136799789.1	WP_136806678.1
OG0002096	WP_136796493.1	WP_136806718.1
OG0002097	WP_136797213.1	WP_136808877.1
OG0002098	WP_136795654.1	WP_136809437.1
OG0002100	WP_136795366.1	WP_228723296.1
OG0002106	WP_136795605.1	WP_136809728.1
OG0002111	WP_217907628.1	WP_217909537.1
OG0002113	WP_136798328.1	WP_136807787.1
OG0002119	WP_167495811.1	WP_136808503.1
OG0002120	WP_228721399.1	WP_136809681.1
OG0002124	WP_136797086.1, WP_136796856.1	WP_136807716.1
OG0002126	WP_136795540.1	WP_136806263.1
OG0002127	WP_136796479.1	WP_136806705.1
OG0002128	WP_136798493.1	WP_136807298.1
OG0002130	WP_136798347.1	WP_217909604.1
OG0002131	WP_136796728.1	WP_136809917.1
OG0002132	WP_136796730.1	WP_136809915.1
OG0002133	WP_136796731.1	WP_136809914.1
OG0002134	WP_167495796.1	WP_136809360.1, WP_136808126.1
OG0002135	WP_136796561.1	WP_136807248.1
OG0002148	WP_136796227.1	WP_136809319.1
OG0002149	WP_136796729.1	WP_136809916.1
OG0002151	WP_136799965.1	WP_136809599.1
OG0002153	WP_136796453.1	WP_136805714.1
OG0002155	WP_136797887.1	WP_136805491.1
OG0002157	WP_228721324.1	WP_136805487.1
OG0002158	WP_136795701.1	WP_136809442.1
OG0002159	WP_136795697.1	WP_136809449.1
OG0002161	WP_136796640.1	WP_136808376.1
OG0002162	WP_136796765.1	WP_136806648.1
OG0002165	WP_136796774.1	WP_136806639.1
OG0002167	WP_136798668.1	WP_136809512.1
OG0002168	WP_136796793.1	WP_136806619.1
OG0002169	WP_228721457.1	WP_228723255.1
OG0002175	WP_136796225.1	WP_136809317.1
OG0002177	WP_136796066.1	WP_136810624.1
OG0002178	WP_136796890.1	WP_136810452.1
OG0002179	WP_136796080.1	WP_136809106.1
OG0002180	WP_136796079.1	WP_136809105.1
OG0002181	WP_136796078.1	WP_136809104.1
OG0002182	WP_136796076.1	WP_136809102.1
OG0002183	WP_136796504.1, WP_136797583.1	WP_136810248.1
OG0002184	WP_136798581.1	WP_136805955.1
OG0002185	WP_136798572.1	WP_136805964.1
OG0002186	WP_136798570.1	WP_136805966.1
OG0002187	WP_136796829.1	WP_136806550.1
OG0002189	WP_136798428.1	WP_136809987.1
OG0002190	WP_136796824.1	WP_167505907.1
OG0002191	WP_136796889.1	WP_136809958.1
OG0002192	WP_136797175.1	WP_136805216.1
OG0002193	WP_136796099.1	WP_136809137.1
OG0002194	WP_228721421.1	WP_136808608.1
OG0002195	WP_136796086.1	WP_136809114.1
OG0002197	WP_136797659.1	WP_136805380.1
OG0002198	WP_136796682.1	WP_136808335.1
OG0002200	WP_136795591.1	WP_136809712.1
OG0002201	WP_136795594.1	WP_136809715.1
OG0002202	WP_136798252.1	WP_228723389.1
OG0002203	WP_136799424.1	WP_136809613.1
OG0002204	WP_136798185.1	WP_136805749.1
OG0002205	WP_136796060.1	WP_167506092.1
OG0002206	WP_136796061.1	WP_136810630.1
OG0002207	WP_136796904.1	WP_136809783.1
OG0002209	WP_136799175.1	WP_136808861.1
OG0002210	WP_136795385.1	WP_136808561.1
OG0002211	WP_136795382.1	WP_136808558.1
OG0002212	WP_136799305.1	WP_136808738.1
OG0002213	WP_136795358.1	WP_136808542.1
OG0002214	WP_136798375.1	WP_136807094.1
OG0002215	WP_136798376.1	WP_136807092.1
OG0002216	WP_228721429.1	WP_136809370.1
OG0002217	WP_136797656.1	WP_136805377.1
OG0002219	WP_167495606.1	WP_136808027.1
OG0002220	WP_136795171.1	WP_167505899.1
OG0002221	WP_136795160.1	WP_136808000.1
OG0002222	WP_167495644.1	WP_136807944.1
OG0002225	WP_136799822.1	WP_136805362.1
OG0002226	WP_136799821.1	WP_136805361.1
OG0002227	WP_136795737.1	WP_136807930.1
OG0002228	WP_167495635.1	WP_136809695.1
OG0002229	WP_136795573.1	WP_136809693.1
OG0002231	WP_136795572.1	WP_136809690.1
OG0002232	WP_136795571.1	WP_136809689.1
OG0002233	WP_136795570.1	WP_136809688.1
OG0002235	WP_136798134.1	WP_084553494.1
OG0002236	WP_228721398.1	WP_228723309.1
OG0002237	WP_136798125.1	WP_136810530.1
OG0002240	WP_217907621.1	WP_136806251.1
OG0002241	WP_136798264.1	WP_136808458.1
OG0002243	WP_136798253.1	WP_136808450.1
OG0002245	WP_176360054.1	WP_136808402.1
OG0002246	WP_136796615.1	WP_136808401.1
OG0002247	WP_136796616.1	WP_136808400.1
OG0002248	WP_136796625.1	WP_136808390.1
OG0002249	WP_136796627.1	WP_136808388.1
OG0002250	WP_228721462.1	WP_136810168.1
OG0002251	WP_228721359.1	WP_167505920.1
OG0002252	WP_136797994.1	WP_136805288.1
OG0002253	WP_136798007.1	WP_136805301.1
OG0002254	WP_167495800.1	WP_167505732.1
OG0002255	WP_136797641.1	WP_136805368.1
OG0002256	WP_136796423.1	WP_136808270.1
OG0002257	WP_136799832.1	WP_136809845.1
OG0002258	WP_136795982.1	WP_136805171.1, WP_136809636.1
OG0002259	WP_136797688.1	WP_136805392.1
OG0002260	WP_136798383.1	WP_167505921.1
OG0002261	WP_136799292.1	WP_136806353.1
OG0002263	WP_136798189.1	WP_136805747.1
OG0002265	WP_136796289.1	WP_136810347.1
OG0002266	WP_136798469.1	WP_136806055.1
OG0002267	WP_228721443.1	WP_228723262.1
OG0002269	WP_228721322.1	WP_136809116.1
OG0002273	WP_136795680.1	WP_136809174.1
OG0002277	WP_136795852.1	WP_136806282.1
OG0002280	WP_136797438.1	WP_167505766.1
OG0002281	WP_136795761.1	WP_136807962.1
OG0002282	WP_136795760.1	WP_136807961.1
OG0002283	WP_136796658.1	WP_136808358.1
OG0002284	WP_136796126.1	WP_136809162.1
OG0002285	WP_136798749.1	WP_136805138.1
OG0002286	WP_136798745.1	WP_136805130.1
OG0002287	WP_136798727.1	WP_136805094.1
OG0002288	WP_167495809.1	WP_267313786.1
OG0002290	WP_136796538.1	WP_136805462.1
OG0002291	WP_136798532.1	WP_136806910.1
OG0002292	WP_136798554.1	WP_136806887.1
OG0002293	WP_136798803.1	WP_136806017.1
OG0002294	WP_217907594.1	WP_136807535.1
OG0002295	WP_136799101.1	WP_176371587.1
OG0002297	WP_136796112.1	WP_136809149.1
OG0002298	WP_136795567.1	WP_136809685.1
OG0002300	WP_136795558.1	WP_136809676.1
OG0002301	WP_136798127.1	WP_136810527.1
OG0002308	WP_136795363.1	WP_136808547.1
OG0002309	WP_136796090.1	WP_136809127.1
OG0002310	WP_136795907.1	WP_136807281.1
OG0002312	WP_136798180.1	WP_136805754.1
OG0002314	WP_136796459.1	WP_136805719.1
OG0002315	WP_136796448.1	WP_136805710.1
OG0002317	WP_267314008.1, WP_248595812.1	WP_136810344.1
OG0002318	WP_228721461.1	WP_136805774.1
OG0002319	WP_136797807.1	WP_136809923.1
OG0002321	WP_136799893.1	WP_136805787.1
OG0002322	WP_136796946.1	WP_136810024.1
OG0002324	WP_228721477.1	WP_136809956.1
OG0002325	WP_136796768.1	WP_136806645.1
OG0002328	WP_136796513.1	WP_136808231.1
OG0002330	WP_250697407.1	WP_267313778.1
OG0002333	WP_136796926.1, WP_136798819.1	WP_136808580.1
OG0002335	WP_136799654.1	WP_136805806.1
OG0002336	WP_136798774.1	WP_136806656.1
OG0002337	WP_136798773.1	WP_136806657.1
OG0002338	WP_136797900.1	WP_136806659.1
OG0002339	WP_136795259.1	WP_136808081.1
OG0002343	WP_136796361.1, WP_136796809.1	WP_136806606.1
OG0002345	WP_136795635.1	WP_136809763.1
OG0002347	WP_136799318.1	WP_136808752.1
OG0002348	WP_136798670.1	WP_136808651.1
OG0002349	WP_136797852.1	WP_136805535.1
OG0002350	WP_136796442.1	WP_136808198.1
OG0002353	WP_136797168.1	WP_136810161.1, WP_136806032.1, WP_136805675.1
OG0002355	WP_136796005.1	WP_136809888.1
OG0002358	WP_136796162.1	WP_136809098.1
OG0002358	WP_136797499.1	WP_136807200.1
OG0002360	WP_136797081.1	WP_136808950.1
OG0002362	WP_136797637.1	WP_136805322.1
OG0002363	WP_136798236.1	WP_136805699.1
OG0002364	WP_136796492.1	WP_136806717.1
OG0002365	WP_136796148.1	WP_136809213.1
OG0002366	WP_136798630.1	WP_136809362.1
OG0002367	WP_228721337.1	WP_136806281.1, WP_228723372.1
OG0002368	WP_136797841.1, WP_136798153.1	WP_136805568.1
OG0002371	WP_136797832.1	WP_167505756.1
OG0002374	WP_136796832.1	WP_136806547.1
OG0002375	WP_136797023.1	WP_136810148.1
OG0002381	WP_136799376.1	WP_136809978.1
OG0002382	WP_136795717.1, WP_136797933.1, WP_136800005.1	WP_136807630.1
OG0002383	WP_136796866.1	WP_136807314.1, WP_136806539.1
OG0002384	WP_136797234.1	WP_136805868.1
OG0002385	WP_136798164.1	WP_136805771.1
OG0002386	WP_136798977.1	WP_136805926.1
OG0002388	WP_136795682.1	WP_136809471.1
OG0002390	WP_136796798.1	WP_136806617.1
OG0002391	WP_136795279.1	WP_136808107.1
OG0002392	WP_136795957.1	WP_136806102.1
OG0002393	WP_136797190.1	WP_136806033.1
OG0002394	WP_136796668.1	WP_136810744.1
OG0002396	WP_167495685.1	WP_136809314.1
OG0002396	WP_136799336.1	WP_136808791.1
OG0002398	WP_136795313.1	WP_167505834.1, WP_136808139.1
OG0002399	WP_136796522.1	WP_136806784.1
OG0002399	WP_136796523.1	WP_136806785.1
OG0002400	WP_136798656.1, WP_136797259.1	WP_136805876.1
OG0002401	WP_136795662.1	WP_136809792.1
OG0002402	WP_167495924.1	WP_136805610.1
OG0002403	WP_136798194.1	WP_136805743.1
OG0002404	WP_136796180.1	WP_136806971.1
OG0002405	WP_136798956.1	WP_136809413.1
OG0002405	WP_136795940.1	WP_136806122.1
OG0002406	WP_267313997.1	WP_136806674.1, WP_136806673.1, WP_136806236.1, WP_136810456.1
OG0002407	WP_136796292.1	WP_136807317.1, WP_136806575.1, WP_136810352.1
OG0002408	WP_136796293.1	WP_136807772.1, WP_136807319.1, WP_136806576.1, WP_136810353.1
OG0002409	WP_217907661.1	WP_136809900.1
OG0002409	WP_136795522.1, WP_136798401.1, WP_167495892.1	WP_136806666.1
OG0002410	WP_136795651.1	WP_228723254.1
OG0002410	WP_136796183.1	WP_136806966.1
OG0002411	WP_136795418.1	WP_136808606.1
OG0002412	WP_136799400.1, WP_136799151.1	WP_136808839.1
OG0002413	WP_136798989.1	WP_136809037.1
OG0002414	WP_136798873.1	WP_136810332.1
OG0002414	WP_136796147.1	WP_136809212.1
OG0002415	WP_136799501.1	WP_136809265.1
OG0002416	WP_136799502.1	WP_136809266.1
OG0002417	WP_136799503.1	WP_136809267.1
OG0002418	WP_167495738.1	WP_136810056.1
OG0002420	WP_136796315.1	WP_136810388.1
OG0002434	WP_136795488.1	WP_136808646.1
OG0002437	WP_136795347.1	WP_136808887.1
OG0002439	WP_136797397.1	WP_136810150.1
OG0002441	WP_136795966.1	WP_136806095.1
OG0002446	WP_176360031.1	WP_136810468.1
OG0002448	WP_136795348.1	WP_136808889.1
OG0002449	WP_136799615.1	WP_136808187.1
OG0002451	WP_167495754.1	WP_136808879.1
OG0002452	WP_136799393.1	WP_136809436.1
OG0002457	WP_136799642.1	WP_136807726.1
OG0002464	WP_136798165.1	WP_136805770.1
OG0002467	WP_136795735.1	WP_136805673.1
OG0002477	WP_136795489.1	WP_136808647.1
OG0002483	WP_136799920.1	WP_136810871.1
OG0002487	WP_136798397.1	WP_136807211.1, WP_136810074.1
OG0002497	WP_136797772.1	WP_136805441.1
OG0002500	WP_136798512.1	WP_136806962.1
OG0002501	WP_136798199.1	WP_217909470.1
OG0002502	WP_136796998.1	WP_136810208.1
OG0002504	WP_136796788.1	WP_136806624.1
OG0002505	WP_136799669.1	WP_136805812.1
OG0002506	WP_228721501.1	WP_136808166.1, WP_136808532.1
OG0002507	WP_136798205.1	WP_136805727.1
OG0002509	WP_136796515.1	WP_136808228.1
OG0002510	WP_136795614.1	WP_136810120.1, WP_136808981.1
OG0002511	WP_136795616.1	WP_136808983.1
OG0002514	WP_136797077.1	WP_136808955.1
OG0002515	WP_167495749.1	WP_136808954.1
OG0002518	WP_136797107.1	WP_136808933.1
OG0002520	WP_228721458.1	WP_136806491.1
OG0002524	WP_136797179.1	WP_136805214.1
OG0002525	WP_136798456.1	WP_136805457.1
OG0002526	WP_136798454.1	WP_136805456.1
OG0002527	WP_136796330.1	WP_136806572.1, WP_136810499.1
OG0002528	WP_136796851.1	WP_136806544.1
OG0002530	WP_136796083.1	WP_136809110.1
OG0002531	WP_136799035.1	WP_136807814.1
OG0002532	WP_136795433.1	WP_136808617.1
OG0002533	WP_167495774.1	WP_136806240.1
OG0002534	WP_136797963.1	WP_167505731.1
OG0002535	WP_136796826.1	WP_136806773.1, WP_136806589.1
OG0002536	WP_136798586.1	WP_136809254.1
OG0002537	WP_136798664.1	WP_136809503.1
OG0002538	WP_167495831.1	WP_136809493.1
OG0002541	WP_176360079.1	WP_136810220.1
OG0002542	WP_136796287.1	WP_136810753.1
OG0002546	WP_136795264.1	WP_136808087.1
OG0002549	WP_136795199.1	WP_136808041.1
OG0002550	WP_136795976.1	WP_136807392.1
OG0002551	WP_136795977.1	WP_136807390.1
OG0002552	WP_167495605.1	WP_136808021.1
OG0002556	WP_136795749.1	WP_136807942.1
OG0002557	WP_136797639.1	WP_136805365.1
OG0002559	WP_136795604.1	WP_167506017.1
OG0002560	WP_136797526.1	WP_136809619.1
OG0002561	WP_136795566.1	WP_136809684.1
OG0002562	WP_136798129.1	WP_136810525.1
OG0002563	WP_136795315.1	WP_136808141.1
OG0002565	WP_167495737.1	WP_167506049.1
OG0002566	WP_136795424.1	WP_136807004.1
OG0002567	WP_136799795.1	WP_136805608.1
OG0002568	WP_136798507.1	WP_167505849.1
OG0002569	WP_167495823.1	WP_136806985.1
OG0002571	WP_136797530.1	WP_136806454.1
OG0002572	WP_167495935.1	WP_136808434.1
OG0002573	WP_228721431.1	WP_136808656.1
OG0002574	WP_136798674.1	WP_136808655.1
OG0002575	WP_136798673.1	WP_136808654.1
OG0002576	WP_136799975.1	WP_136808768.1
OG0002577	WP_136798400.1	WP_136809944.1
OG0002578	WP_228721384.1	WP_136805065.1
OG0002580	WP_136798306.1	WP_136808505.1, WP_136810705.1
OG0002581	WP_136795919.1	WP_136806145.1
OG0002583	WP_136799834.1	WP_136806518.1
OG0002584	WP_136797691.1	WP_136805396.1
OG0002585	WP_136797705.1	WP_136805404.1
OG0002586	WP_167495780.1	WP_217909565.1
OG0002589	WP_275942931.1	WP_275942856.1
OG0002590	WP_136798191.1	WP_136805745.1
OG0002594	WP_136799269.1	WP_136806374.1
OG0002603	WP_228721508.1	WP_136806322.1
OG0002605	WP_136799034.1	WP_136807813.1
OG0002606	WP_136799033.1	WP_136807812.1
OG0002608	WP_136799253.1	WP_136806390.1
OG0002609	WP_136799042.1	WP_136807822.1
OG0002611	WP_136798922.1	WP_136807740.1, WP_136810333.1
OG0002612	WP_136798923.1	WP_217909630.1, WP_136810334.1
OG0002613	WP_136798924.1	WP_167506071.1
OG0002614	WP_136798926.1	WP_136810337.1
OG0002619	WP_136799043.1	WP_136807823.1
OG0002621	WP_217907612.1	WP_136805116.1
OG0002622	WP_136795647.1	WP_136809777.1
OG0002624	WP_136796135.1	WP_136809172.1
OG0002628	WP_136797985.1	WP_136805279.1
OG0002629	WP_181212308.1	WP_217909597.1
OG0002630	WP_136797810.1	WP_136806978.1
OG0002633	WP_136795166.1	WP_136808006.1
OG0002634	WP_136798057.1	WP_228723401.1
OG0002635	WP_136799955.1	WP_136808435.1
OG0002636	WP_136797770.1	WP_136805440.1
OG0002637	WP_136795744.1	WP_136807937.1
OG0002639	WP_136798918.1	WP_136805921.1
OG0002641	WP_136797012.1	WP_136810191.1
OG0002643	WP_136798755.1	WP_136809440.1
OG0002646	WP_136799886.1	WP_136805816.1
OG0002648	WP_136796403.1	WP_136810424.1
OG0002649	WP_136795331.1	WP_167505911.1
OG0002650	WP_136795332.1	WP_136808163.1
OG0002655	WP_136797146.1	WP_136806260.1
OG0002656	WP_136799027.1	WP_136807806.1
OG0002657	WP_136795585.1	WP_136809706.1
OG0002661	WP_136796128.1	WP_136809164.1
OG0002663	WP_228721496.1	WP_136805793.1
OG0002664	WP_136796942.1	WP_136810021.1
OG0002665	WP_136796944.1	WP_136810022.1
OG0002666	WP_228721386.1	WP_136810023.1
OG0002669	WP_153305539.1	WP_153307108.1
OG0002671	WP_136799685.1	WP_136810856.1
OG0002674	WP_136798625.1	WP_136809357.1
OG0002675	WP_136797890.1	WP_217909567.1
OG0002681	WP_228721418.1	WP_136808713.1, WP_167505939.1
OG0002683	WP_136796188.1	WP_136809303.1
OG0002688	WP_217907709.1	WP_136808535.1
OG0002691	WP_136798044.1	WP_136810838.1
OG0002695	WP_136796469.1	WP_136806697.1
OG0002696	WP_136796468.1	WP_136806696.1
OG0002697	WP_136796467.1	WP_136806695.1
OG0002698	WP_275942954.1	WP_136806693.1
OG0002699	WP_136798866.1	WP_228723267.1
OG0002710	WP_136798809.1, WP_136796528.1	WP_217909593.1
OG0002711	WP_167495772.1	WP_136808773.1
OG0002712	WP_136795246.1	WP_217909607.1, WP_136808068.1
OG0002714	WP_136796178.1	WP_136806969.1
OG0002715	WP_136795355.1	WP_136807037.1
OG0002716	WP_136796417.1	WP_136806760.1, WP_136808253.1
OG0002717	WP_228721409.1	WP_136806764.1, WP_136806765.1
OG0002718	WP_167495719.1	WP_136808372.1
OG0002719	WP_136798631.1	WP_136809363.1
OG0002720	WP_136797000.1	WP_136809256.1, WP_136810205.1
OG0002721	WP_136795432.1, WP_136798894.1	WP_136808616.1
OG0002724	WP_136798152.1	WP_136805569.1
OG0002725	WP_267314027.1	WP_136806237.1, WP_136810458.1
OG0002727	WP_136796669.1	WP_228723370.1, WP_136808352.1
OG0002729	WP_136799643.1	WP_136807728.1
OG0002730	WP_136798843.1, WP_136795904.1	WP_136807285.1
OG0002731	WP_136795427.1	WP_136808611.1
OG0002732	WP_275942941.1	WP_275942846.1
OG0002733	WP_136797374.1, WP_136799785.1	WP_167505923.1
OG0002736	WP_167495671.1	WP_217909550.1
OG0002737	WP_136795237.1	WP_136808062.1
OG0002738	WP_136795963.1	WP_136806098.1
OG0002739	WP_167495784.1	WP_136810766.1
OG0002741	WP_136795244.1	WP_136808066.1
OG0002742	WP_217907582.1	WP_136806148.1
OG0002743	WP_136798882.1	WP_136810321.1
OG0002744	WP_136796797.1	WP_228723234.1
OG0002745	WP_136796796.1	WP_136806618.1
OG0002747	WP_136797965.1	WP_136805259.1, WP_136808443.1
OG0002748	WP_136799303.1	WP_136808736.1
OG0002750	WP_136799612.1	WP_136809884.1, WP_167505722.1, WP_228723356.1
OG0002752	WP_136797106.1	WP_136808934.1
OG0002753	WP_136797080.1	WP_136808952.1
OG0002754	WP_136798614.1, WP_136798612.1	WP_136810762.1
OG0002756	WP_136797101.1	WP_136808938.1
OG0002760	WP_136799389.1	WP_217909459.1
OG0002762	WP_136799762.1	WP_136805338.1
OG0002763	WP_228721371.1	WP_136805370.1
OG0002765	WP_136797835.1	WP_136805599.1
OG0002765	WP_136797381.1	WP_136807335.1, WP_136809984.1
OG0002766	WP_136797833.1	WP_136805601.1
OG0002767	WP_136799094.1	WP_136809221.1, WP_136805661.1
OG0002768	WP_136799095.1	WP_136809222.1, WP_136805662.1
OG0002769	WP_136798162.1	WP_136805776.1
OG0002771	WP_136795932.1	WP_136806131.1
OG0002772	WP_136795711.1	WP_136806195.1
OG0002773	WP_136796294.1	WP_136810354.1, WP_136806577.1, WP_136807770.1, WP_136807321.1
OG0002774	WP_136796542.1	WP_217909582.1, WP_176371619.1, WP_136806976.1
OG0002775	WP_136797252.1	WP_136810324.1, WP_136807310.1
OG0002775	WP_136799307.1	WP_136808741.1
OG0002776	WP_136798332.1	WP_136807312.1, WP_136807779.1
OG0002777	WP_136795144.1	WP_136807982.1
OG0002778	WP_136799527.1, WP_136795365.1	WP_136808549.1
OG0002779	WP_136795413.1	WP_136808601.1
OG0002780	WP_136798791.1	WP_136809433.1
OG0002781	WP_136799074.1	WP_136809741.1
OG0002782	WP_136795675.1	WP_136809810.1
OG0002783	WP_136795284.1	WP_167505847.1
OG0002783	WP_136795340.1	WP_136809876.1
OG0002784	WP_136799740.1	WP_136810320.1
OG0002785	WP_136796299.1	WP_136810359.1
OG0002785	WP_136798876.1	WP_136810329.1
OG0002786	WP_136796314.1	WP_136810387.1
OG0002787	WP_136795935.1	WP_167505785.1
OG0002788	WP_136797490.1, WP_136797489.1, WP_136798382.1	WP_167505919.1
OG0002789	WP_167495751.1	WP_167505965.1
OG0002790	WP_136798403.1, WP_136795520.1	WP_217909451.1
OG0002791	WP_136795341.1	WP_228723238.1
OG0002791	WP_136795338.1	WP_217909457.1
OG0002792	WP_136795673.1	WP_228723306.1
OG0002793	WP_136798921.1	WP_228723348.1
OG0002794	WP_136795611.1, WP_136799840.1	WP_267313623.1
OG0002795	WP_267314014.1, WP_267314013.1, WP_136798684.1	WP_267313630.1
OG0002827	WP_136797219.1	WP_136808873.1
OG0002837	WP_136799370.1	WP_167506043.1
OG0002842	WP_136795734.1	WP_136809902.1
OG0002843	WP_136795251.1	WP_136808073.1
OG0002845	WP_136798384.1	WP_136808263.1
OG0002846	WP_136797020.1	WP_136810181.1
OG0002850	WP_136797805.1	WP_136806814.1
OG0002898	WP_136799721.1	WP_167506020.1
OG0002901	WP_136796331.1	WP_136807256.1
OG0002902	WP_217907689.1	WP_136809960.1
OG0002904	WP_136798373.1	WP_136807098.1
OG0002907	WP_136795499.1	WP_136809533.1
OG0002913	WP_136795508.1	WP_136809557.1, WP_136809563.1
OG0002914	WP_136797585.1	WP_136810247.1
OG0002922	WP_136795501.1	WP_136809539.1
OG0002925	WP_136795615.1	WP_136808982.1
OG0002937	WP_136796725.1	WP_136809920.1
OG0002942	WP_136799489.1	WP_136810092.1, WP_136810087.1
OG0002945	WP_136796376.1	WP_136810469.1
OG0002948	WP_136795642.1	WP_136809771.1
OG0002949	WP_136796839.1	WP_136810253.1
OG0002953	WP_136799057.1	WP_136807837.1
OG0002954	WP_167495863.1	WP_136807820.1
OG0002955	WP_136795266.1	WP_136808089.1
OG0002956	WP_136795916.1	WP_136807756.1
OG0002957	WP_136796258.1	WP_136810147.1
OG0002961	WP_136795560.1	WP_136809678.1
OG0002962	WP_136795643.1	WP_136809773.1
OG0002964	WP_167495742.1	WP_167506069.1
