Orthogroup	Species	Desulfovibrio vulgaris DP4	Orthologs
OG0000005	Geobacter sulfurreducens PCA	WP_223294600.1, WP_011791535.1	WP_010941940.1
OG0000005	Geobacter sulfurreducens PCA	WP_223294572.1, WP_011791961.1, WP_223294640.1, WP_011792884.1, WP_011791703.1, WP_011791404.1, WP_011791738.1	WP_010941379.1
OG0000005	Desulfosediminicola ganghwensis IMCC35004	WP_223294572.1	WP_167495701.1, WP_167495890.1
OG0000005	Desulfosediminicola flagellatus IMCC35005	WP_223294572.1	WP_136806188.1, WP_136810073.1
OG0000005	Desulfovibrio ferrophilus IS5	WP_223294572.1	WP_126378870.1
OG0000005	Desulfovibrio ferrophilus IS5	WP_011791961.1	WP_126378672.1
OG0000005	Desulfosediminicola ganghwensis IMCC35004	WP_223294640.1	WP_136799321.1
OG0000005	Desulfosediminicola flagellatus IMCC35005	WP_223294640.1	WP_167505954.1
OG0000005	Desulfovibrio ferrophilus IS5	WP_223294640.1	WP_126380638.1
OG0000005	Desulfovibrio ferrophilus IS5	WP_011792884.1, WP_011791703.1, WP_011791404.1, WP_011791738.1	WP_126379076.1, WP_126376307.1
OG0000005	Geobacter sulfurreducens PCA	WP_011791849.1, WP_011792761.1	WP_010941920.1
OG0000005	Desulfocapsa_06_corrosive	WP_011791849.1, WP_011792761.1	Utg323300_198
OG0000005	Desulfocapsa sulfexigens DSM 10523	WP_011791849.1, WP_011792761.1	WP_015403762.1
OG0000005	Desulfovibrio ferrophilus IS5	WP_011791849.1, WP_011792761.1	WP_126379727.1, WP_172961688.1
OG0000005	Desulfocapsa_13_biocide	WP_011791751.1, WP_011791759.1	Utg857152_208
OG0000005	Desulfosediminicola flagellatus IMCC35005	WP_011791751.1, WP_011791759.1	WP_136806805.1
OG0000005	Shewanella oneidensis MR-1	WP_011791751.1, WP_011791759.1	WP_011072501.1
OG0000005	Desulfosediminicola ganghwensis IMCC35004	WP_011791751.1, WP_011791759.1	WP_136797798.1
OG0000005	Desulfovibrio ferrophilus IS5	WP_011791532.1	WP_172961730.1
OG0000005	Desulfosediminicola ganghwensis IMCC35004	WP_011791532.1	WP_136799362.1
OG0000005	Desulfosediminicola flagellatus IMCC35005	WP_011791532.1	WP_167505797.1, WP_167505775.1, WP_136808058.1, WP_136809942.1, WP_136807023.1, WP_228723321.1, WP_136810234.1, WP_136807296.1, WP_136805496.1, WP_136806590.1
OG0000005	Shewanella oneidensis MR-1	WP_011791532.1	WP_011073304.1, WP_011074077.1, WP_011071149.1, WP_164925775.1
OG0000005	Desulfocapsa_06_corrosive	WP_011791532.1	Utg323140_36, Utg323632_133, Utg323262_94, Utg323392_93
OG0000005	Desulforhopalus vacuolatus DSM 9700	WP_011791532.1	WP_205220331.1, WP_205219789.1, WP_275889005.1, WP_240192106.1
OG0000005	Desulfocapsa sulfexigens DSM 10523	WP_011791532.1	WP_015405658.1, WP_015404343.1, WP_015403003.1
OG0000005	Desulfocapsa_13_biocide	WP_011791532.1	Utg858432_84, Utg863716_116, Utg857076_41, Utg857994_89, Utg859388_141, Utg863716_9
OG0000005	Geobacter sulfurreducens PCA	WP_011791532.1	WP_010943211.1, WP_010941570.1
OG0000006	Desulfovibrio ferrophilus IS5	WP_223294638.1	WP_172961697.1, WP_172961590.1, WP_126379953.1
OG0000006	Desulfovibrio ferrophilus IS5	WP_011792399.1	WP_172961773.1, WP_172961640.1, WP_232034929.1
OG0000006	Shewanella oneidensis MR-1	WP_011792511.1	WP_011073983.1
OG0000006	Desulfotalea psychrophila LSv54	WP_011791840.1	WP_011190351.1
OG0000006	Desulfovibrio ferrophilus IS5	WP_011791840.1	WP_126379851.1
OG0000006	Desulfovibrio ferrophilus IS5	WP_011793189.1	WP_126375661.1
OG0000006	Desulfocapsa_06_corrosive	WP_011793189.1	Utg323262_137
OG0000006	Desulfotalea psychrophila LSv54	WP_011793189.1	WP_156792195.1
OG0000006	Shewanella oneidensis MR-1	WP_010937715.1	WP_011071438.1
OG0000006	Shewanella oneidensis MR-1	WP_011792901.1	WP_011073256.1
OG0000006	Desulfosediminicola flagellatus IMCC35005	WP_011792901.1	WP_136807043.1
OG0000006	Desulfovibrio ferrophilus IS5	WP_011792901.1	WP_172961584.1
OG0000006	Desulfocapsa sulfexigens DSM 10523	WP_011792901.1	WP_015405458.1
OG0000007	Desulforhopalus vacuolatus DSM 9700	WP_011791331.1	WP_240192033.1
OG0000007	Desulfotalea psychrophila LSv54	WP_011791331.1	WP_011189794.1
OG0000007	Desulfocapsa_13_biocide	WP_011791331.1	Utg858432_132
OG0000007	Desulfocapsa_06_corrosive	WP_011791331.1	Utg323632_239
OG0000007	Desulfocapsa sulfexigens DSM 10523	WP_011791331.1	WP_015405611.1
OG0000007	Desulfosediminicola flagellatus IMCC35005	WP_011791331.1	WP_228723385.1
OG0000007	Desulfosediminicola ganghwensis IMCC35004	WP_011791331.1	WP_228721345.1
OG0000007	Shewanella oneidensis MR-1	WP_011791331.1	WP_011074183.1
OG0000007	Acidithiobacillus ferrooxidans YNTRS-40	WP_011791331.1	WP_009568266.1
OG0000007	Geobacter sulfurreducens PCA	WP_011791331.1	WP_010942419.1
OG0000007	Desulfovibrio ferrophilus IS5	WP_011791331.1	WP_126381476.1
OG0000007	Acidithiobacillus ferrooxidans YNTRS-40	WP_010939647.1	WP_009566877.1
OG0000007	Shewanella oneidensis MR-1	WP_010939647.1	WP_164925702.1
OG0000007	Geobacter sulfurreducens PCA	WP_010939647.1	WP_010942909.1
OG0000007	Desulfocapsa_06_corrosive	WP_010939647.1	Utg323632_51
OG0000007	Desulfocapsa_13_biocide	WP_010939647.1	Utg862138_39
OG0000007	Desulfocapsa sulfexigens DSM 10523	WP_010939647.1	WP_015405734.1
OG0000007	Desulfosediminicola flagellatus IMCC35005	WP_010939647.1	WP_136805469.1
OG0000007	Desulfosediminicola ganghwensis IMCC35004	WP_010939647.1	WP_136796543.1
OG0000007	Desulfotalea psychrophila LSv54	WP_010939647.1	WP_011188868.1
OG0000007	Desulforhopalus vacuolatus DSM 9700	WP_010939647.1	WP_205217665.1
OG0000007	Desulfovibrio ferrophilus IS5	WP_010939647.1	WP_126375925.1
OG0000007	Desulfocapsa sulfexigens DSM 10523	WP_043629999.1	WP_015403055.1
OG0000007	Desulforhopalus vacuolatus DSM 9700	WP_043629999.1	WP_205218938.1
OG0000007	Geobacter sulfurreducens PCA	WP_043629999.1	WP_010941615.1
OG0000007	Acidithiobacillus ferrooxidans YNTRS-40	WP_043629999.1	WP_012535788.1
OG0000007	Geobacter sulfurreducens PCA	WP_011791362.1, WP_223294679.1	WP_010941994.1
OG0000007	Desulfocapsa_13_biocide	WP_011791362.1, WP_223294679.1	Utg857152_200
OG0000007	Desulfocapsa_06_corrosive	WP_011791362.1, WP_223294679.1	Utg323180_130
OG0000007	Desulfocapsa sulfexigens DSM 10523	WP_011791362.1, WP_223294679.1	WP_015403101.1
OG0000007	Desulfosediminicola ganghwensis IMCC35004	WP_011791362.1	WP_217907574.1
OG0000007	Desulfosediminicola flagellatus IMCC35005	WP_011791362.1	WP_136806719.1
OG0000007	Desulfovibrio ferrophilus IS5	WP_011791362.1	WP_126375605.1
OG0000007	Desulfosediminicola ganghwensis IMCC35004	WP_223294679.1	WP_136796830.1
OG0000007	Desulfosediminicola flagellatus IMCC35005	WP_223294679.1	WP_136806549.1
OG0000007	Desulfotalea psychrophila LSv54	WP_223294679.1	WP_011187745.1
OG0000007	Desulfovibrio ferrophilus IS5	WP_223294679.1	WP_126379380.1
OG0000008	Desulfosediminicola flagellatus IMCC35005	WP_010939710.1	WP_136809211.1
OG0000008	Desulfosediminicola ganghwensis IMCC35004	WP_010939710.1	WP_136796499.1
OG0000008	Desulforhopalus vacuolatus DSM 9700	WP_010939710.1	WP_205218335.1
OG0000008	Shewanella oneidensis MR-1	WP_010939710.1	WP_011071114.1
OG0000008	Geobacter sulfurreducens PCA	WP_010939710.1	WP_010941163.1
OG0000008	Desulfocapsa_06_corrosive	WP_010939710.1	Utg323632_80
OG0000008	Desulfovibrio ferrophilus IS5	WP_010939710.1	WP_126379377.1
OG0000008	Geobacter sulfurreducens PCA	WP_011793161.1	WP_010943303.1
OG0000008	Shewanella oneidensis MR-1	WP_011793161.1	WP_011072024.1
OG0000008	Acidithiobacillus ferrooxidans YNTRS-40	WP_011793161.1	WP_009566498.1
OG0000008	Desulfosediminicola flagellatus IMCC35005	WP_011793161.1	WP_136806594.1
OG0000008	Desulfosediminicola ganghwensis IMCC35004	WP_011793161.1	WP_136796821.1
OG0000008	Desulfocapsa sulfexigens DSM 10523	WP_011793161.1	WP_015403510.1
OG0000008	Desulfocapsa_13_biocide	WP_011793161.1	Utg857152_123
OG0000008	Desulfocapsa_06_corrosive	WP_011793161.1	Utg323300_399
OG0000008	Desulfovibrio ferrophilus IS5	WP_011793161.1	WP_126376430.1
OG0000008	Acidithiobacillus ferrooxidans YNTRS-40	WP_011791419.1, WP_011791653.1, WP_010937371.1, WP_223294613.1	WP_012536971.1, WP_009566514.1
OG0000008	Desulfosediminicola ganghwensis IMCC35004	WP_011791419.1	WP_136798618.1
OG0000008	Desulfosediminicola flagellatus IMCC35005	WP_011791419.1	WP_136808272.1
OG0000008	Desulfocapsa_06_corrosive	WP_011791419.1	Utg323392_185
OG0000008	Desulfocapsa_13_biocide	WP_011791419.1	Utg859388_41
OG0000008	Desulfocapsa sulfexigens DSM 10523	WP_011791419.1	WP_015404768.1
OG0000008	Shewanella oneidensis MR-1	WP_011791419.1	WP_011073334.1
OG0000008	Desulfosediminicola ganghwensis IMCC35004	WP_011791653.1	WP_228721405.1
OG0000008	Desulforhopalus vacuolatus DSM 9700	WP_011791653.1	WP_205218627.1
OG0000008	Desulfotalea psychrophila LSv54	WP_011791653.1	WP_049785046.1
OG0000008	Shewanella oneidensis MR-1	WP_011791653.1	WP_011074282.1
OG0000008	Desulfosediminicola flagellatus IMCC35005	WP_011791653.1	WP_136806200.1
OG0000008	Desulfocapsa_13_biocide	WP_011791653.1	Utg859098_370
OG0000008	Geobacter sulfurreducens PCA	WP_011791653.1	WP_010943335.1
OG0000008	Desulfosediminicola ganghwensis IMCC35004	WP_010937371.1	WP_136797473.1
OG0000008	Desulfovibrio ferrophilus IS5	WP_010937371.1	WP_126378253.1
OG0000008	Geobacter sulfurreducens PCA	WP_223294613.1	WP_010942255.1
OG0000009	Shewanella oneidensis MR-1	WP_011791598.1, WP_223294598.1	WP_011072353.1
OG0000009	Geobacter sulfurreducens PCA	WP_011792516.1, WP_011787365.1	WP_010942536.1
OG0000009	Desulfocapsa_06_corrosive	WP_011792516.1, WP_011787365.1	Utg323990_129
OG0000009	Desulfocapsa_13_biocide	WP_011792516.1, WP_011787365.1	Utg860006_74
OG0000009	Desulfosediminicola flagellatus IMCC35005	WP_011792516.1, WP_011787365.1	WP_217909495.1
OG0000009	Desulfocapsa sulfexigens DSM 10523	WP_011791502.1	WP_015405427.1
OG0000009	Desulfocapsa_06_corrosive	WP_011791502.1	Utg323180_612
OG0000009	Desulfocapsa_13_biocide	WP_011791502.1	Utg860814_199, Utg860814_198
OG0000009	Geobacter sulfurreducens PCA	WP_011791502.1	WP_010941672.1
OG0000009	Desulfosediminicola flagellatus IMCC35005	WP_011791502.1	WP_136807801.1
OG0000009	Desulfovibrio ferrophilus IS5	WP_011791502.1	WP_126381017.1
OG0000010	Desulforhopalus vacuolatus DSM 9700	WP_011792555.1, WP_011787335.1, WP_011791455.1, WP_011787338.1, WP_011792212.1, WP_011792554.1, WP_011791544.1, WP_010937635.1	WP_205219586.1
OG0000010	Desulfovibrio ferrophilus IS5	WP_011792555.1	WP_126377455.1
OG0000010	Geobacter sulfurreducens PCA	WP_011787335.1	WP_010942620.1
OG0000010	Desulfosediminicola ganghwensis IMCC35004	WP_011787335.1	WP_136799911.1
OG0000010	Desulfovibrio ferrophilus IS5	WP_011787335.1	WP_126380060.1
OG0000010	Desulfocapsa_06_corrosive	WP_011791455.1, WP_011787338.1	Utg323990_20
OG0000010	Geobacter sulfurreducens PCA	WP_011791455.1, WP_011787338.1	WP_010942158.1
OG0000010	Desulfocapsa sulfexigens DSM 10523	WP_011791455.1, WP_011787338.1	WP_153304882.1
OG0000010	Desulfosediminicola flagellatus IMCC35005	WP_011792212.1	WP_136805343.1
OG0000010	Desulfosediminicola flagellatus IMCC35005	WP_011792554.1, WP_011791544.1	WP_136810734.1
OG0000010	Desulfocapsa_06_corrosive	WP_011792554.1, WP_011791544.1	Utg323316_270
OG0000010	Desulfocapsa sulfexigens DSM 10523	WP_011792554.1	WP_015404221.1
OG0000010	Desulfovibrio ferrophilus IS5	WP_011792554.1	WP_126377453.1
OG0000010	Geobacter sulfurreducens PCA	WP_011791544.1	WP_235044891.1
OG0000010	Acidithiobacillus ferrooxidans YNTRS-40	WP_011791544.1	WP_012536238.1
OG0000010	Desulfovibrio ferrophilus IS5	WP_011791544.1	WP_172961742.1
OG0000010	Desulfocapsa sulfexigens DSM 10523	WP_011791544.1	WP_015404682.1
OG0000010	Acidithiobacillus ferrooxidans YNTRS-40	WP_010937635.1	WP_009563479.1
OG0000010	Desulfosediminicola flagellatus IMCC35005	WP_010937635.1	WP_217909528.1
OG0000010	Shewanella oneidensis MR-1	WP_010937635.1	WP_011073061.1
OG0000010	Desulfotalea psychrophila LSv54	WP_010937635.1	WP_011187276.1
OG0000011	Shewanella oneidensis MR-1	WP_011791648.1, WP_010937320.1, WP_010938006.1	WP_011073029.1
OG0000011	Desulfotalea psychrophila LSv54	WP_011791648.1	WP_011190294.1
OG0000011	Desulfocapsa_13_biocide	WP_011791648.1	Utg859982_61
OG0000011	Desulfosediminicola flagellatus IMCC35005	WP_011791648.1	WP_228723280.1
OG0000011	Desulfosediminicola ganghwensis IMCC35004	WP_011791648.1	WP_167495681.1
OG0000011	Desulforhopalus vacuolatus DSM 9700	WP_011791648.1	WP_205220094.1
OG0000011	Desulfocapsa_13_biocide	WP_010937320.1, WP_010938006.1	Utg857682_167
OG0000011	Desulfosediminicola flagellatus IMCC35005	WP_010937320.1	WP_136809871.1
OG0000011	Desulfosediminicola ganghwensis IMCC35004	WP_010937320.1	WP_136796266.1
OG0000011	Desulfovibrio ferrophilus IS5	WP_010937320.1	WP_126375556.1
OG0000011	Desulfovibrio ferrophilus IS5	WP_010938006.1	WP_126379898.1
OG0000011	Desulfosediminicola ganghwensis IMCC35004	WP_010938006.1	WP_136799595.1
OG0000011	Desulfosediminicola flagellatus IMCC35005	WP_010938006.1	WP_136809894.1
OG0000012	Desulfosediminicola flagellatus IMCC35005	WP_011791325.1	WP_167506099.1
OG0000012	Desulfosediminicola ganghwensis IMCC35004	WP_011791325.1	WP_136799858.1
OG0000012	Desulfocapsa_13_biocide	WP_011791325.1	Utg859388_126
OG0000012	Desulfocapsa_06_corrosive	WP_011791325.1	Utg323392_111
OG0000012	Desulfocapsa sulfexigens DSM 10523	WP_011791325.1	WP_015405394.1
OG0000012	Desulfotalea psychrophila LSv54	WP_011791325.1	WP_041278033.1
OG0000012	Desulforhopalus vacuolatus DSM 9700	WP_011791325.1	WP_205218963.1
OG0000012	Desulfocapsa sulfexigens DSM 10523	WP_010938711.1	WP_015403532.1
OG0000012	Desulfocapsa_13_biocide	WP_010938711.1	Utg864866_48, Utg864866_49
OG0000012	Desulfocapsa_06_corrosive	WP_010938711.1	Utg323140_106
OG0000012	Desulfosediminicola flagellatus IMCC35005	WP_010938711.1	WP_167505807.1
OG0000012	Desulfotalea psychrophila LSv54	WP_010938711.1	WP_041277505.1
OG0000012	Shewanella oneidensis MR-1	WP_010938711.1	WP_011073115.1
OG0000012	Desulfovibrio ferrophilus IS5	WP_010938711.1	WP_126379475.1
OG0000012	Desulfotalea psychrophila LSv54	WP_011791433.1	WP_156792326.1
OG0000012	Desulfocapsa sulfexigens DSM 10523	WP_011791433.1	WP_228130022.1
OG0000012	Desulfocapsa_06_corrosive	WP_011791433.1	Utg323632_113
OG0000012	Desulfocapsa_13_biocide	WP_011791433.1	Utg858432_54
OG0000012	Desulfosediminicola flagellatus IMCC35005	WP_011791433.1	WP_136805114.1
OG0000012	Desulfosediminicola ganghwensis IMCC35004	WP_011791433.1	WP_228721381.1
OG0000012	Desulforhopalus vacuolatus DSM 9700	WP_011791433.1	WP_205217637.1
OG0000012	Desulfovibrio ferrophilus IS5	WP_011791433.1	WP_232034787.1
OG0000012	Acidithiobacillus ferrooxidans YNTRS-40	WP_011787301.1	WP_233459585.1
OG0000012	Desulfovibrio ferrophilus IS5	WP_011787301.1	WP_126380912.1
OG0000012	Desulfocapsa sulfexigens DSM 10523	WP_011787301.1	WP_015403471.1
OG0000012	Desulfosediminicola ganghwensis IMCC35004	WP_011787301.1	WP_136796722.1
OG0000012	Desulfotalea psychrophila LSv54	WP_011787301.1	WP_011188284.1
OG0000012	Geobacter sulfurreducens PCA	WP_011787301.1	WP_010941262.1, WP_010941254.1, WP_144011898.1
OG0000012	Desulfosediminicola ganghwensis IMCC35004	WP_011793127.1	WP_136798832.1
OG0000012	Desulfosediminicola flagellatus IMCC35005	WP_011793127.1	WP_136806856.1
OG0000012	Desulfovibrio ferrophilus IS5	WP_011793127.1	WP_172961727.1
OG0000013	Geobacter sulfurreducens PCA	WP_010940496.1, WP_010940473.1, WP_010937456.1, WP_010940225.1, WP_010940222.1, WP_010937451.1	WP_010941970.1, WP_010941778.1
OG0000013	Desulfovibrio ferrophilus IS5	WP_010940496.1, WP_010940473.1	WP_126381347.1
OG0000013	Desulfosediminicola flagellatus IMCC35005	WP_010937456.1	WP_136806862.1, WP_136806858.1
OG0000013	Desulforhopalus vacuolatus DSM 9700	WP_010937456.1	WP_240191996.1, WP_205218303.1
OG0000013	Desulfocapsa_13_biocide	WP_010937456.1	Utg860814_26, Utg860814_31
OG0000013	Desulfocapsa_06_corrosive	WP_010937456.1	Utg323180_446, Utg323180_450
OG0000013	Desulfovibrio ferrophilus IS5	WP_010937456.1	WP_232034900.1, WP_126378023.1
OG0000013	Desulfovibrio ferrophilus IS5	WP_010940225.1, WP_010940222.1	WP_126378033.1, WP_126379737.1
OG0000013	Desulfosediminicola flagellatus IMCC35005	WP_010937451.1	WP_217909556.1, WP_136810308.1
OG0000013	Desulfosediminicola ganghwensis IMCC35004	WP_010937451.1	WP_228721392.1, WP_136799928.1
OG0000013	Desulfotalea psychrophila LSv54	WP_010937451.1	WP_011188729.1
OG0000013	Desulforhopalus vacuolatus DSM 9700	WP_010937451.1	WP_205218476.1
OG0000013	Desulfocapsa sulfexigens DSM 10523	WP_010937451.1	WP_015404193.1
OG0000013	Desulfocapsa_06_corrosive	WP_010937451.1	Utg323140_219
OG0000013	Desulfovibrio ferrophilus IS5	WP_010937451.1	WP_126376569.1, WP_126379729.1
OG0000014	Desulforhopalus vacuolatus DSM 9700	WP_010939857.1	WP_205219172.1
OG0000014	Acidithiobacillus ferrooxidans YNTRS-40	WP_010939857.1	WP_012607383.1, WP_009567373.1, WP_012535790.1
OG0000014	Shewanella oneidensis MR-1	WP_010939857.1	WP_011074106.1, WP_011073413.1, WP_011074228.1
OG0000014	Desulfosediminicola ganghwensis IMCC35004	WP_010939857.1	WP_176360024.1, WP_136795895.1
OG0000014	Desulfovibrio ferrophilus IS5	WP_010939857.1	WP_126377105.1, WP_126380551.1
OG0000014	Desulfocapsa_13_biocide	WP_010939857.1	Utg859076_41, Utg857994_28
OG0000014	Desulfocapsa sulfexigens DSM 10523	WP_010939857.1	WP_015403048.1
OG0000014	Desulfocapsa_06_corrosive	WP_010939857.1	Utg323392_110
OG0000015	Geobacter sulfurreducens PCA	WP_011792453.1	WP_010943159.1
OG0000015	Desulfocapsa_06_corrosive	WP_011792453.1	Utg323140_90
OG0000015	Desulfocapsa_13_biocide	WP_011792453.1	Utg864866_65
OG0000015	Desulfocapsa sulfexigens DSM 10523	WP_011792453.1	WP_015403214.1
OG0000015	Desulfotalea psychrophila LSv54	WP_011792453.1	WP_228130190.1
OG0000015	Desulfosediminicola flagellatus IMCC35005	WP_011792453.1	WP_228723428.1
OG0000015	Desulfosediminicola ganghwensis IMCC35004	WP_011792453.1	WP_228721502.1
OG0000015	Desulforhopalus vacuolatus DSM 9700	WP_011792453.1	WP_205218648.1
OG0000015	Desulfovibrio ferrophilus IS5	WP_011792453.1	WP_126376089.1
OG0000015	Geobacter sulfurreducens PCA	WP_011792075.1, WP_011791371.1	WP_010941995.1
OG0000015	Shewanella oneidensis MR-1	WP_011792075.1	WP_011071537.1, WP_011071133.1, WP_011071304.1
OG0000015	Acidithiobacillus ferrooxidans YNTRS-40	WP_011791371.1	WP_012535757.1, WP_012537128.1
OG0000015	Desulfovibrio ferrophilus IS5	WP_011791371.1	WP_126376871.1
OG0000016	Shewanella oneidensis MR-1	WP_010940486.1	WP_007649667.1
OG0000016	Desulfovibrio ferrophilus IS5	WP_010940486.1	WP_126377698.1
OG0000016	Desulfocapsa_13_biocide	WP_010938884.1, WP_010939351.1	Utg859236_123
OG0000016	Shewanella oneidensis MR-1	WP_010938884.1	WP_011072313.1
OG0000016	Geobacter sulfurreducens PCA	WP_010938884.1	WP_010941944.1
OG0000016	Desulfovibrio ferrophilus IS5	WP_010938884.1	WP_126376801.1
OG0000016	Shewanella oneidensis MR-1	WP_010939351.1	WP_011072183.1
OG0000016	Geobacter sulfurreducens PCA	WP_010939351.1	WP_010942863.1, WP_010942852.1
OG0000016	Desulfovibrio ferrophilus IS5	WP_010939351.1	WP_126376256.1
OG0000018	Shewanella oneidensis MR-1	WP_011791583.1, WP_011792832.1, WP_011793148.1, WP_011787361.1, WP_011793112.1	WP_011073068.1
OG0000018	Desulfosediminicola flagellatus IMCC35005	WP_011791583.1	WP_136808685.1
OG0000018	Geobacter sulfurreducens PCA	WP_011791583.1	WP_010942615.1, WP_010941284.1
OG0000018	Desulfovibrio ferrophilus IS5	WP_011791583.1	WP_232034885.1
OG0000018	Acidithiobacillus ferrooxidans YNTRS-40	WP_011793148.1, WP_011787361.1	WP_012536801.1
OG0000018	Desulfosediminicola ganghwensis IMCC35004	WP_011793148.1	WP_136799912.1
OG0000018	Geobacter sulfurreducens PCA	WP_011793148.1	WP_010942606.1
OG0000018	Desulfotalea psychrophila LSv54	WP_011787361.1	WP_011189821.1
OG0000018	Desulfosediminicola ganghwensis IMCC35004	WP_011787361.1	WP_136795787.1, WP_136799915.1
OG0000018	Desulfosediminicola flagellatus IMCC35005	WP_011787361.1	WP_136806347.1
OG0000018	Desulforhopalus vacuolatus DSM 9700	WP_011787361.1	WP_205218117.1
OG0000018	Desulfocapsa_13_biocide	WP_011787361.1	Utg859098_213
OG0000018	Desulfocapsa_06_corrosive	WP_011787361.1	Utg323152_201
OG0000018	Desulfocapsa sulfexigens DSM 10523	WP_011787361.1	WP_015405040.1, WP_015405587.1
OG0000018	Geobacter sulfurreducens PCA	WP_011787361.1	WP_010942605.1, WP_235045001.1
OG0000018	Desulfosediminicola ganghwensis IMCC35004	WP_011793112.1	WP_167495927.1
OG0000018	Desulfotalea psychrophila LSv54	WP_011793112.1	WP_011187258.1
OG0000018	Desulfosediminicola flagellatus IMCC35005	WP_011793112.1	WP_167505931.1
OG0000018	Desulfocapsa sulfexigens DSM 10523	WP_011793112.1	WP_228130074.1, WP_015404241.1
OG0000018	Geobacter sulfurreducens PCA	WP_011793112.1	WP_010944069.1
OG0000018	Desulfovibrio ferrophilus IS5	WP_011793112.1	WP_126378455.1
OG0000019	Acidithiobacillus ferrooxidans YNTRS-40	WP_010938382.1	WP_012536513.1
OG0000019	Shewanella oneidensis MR-1	WP_010938382.1	WP_011071727.1
OG0000019	Desulforhopalus vacuolatus DSM 9700	WP_010938382.1	WP_205217874.1
OG0000019	Desulfotalea psychrophila LSv54	WP_010938382.1	WP_011189126.1
OG0000019	Desulfosediminicola ganghwensis IMCC35004	WP_010938382.1	WP_136796978.1
OG0000019	Desulfosediminicola flagellatus IMCC35005	WP_010938382.1	WP_136810058.1
OG0000019	Desulfocapsa sulfexigens DSM 10523	WP_010938382.1	WP_015403161.1
OG0000019	Desulfocapsa_13_biocide	WP_010938382.1	Utg864866_31
OG0000019	Desulfocapsa_06_corrosive	WP_010938382.1	Utg323140_131
