Orthogroup	Species	Desulfotalea psychrophila LSv54	Orthologs
OG0000009	Desulfosediminicola flagellatus IMCC35005	WP_156792224.1	WP_136805233.1, WP_217909581.1
OG0000009	Desulfovibrio ferrophilus IS5	WP_011189354.1	WP_126380358.1
OG0000009	Geobacter sulfurreducens PCA	WP_011189354.1	WP_010942298.1
OG0000009	Desulfosediminicola ganghwensis IMCC35004	WP_011189354.1	WP_228721437.1
OG0000009	Desulfosediminicola flagellatus IMCC35005	WP_011189261.1	WP_167506082.1, WP_136810412.1
OG0000009	Shewanella oneidensis MR-1	WP_011189261.1	WP_011071594.1
OG0000009	Desulfocapsa_06_corrosive	WP_011189261.1	Utg323180_288
OG0000009	Desulfovibrio ferrophilus IS5	WP_011189261.1	WP_197723449.1
OG0000010	Desulforhopalus vacuolatus DSM 9700	WP_011190434.1, WP_011187276.1	WP_205219586.1
OG0000010	Desulfovibrio ferrophilus IS5	WP_011190434.1	WP_126380611.1
OG0000010	Desulfosediminicola flagellatus IMCC35005	WP_011190434.1	WP_136807955.1
OG0000010	Desulfocapsa sulfexigens DSM 10523	WP_011190434.1	WP_167320737.1
OG0000010	Acidithiobacillus ferrooxidans YNTRS-40	WP_011187276.1	WP_009563479.1
OG0000010	Desulfosediminicola flagellatus IMCC35005	WP_011187276.1	WP_217909528.1
OG0000010	Shewanella oneidensis MR-1	WP_011187276.1	WP_011073061.1
OG0000010	Desulfovibrio vulgaris DP4	WP_011187276.1	WP_010937635.1
OG0000011	Shewanella oneidensis MR-1	WP_011188428.1, WP_011187691.1, WP_011188598.1, WP_011190294.1, WP_041277567.1, WP_011188753.1	WP_011073029.1
OG0000011	Desulforhopalus vacuolatus DSM 9700	WP_011188428.1, WP_011187691.1	WP_205219955.1
OG0000011	Desulfocapsa sulfexigens DSM 10523	WP_011188428.1, WP_011187691.1	WP_015403675.1
OG0000011	Desulfocapsa_13_biocide	WP_011188428.1, WP_011187691.1	Utg860814_134
OG0000011	Desulfocapsa_06_corrosive	WP_011188428.1, WP_011187691.1	Utg323180_549
OG0000011	Desulfosediminicola ganghwensis IMCC35004	WP_011187691.1	WP_136796063.1
OG0000011	Desulfosediminicola flagellatus IMCC35005	WP_011187691.1	WP_136810628.1
OG0000011	Desulforhopalus vacuolatus DSM 9700	WP_011188598.1	WP_205219705.1, WP_205219709.1
OG0000011	Desulfosediminicola flagellatus IMCC35005	WP_011188598.1	WP_136808936.1
OG0000011	Desulfosediminicola ganghwensis IMCC35004	WP_011188598.1	WP_136797104.1
OG0000011	Desulfocapsa_13_biocide	WP_011190294.1	Utg859982_61
OG0000011	Desulfosediminicola flagellatus IMCC35005	WP_011190294.1	WP_228723280.1
OG0000011	Desulfosediminicola ganghwensis IMCC35004	WP_011190294.1	WP_167495681.1
OG0000011	Desulforhopalus vacuolatus DSM 9700	WP_011190294.1	WP_205220094.1
OG0000011	Desulfovibrio vulgaris DP4	WP_011190294.1	WP_011791648.1
OG0000011	Desulfosediminicola flagellatus IMCC35005	WP_041277567.1	WP_136805836.1
OG0000011	Desulfosediminicola ganghwensis IMCC35004	WP_041277567.1	WP_136798851.1
OG0000011	Desulfosediminicola ganghwensis IMCC35004	WP_011188753.1	WP_136799478.1
OG0000011	Desulfocapsa_13_biocide	WP_011188753.1	Utg859236_66
OG0000012	Desulfovibrio vulgaris DP4	WP_041278033.1	WP_011791325.1
OG0000012	Desulforhopalus vacuolatus DSM 9700	WP_041278033.1	WP_205218963.1
OG0000012	Desulfosediminicola flagellatus IMCC35005	WP_041278033.1	WP_167506099.1
OG0000012	Desulfosediminicola ganghwensis IMCC35004	WP_041278033.1	WP_136799858.1
OG0000012	Desulfocapsa_13_biocide	WP_041278033.1	Utg859388_126
OG0000012	Desulfocapsa_06_corrosive	WP_041278033.1	Utg323392_111
OG0000012	Desulfocapsa sulfexigens DSM 10523	WP_041278033.1	WP_015405394.1
OG0000012	Desulfovibrio ferrophilus IS5	WP_041277505.1	WP_126379475.1
OG0000012	Desulfovibrio vulgaris DP4	WP_041277505.1	WP_010938711.1
OG0000012	Shewanella oneidensis MR-1	WP_041277505.1	WP_011073115.1
OG0000012	Desulfocapsa sulfexigens DSM 10523	WP_041277505.1	WP_015403532.1
OG0000012	Desulfocapsa_13_biocide	WP_041277505.1	Utg864866_48
OG0000012	Desulfocapsa_06_corrosive	WP_041277505.1	Utg323140_106
OG0000012	Desulfosediminicola flagellatus IMCC35005	WP_041277505.1	WP_167505807.1
OG0000012	Desulfovibrio vulgaris DP4	WP_156792326.1	WP_011791433.1
OG0000012	Desulfovibrio ferrophilus IS5	WP_156792326.1	WP_232034787.1
OG0000012	Desulforhopalus vacuolatus DSM 9700	WP_156792326.1	WP_205217637.1
OG0000012	Desulfocapsa sulfexigens DSM 10523	WP_156792326.1	WP_228130022.1
OG0000012	Desulfocapsa_06_corrosive	WP_156792326.1	Utg323632_113
OG0000012	Desulfocapsa_13_biocide	WP_156792326.1	Utg858432_54
OG0000012	Desulfosediminicola flagellatus IMCC35005	WP_156792326.1	WP_136805114.1
OG0000012	Desulfosediminicola ganghwensis IMCC35004	WP_156792326.1	WP_228721381.1
OG0000012	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188284.1	WP_233459585.1
OG0000012	Desulfovibrio ferrophilus IS5	WP_011188284.1	WP_126380912.1
OG0000012	Shewanella oneidensis MR-1	WP_011188284.1	WP_011074303.1
OG0000012	Desulfocapsa_13_biocide	WP_011188284.1	Utg857046_150
OG0000012	Geobacter sulfurreducens PCA	WP_011188284.1	WP_010941439.1, WP_010941262.1, WP_010941254.1, WP_144011898.1, WP_010941041.1, WP_010941630.1
OG0000012	Desulfosediminicola flagellatus IMCC35005	WP_011188284.1	WP_228723378.1
OG0000012	Desulfovibrio vulgaris DP4	WP_011188284.1	WP_011787301.1
OG0000012	Desulfocapsa sulfexigens DSM 10523	WP_011188284.1	WP_015403471.1
OG0000012	Desulfosediminicola ganghwensis IMCC35004	WP_011188284.1	WP_136796722.1
OG0000013	Geobacter sulfurreducens PCA	WP_011188729.1, WP_011188732.1	WP_010941970.1, WP_010941778.1
OG0000013	Desulfovibrio vulgaris DP4	WP_011188729.1	WP_010937451.1
OG0000013	Desulfovibrio ferrophilus IS5	WP_011188729.1	WP_126376569.1, WP_126379729.1
OG0000013	Desulforhopalus vacuolatus DSM 9700	WP_011188729.1	WP_205218476.1
OG0000013	Desulfocapsa sulfexigens DSM 10523	WP_011188729.1	WP_015404193.1
OG0000013	Desulfocapsa_06_corrosive	WP_011188729.1	Utg323140_219
OG0000013	Desulfosediminicola flagellatus IMCC35005	WP_011188729.1	WP_136810308.1
OG0000013	Desulfosediminicola ganghwensis IMCC35004	WP_011188729.1	WP_136799928.1
OG0000013	Desulfovibrio ferrophilus IS5	WP_011188732.1	WP_126376573.1
OG0000013	Desulforhopalus vacuolatus DSM 9700	WP_011188732.1	WP_205218471.1
OG0000013	Desulfocapsa sulfexigens DSM 10523	WP_011188732.1	WP_015404186.1
OG0000013	Desulfocapsa_06_corrosive	WP_011188732.1	Utg323140_226
OG0000013	Desulfosediminicola ganghwensis IMCC35004	WP_011188732.1	WP_136797029.1, WP_136799932.1, WP_136797031.1
OG0000013	Desulfosediminicola flagellatus IMCC35005	WP_011188732.1	WP_136810262.1, WP_136810302.1, WP_136810264.1
OG0000014	Acidithiobacillus ferrooxidans YNTRS-40	WP_083818925.1	WP_012536921.1
OG0000014	Geobacter sulfurreducens PCA	WP_083818925.1	WP_010941119.1, WP_010943578.1
OG0000014	Shewanella oneidensis MR-1	WP_083818925.1	WP_011074069.1
OG0000014	Desulfocapsa_06_corrosive	WP_083818925.1	Utg324810_58
OG0000014	Desulfocapsa_13_biocide	WP_083818925.1	Utg861744_121, Utg861744_120
OG0000014	Desulfocapsa sulfexigens DSM 10523	WP_083818925.1	WP_015403432.1
OG0000014	Desulfosediminicola flagellatus IMCC35005	WP_083818925.1	WP_136808641.1
OG0000014	Desulfosediminicola ganghwensis IMCC35004	WP_083818925.1	WP_136795451.1
OG0000014	Desulforhopalus vacuolatus DSM 9700	WP_083818925.1	WP_205219411.1
OG0000015	Acidithiobacillus ferrooxidans YNTRS-40	WP_041277718.1	WP_009564938.1
OG0000015	Geobacter sulfurreducens PCA	WP_041277718.1	WP_010943443.1
OG0000015	Shewanella oneidensis MR-1	WP_041277718.1	WP_011072514.1
OG0000015	Desulforhopalus vacuolatus DSM 9700	WP_041277718.1	WP_205217767.1
OG0000015	Desulfocapsa sulfexigens DSM 10523	WP_041277718.1	WP_015404994.1, WP_015405754.1
OG0000015	Desulfocapsa_13_biocide	WP_041277718.1	Utg859388_25, Utg862138_18
OG0000015	Desulfocapsa_06_corrosive	WP_041277718.1	Utg323392_212, Utg323632_27
OG0000015	Desulfosediminicola flagellatus IMCC35005	WP_041277718.1	WP_136806902.1
OG0000015	Desulfosediminicola ganghwensis IMCC35004	WP_041277718.1	WP_136798539.1
OG0000015	Geobacter sulfurreducens PCA	WP_228130190.1	WP_010943159.1
OG0000015	Desulfocapsa_06_corrosive	WP_228130190.1	Utg323140_90
OG0000015	Desulfocapsa_13_biocide	WP_228130190.1	Utg864866_65
OG0000015	Desulfocapsa sulfexigens DSM 10523	WP_228130190.1	WP_015403214.1
OG0000015	Desulfovibrio ferrophilus IS5	WP_228130190.1	WP_126376089.1
OG0000015	Desulfovibrio vulgaris DP4	WP_228130190.1	WP_011792453.1
OG0000015	Desulforhopalus vacuolatus DSM 9700	WP_228130190.1	WP_205218648.1
OG0000015	Desulfosediminicola flagellatus IMCC35005	WP_228130190.1	WP_228723428.1
OG0000015	Desulfosediminicola ganghwensis IMCC35004	WP_228130190.1	WP_228721502.1
OG0000015	Geobacter sulfurreducens PCA	WP_011187538.1	WP_010940939.1, WP_010943414.1
OG0000015	Shewanella oneidensis MR-1	WP_011187538.1	WP_011072017.1
OG0000015	Desulfosediminicola flagellatus IMCC35005	WP_011187538.1	WP_167506080.1
OG0000015	Desulfocapsa_06_corrosive	WP_011187538.1	Utg325220_80
OG0000015	Desulfosediminicola ganghwensis IMCC35004	WP_011187538.1	WP_136798430.1
OG0000015	Desulfovibrio ferrophilus IS5	WP_011187538.1	WP_126377238.1
OG0000016	Shewanella oneidensis MR-1	WP_011188795.1	WP_011072504.1
OG0000016	Geobacter sulfurreducens PCA	WP_011189892.1	WP_010941071.1
OG0000016	Desulfocapsa_06_corrosive	WP_011189892.1	Utg323152_301
OG0000016	Desulfocapsa_13_biocide	WP_011189892.1	Utg859098_114
OG0000016	Desulfocapsa sulfexigens DSM 10523	WP_011189892.1	WP_015405281.1
OG0000016	Desulfosediminicola flagellatus IMCC35005	WP_011189892.1	WP_136807902.1
OG0000016	Shewanella oneidensis MR-1	WP_049785056.1	WP_011072497.1
OG0000016	Desulfovibrio ferrophilus IS5	WP_049785056.1	WP_126378703.1
OG0000016	Geobacter sulfurreducens PCA	WP_049785056.1	WP_010942859.1, WP_010942689.1
OG0000016	Desulfocapsa_06_corrosive	WP_049785056.1	Utg323300_334
OG0000016	Desulfosediminicola ganghwensis IMCC35004	WP_049785056.1	WP_167495613.1
OG0000017	Shewanella oneidensis MR-1	WP_011188709.1, WP_011188698.1	WP_011071143.1
OG0000017	Geobacter sulfurreducens PCA	WP_011188709.1, WP_011188698.1	WP_010942680.1
OG0000017	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188709.1, WP_011188698.1	WP_012536473.1
OG0000017	Desulfocapsa sulfexigens DSM 10523	WP_011188709.1	WP_015404508.1
OG0000017	Desulfosediminicola ganghwensis IMCC35004	WP_011188709.1	WP_136796602.1
OG0000017	Desulforhopalus vacuolatus DSM 9700	WP_011188698.1	WP_205220326.1
OG0000017	Desulfosediminicola flagellatus IMCC35005	WP_011188698.1	WP_136808412.1, WP_176371602.1, WP_136808421.1, WP_136807419.1, WP_136809354.1
OG0000017	Desulfosediminicola ganghwensis IMCC35004	WP_011188698.1	WP_167495642.1, WP_136796609.1
OG0000017	Desulfocapsa_06_corrosive	WP_011188698.1	Utg323990_184
OG0000017	Desulfocapsa_13_biocide	WP_011188698.1	Utg860006_13, Utg860006_18
OG0000017	Shewanella oneidensis MR-1	WP_011188693.1	WP_011070777.1, WP_011071144.1, WP_011073357.1
OG0000017	Desulfocapsa_06_corrosive	WP_011188693.1	Utg323990_194
OG0000017	Desulforhopalus vacuolatus DSM 9700	WP_011188693.1	WP_205218243.1, WP_275888989.1, WP_275888990.1
OG0000017	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188693.1	WP_012536124.1
OG0000017	Desulfosediminicola flagellatus IMCC35005	WP_011188693.1	WP_136808428.1
OG0000018	Shewanella oneidensis MR-1	WP_162096611.1, WP_011189821.1, WP_011187258.1	WP_011073068.1
OG0000018	Acidithiobacillus ferrooxidans YNTRS-40	WP_011189821.1	WP_012536801.1
OG0000018	Desulfovibrio vulgaris DP4	WP_011189821.1	WP_011787361.1
OG0000018	Desulfocapsa_13_biocide	WP_011189821.1	Utg859098_213
OG0000018	Desulfocapsa_06_corrosive	WP_011189821.1	Utg323152_201
OG0000018	Desulfocapsa sulfexigens DSM 10523	WP_011189821.1	WP_015405040.1
OG0000018	Desulforhopalus vacuolatus DSM 9700	WP_011189821.1	WP_205218117.1
OG0000018	Desulfosediminicola ganghwensis IMCC35004	WP_011189821.1	WP_136795787.1
OG0000018	Desulfosediminicola flagellatus IMCC35005	WP_011189821.1	WP_136806347.1
OG0000018	Desulfovibrio vulgaris DP4	WP_011187258.1	WP_011793112.1
OG0000018	Desulfovibrio ferrophilus IS5	WP_011187258.1	WP_126378455.1
OG0000018	Geobacter sulfurreducens PCA	WP_011187258.1	WP_010944069.1
OG0000018	Desulfosediminicola flagellatus IMCC35005	WP_011187258.1	WP_167505931.1
OG0000018	Desulfocapsa sulfexigens DSM 10523	WP_011187258.1	WP_228130074.1
OG0000018	Desulfosediminicola ganghwensis IMCC35004	WP_011187258.1	WP_167495927.1
OG0000019	Acidithiobacillus ferrooxidans YNTRS-40	WP_011189126.1	WP_012536513.1
OG0000019	Shewanella oneidensis MR-1	WP_011189126.1	WP_011071727.1
OG0000019	Desulfovibrio ferrophilus IS5	WP_011189126.1	WP_126380934.1
OG0000019	Desulfovibrio vulgaris DP4	WP_011189126.1	WP_010938382.1
OG0000019	Geobacter sulfurreducens PCA	WP_011189126.1	WP_010941763.1
OG0000019	Desulfocapsa sulfexigens DSM 10523	WP_011189126.1	WP_015403161.1
OG0000019	Desulfocapsa_13_biocide	WP_011189126.1	Utg864866_31
OG0000019	Desulfocapsa_06_corrosive	WP_011189126.1	Utg323140_131
OG0000019	Desulforhopalus vacuolatus DSM 9700	WP_011189126.1	WP_205217874.1
OG0000019	Desulfosediminicola ganghwensis IMCC35004	WP_011189126.1	WP_136796978.1
OG0000019	Desulfosediminicola flagellatus IMCC35005	WP_011189126.1	WP_136810058.1
OG0000020	Geobacter sulfurreducens PCA	WP_011189009.1, WP_011190228.1	WP_010943745.1
OG0000020	Shewanella oneidensis MR-1	WP_011189009.1, WP_011190228.1	WP_011074129.1, WP_011074133.1
OG0000020	Desulfosediminicola ganghwensis IMCC35004	WP_011189009.1	WP_136795588.1, WP_267314022.1
OG0000020	Desulfosediminicola flagellatus IMCC35005	WP_011189009.1	WP_136809709.1, WP_136809851.1
OG0000020	Desulfocapsa_06_corrosive	WP_011189009.1	Utg323300_116
OG0000020	Desulfocapsa_13_biocide	WP_011189009.1	Utg857300_36
OG0000020	Desulfocapsa sulfexigens DSM 10523	WP_011189009.1	WP_015403536.1
OG0000020	Desulfosediminicola ganghwensis IMCC35004	WP_011190228.1	WP_228721480.1
OG0000021	Shewanella oneidensis MR-1	WP_011187396.1	WP_011071922.1
OG0000021	Desulfovibrio vulgaris DP4	WP_011187396.1	WP_010937476.1
OG0000021	Desulfovibrio ferrophilus IS5	WP_011187396.1	WP_126379862.1
OG0000021	Desulforhopalus vacuolatus DSM 9700	WP_011187396.1	WP_205218466.1
OG0000021	Shewanella oneidensis MR-1	WP_011188418.1, WP_011188449.1, WP_011187395.1, WP_011188419.1	WP_011071923.1
OG0000021	Desulforhopalus vacuolatus DSM 9700	WP_011188418.1	WP_240191977.1
OG0000021	Desulfovibrio vulgaris DP4	WP_011188449.1	WP_011791863.1
OG0000021	Desulfosediminicola flagellatus IMCC35005	WP_011188449.1	WP_136807472.1, WP_136806474.1
OG0000021	Desulfosediminicola ganghwensis IMCC35004	WP_011188449.1	WP_136799193.1, WP_136797562.1
OG0000021	Desulfocapsa sulfexigens DSM 10523	WP_011188449.1	WP_015405210.1
OG0000021	Desulfocapsa_06_corrosive	WP_011188449.1	Utg323152_38
OG0000021	Desulfocapsa_13_biocide	WP_011188449.1	Utg859098_363
OG0000021	Desulfosediminicola ganghwensis IMCC35004	WP_011187395.1	WP_136797285.1, WP_136796275.1
OG0000021	Geobacter sulfurreducens PCA	WP_011187395.1	WP_010943261.1
OG0000021	Desulfovibrio ferrophilus IS5	WP_011187395.1	WP_126379959.1, WP_126381453.1
OG0000021	Desulfovibrio vulgaris DP4	WP_011187395.1	WP_010937477.1
OG0000021	Desulforhopalus vacuolatus DSM 9700	WP_011187395.1	WP_205218500.1
OG0000021	Desulfosediminicola ganghwensis IMCC35004	WP_011188419.1	WP_136799341.1, WP_136799170.1
OG0000021	Desulfosediminicola flagellatus IMCC35005	WP_011188419.1	WP_136809332.1, WP_136808856.1
OG0000021	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188419.1	WP_012537526.1
OG0000021	Desulforhopalus vacuolatus DSM 9700	WP_011188419.1	WP_205218098.1
OG0000022	Acidithiobacillus ferrooxidans YNTRS-40	WP_011189113.1, WP_011188176.1, WP_011188178.1, WP_011187607.1, WP_011188203.1, WP_011189441.1, WP_011187482.1	WP_009564993.1
OG0000022	Shewanella oneidensis MR-1	WP_011189113.1, WP_011188176.1, WP_011188178.1, WP_011187607.1, WP_011188203.1, WP_011189441.1	WP_011071803.1, WP_011072720.1
OG0000022	Geobacter sulfurreducens PCA	WP_011189113.1, WP_011188176.1, WP_011188178.1, WP_011187607.1, WP_011188203.1, WP_011189441.1	WP_010942550.1, WP_010941573.1, WP_010941244.1, WP_010940866.1, WP_010940882.1
OG0000022	Desulfosediminicola ganghwensis IMCC35004	WP_011189113.1, WP_011188176.1, WP_011188178.1, WP_011187607.1	WP_136795736.1
OG0000022	Desulfosediminicola flagellatus IMCC35005	WP_011188203.1	WP_136806527.1
OG0000022	Desulfosediminicola ganghwensis IMCC35004	WP_011188203.1	WP_136798856.1
OG0000022	Desulfocapsa_13_biocide	WP_011189441.1	Utg859236_119
OG0000022	Desulfosediminicola flagellatus IMCC35005	WP_011189441.1	WP_136806296.1
OG0000022	Desulfosediminicola ganghwensis IMCC35004	WP_011189441.1	WP_136795837.1
OG0000022	Desulforhopalus vacuolatus DSM 9700	WP_011189441.1	WP_205218149.1
OG0000022	Desulforhopalus vacuolatus DSM 9700	WP_011187482.1	WP_205219460.1
OG0000022	Desulfovibrio vulgaris DP4	WP_011187482.1	WP_011791894.1, WP_043629373.1
OG0000022	Shewanella oneidensis MR-1	WP_011187482.1	WP_011071867.1, WP_011071042.1
OG0000022	Desulfosediminicola flagellatus IMCC35005	WP_011187482.1	WP_136810453.1
OG0000023	Desulfosediminicola flagellatus IMCC35005	WP_041277852.1	WP_136808182.1, WP_136809089.1, WP_136808678.1
OG0000023	Desulfocapsa_06_corrosive	WP_041277852.1	Utg323392_65, Utg323180_593
OG0000023	Desulfocapsa_13_biocide	WP_041277852.1	Utg859388_168
OG0000023	Geobacter sulfurreducens PCA	WP_041277852.1	WP_010941206.1
OG0000023	Desulfosediminicola ganghwensis IMCC35004	WP_041277852.1	WP_073616346.1
OG0000023	Acidithiobacillus ferrooxidans YNTRS-40	WP_041277852.1	WP_009567699.1
OG0000024	Desulfovibrio ferrophilus IS5	WP_011188931.1	WP_126375630.1
OG0000024	Desulfocapsa sulfexigens DSM 10523	WP_011188931.1	WP_015405350.1
OG0000024	Desulfovibrio vulgaris DP4	WP_011188931.1	WP_011791375.1
OG0000024	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188931.1	WP_012536221.1
OG0000024	Shewanella oneidensis MR-1	WP_011188931.1	WP_011073749.1
OG0000024	Desulfocapsa_13_biocide	WP_011188931.1	Utg863716_104
OG0000024	Desulfocapsa_06_corrosive	WP_011188931.1	Utg323180_286
OG0000024	Desulfosediminicola flagellatus IMCC35005	WP_011188931.1	WP_136810505.1
OG0000024	Desulfosediminicola ganghwensis IMCC35004	WP_011188931.1	WP_136796326.1
OG0000024	Desulfovibrio vulgaris DP4	WP_011189217.1	WP_010940347.1
OG0000024	Desulfovibrio ferrophilus IS5	WP_011189217.1	WP_126381489.1
OG0000024	Shewanella oneidensis MR-1	WP_011189217.1	WP_011071179.1
OG0000024	Geobacter sulfurreducens PCA	WP_011189217.1	WP_010940864.1
OG0000024	Desulfosediminicola flagellatus IMCC35005	WP_011189217.1	WP_136810309.1
OG0000024	Desulfosediminicola ganghwensis IMCC35004	WP_011189217.1	WP_136797387.1
OG0000024	Desulfocapsa_06_corrosive	WP_011189217.1	Utg323074_45
OG0000024	Desulforhopalus vacuolatus DSM 9700	WP_011189217.1	WP_205218703.1
OG0000024	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188654.1, WP_011188179.1	WP_012536512.1
OG0000024	Desulfosediminicola ganghwensis IMCC35004	WP_011188654.1, WP_011188179.1	WP_136796891.1
OG0000024	Desulfosediminicola flagellatus IMCC35005	WP_011188654.1, WP_011188179.1	WP_136810451.1
OG0000024	Shewanella oneidensis MR-1	WP_011188179.1	WP_011073558.1
OG0000024	Desulfocapsa sulfexigens DSM 10523	WP_011188179.1	WP_015403732.1
OG0000025	Desulfosediminicola flagellatus IMCC35005	WP_162096631.1	WP_136806568.1, WP_136810240.1, WP_136807670.1, WP_136810013.1, WP_136808977.1, WP_136806769.1, WP_136806813.1, WP_136806231.1, WP_167505784.1
OG0000025	Desulfocapsa sulfexigens DSM 10523	WP_162096631.1	WP_015403272.1, WP_015403667.1, WP_015405643.1, WP_015405516.1, WP_015405536.1, WP_041916396.1
OG0000025	Desulfocapsa_06_corrosive	WP_162096631.1	Utg323300_113, Utg323140_34, Utg323316_176, Utg323180_632, Utg323180_229, Utg323152_140, Utg323140_139, Utg323392_180, Utg323316_342, Utg323316_341, Utg323180_435, Utg323632_121, Utg323392_70
OG0000025	Desulfocapsa_13_biocide	WP_162096631.1	Utg857300_39, Utg860814_248, Utg857046_69, Utg857046_70, Utg860814_224, Utg859098_288, Utg859098_275, Utg864866_19, Utg857046_255, Utg860814_14, Utg857994_30, Utg858432_70
OG0000025	Desulfosediminicola ganghwensis IMCC35004	WP_162096631.1	WP_136796934.1, WP_136796878.1, WP_136797803.1, WP_136796860.1
OG0000026	Geobacter sulfurreducens PCA	WP_041278328.1, WP_041277628.1	WP_010943263.1, WP_010941067.1
OG0000026	Shewanella oneidensis MR-1	WP_041278328.1	WP_006084975.1, WP_011070442.1
OG0000026	Acidithiobacillus ferrooxidans YNTRS-40	WP_041278328.1	WP_012536917.1, WP_012537155.1
OG0000026	Desulfosediminicola flagellatus IMCC35005	WP_041278328.1	WP_136807998.1
OG0000026	Desulfosediminicola ganghwensis IMCC35004	WP_041278328.1	WP_136795158.1
OG0000026	Desulfocapsa sulfexigens DSM 10523	WP_041278328.1	WP_015403942.1
OG0000026	Desulfocapsa_06_corrosive	WP_041278328.1	Utg323300_371
OG0000026	Desulfocapsa_13_biocide	WP_041278328.1	Utg857152_94
OG0000026	Desulforhopalus vacuolatus DSM 9700	WP_041278328.1	WP_240192012.1
OG0000026	Acidithiobacillus ferrooxidans YNTRS-40	WP_041277628.1	WP_012537308.1, WP_054608741.1
OG0000026	Desulfovibrio vulgaris DP4	WP_041277628.1	WP_010938934.1
OG0000026	Desulfovibrio ferrophilus IS5	WP_041277628.1	WP_126380889.1
OG0000026	Desulforhopalus vacuolatus DSM 9700	WP_041277628.1	WP_240191995.1
OG0000026	Desulfosediminicola flagellatus IMCC35005	WP_041277628.1	WP_136810287.1
OG0000026	Desulfosediminicola ganghwensis IMCC35004	WP_041277628.1	WP_136796894.1
OG0000027	Desulforhopalus vacuolatus DSM 9700	WP_011189010.1, WP_011190227.1, WP_011187927.1, WP_011187726.1	WP_240192067.1
OG0000027	Geobacter sulfurreducens PCA	WP_011189010.1, WP_011190227.1	WP_010941441.1
